token	lemma	POS	morph	treated
E	et	CONcoo	MORPH=empty	E
Insi	issi	ADVgen	DEGRE=-	Insi
com	come1	CONsub	MORPH=empty	com
unicorne	-	NOMcom	NOMB.=s	unicorne
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
esbahist	esbäir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	esbahist
en	en1	PRE	MORPH=empty	en
resgardant	regarder	VERppa	NOMB.=s|CAS=r	resgardant
qant	cant1	CONsub	MORPH=empty	qant
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	va
mirant	mire1	NOMcom	NOMB.=s|GENRE=m|CAS=n	mirant
tant	tant	ADVgen	DEGRE=-	tant
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
lie	lié1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	lie
de	de	PRE	MORPH=empty	de
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
mirer	mire1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mirer
pasmee	pasmer	VERppe	NOMB.=s|GENRE=f|CAS=r	pasmee
chiet	chëoir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	chiet
en	en1	PRE	MORPH=empty	en
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
giron	giron1	NOMcom	NOMB.=s|GENRE=m|CAS=r	giron
lors	lors	ADVgen	DEGRE=-	lors
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ocist	ocire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ocist
en	en1	PRE	MORPH=empty	en
en	en1	PRE	MORPH=empty	en
traison	träison	NOMcom	NOMB.=s|GENRE=f|CAS=r	traison
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r	mort
d	de	PRE	MORPH=empty	d
autel	autel1	DETind	NOMB.=s|GENRE=m|CAS=r	autel
semblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	semblant
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amors
u	où	PROrel	MORPH=empty	u
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
por	por2	PRE	MORPH=empty	por
voir	voir	NOMcom	DEGRE=p	voir
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
n	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	puis
po	poi	PROind	NOMB.=s	po
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	Dame
qant	cant1	CONsub	MORPH=empty	qant
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
devant	devant	PRE	MORPH=empty	devant
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
fui	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	fui
u	où	PROrel	NOMB.=s|CAS=i	u
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
n	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
preint	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	preint
ravoir	ravoir2	VERinf	MORPH=empty	ravoir
mierement	mirement	ADVgen	DEGRE=-	mierement
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
aloit	aler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	aloit
si	si	ADVgen	DEGRE=-	si
tressaillant	trassliier	VERppa	NOMB.=s|CAS=r	tressaillant
qu	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
remest	remanoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	remest
qant	cant1	CONsub	MORPH=empty	qant
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
en	en2	PROadv	MORPH=empty	en
mui	mui	VERcjg	PERS.=1|NOMB.=s|GENRE=m	mui
lors	lors	ADVgen	DEGRE=-	lors
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
menez	mener	VERppe	NOMB.=s|GENRE=m|CAS=n	menez
sanz	sans	PRE	MORPH=empty	sanz
raençon	räençon	NOMcom	NOMB.=s|GENRE=f|CAS=r	raençon
en	en1	PRE	MORPH=empty	en
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
chartre	chartre1	NOMcom	NOMB.=s|GENRE=f|CAS=r	chartre
en	en1	PRE	MORPH=empty	en
prison	prison	NOMcom	NOMB.=s|GENRE=f|CAS=r	prison
dont	dont	PROrel	NOMB.=s|GENRE=f|CAS=i	dont
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
piler	piler2	NOMcom	NOMB.=p|GENRE=m|CAS=n	piler
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
de	de	PRE	MORPH=empty	de
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talent
u	o3	CONcoo	NOMB.=s	u
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
huis	uis	NOMcom	NOMB.=s|CAS=n	huis
de	de	PRE	MORPH=empty	de
biau	bel1	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=-	biau
veoir	vëoir	VERinf	MORPH=empty	veoir
u	o3	PROrel	NOMB.=s	u
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
anel	anel1	NOMcom	NOMB.=s|GENRE=m|CAS=n	anel
de	de	PRE	MORPH=empty	de
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bon
espoir	espoir2	NOMcom	NOMB.=s|GENRE=m|CAS=r	espoir
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
chartre	chartre1	NOMcom	NOMB.=s|GENRE=f|CAS=r	chartre
a	a3	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
clez	clef	NOMcom	NOMB.=p|GENRE=f|CAS=r	clez
amors	amor	NOMcom	NOMB.=p|GENRE=f|CAS=r	amors
u	o3	PROrel	MORPH=empty	u
si	si	ADVgen	DEGRE=-	si
ja	ja	ADVgen	PERS.=1|DEGRE=-	ja
mis	metre2	VERppe	MODE=ind|PERS.=1|NOMB.=s	mis
iii	trois	ADJcar	PERS.=1	iii
portiers	portier2	NOMcom	NOMB.=s|GENRE=m|CAS=n	portiers
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=-	biau
semblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	semblant
a	avoir	VERcjg	PERS.=3	a
non	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r	non
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
premiers	premier	PROord	NOMB.=s|GENRE=m|CAS=n	premiers
u	o4	PRE.DETdef	MORPH=empty	u
biautez	biauté	NOMcom	NOMB.=s|CAS=n	biautez
ces	ce2	DETdem	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ces
en	en2	PROadv	MORPH=empty	en
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
seignors	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=r	seignors
dangier	dangier	ADJqua	CAS=r	dangier
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r	amis
a	a3	PRE	PERS.=3	a
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r	vis
devant	devant	PRE	MORPH=empty	devant
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jor
felon	felon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	felon
vilain	vilain	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	vilain
puant	püir	VERppa	NOMB.=s|GENRE=m|CAS=r	puant
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
moult	mout	ADVgen	DEGRE=-	moult
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
maus	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	maus
u	où	PROrel	GENRE=m	u
pautoniers	pautonier	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	pautoniers
cil	cel	DETdem	NOMB.=p|GENRE=m|CAS=n	cil
troi	trois	PROcar	NOMB.=p|GENRE=m|CAS=n	troi
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
juste	joste1	VERppe	NOMB.=p|GENRE=f|CAS=n	juste
u	o3	PROrel	GENRE=m	u
