token	normalised
Humilitez	oumilitez
et	et
franchise	franchise
doucours	doucours
deboneretez	deboneretez
	
est	est
bien	bien
alee	alee
et	et
remise	remise
et	et
orgueus	orgveus
et	et
faussetez	faussetez
	
repris	repris
et	et
enracinez	enracinez
et	et
amours	amours
mout	mout
entreprise	entreprise
ie	je
men	men
plaig	plaig
pout	pout
mon	mon
seruise	seruise
qui	qui
tant	tant
men	men
est	est
demourez	demourez
	
que	que
ie	je
cuit	cuit
quil	quil
est	est
remez	remez
He	Ee
	
diex	diex
pour	pour
coi	coi
ne	ne
sest	sest
mise	mise
doucours	doucours
auec	avec
simpletez	simpletez
en	en
cele	cele
qui	qui
par	par
deuise	devise
a	a
enli	enli
toutes	toutes
biautez	brautez
ses	ses
uis	vis
fres	fres
et	et
coulourez	coulourez
ex	ex
uairs	vairs
bouche	bouche
biẽ	bienre
assise	assise
cors	cors
qui	qui
malume	malume
et	et
atise	atise
maiz	maiz
trop	trop
itruis	itruis
de	de
durtez	durtez
pout	pout
ce	ce
paroil	paroil
ꝯ	com
irez	irez
Touz	Touz
sui	sui
a	a
uostre	vostre
deuise	devise
dame	dame
a	a
grant	grant
tort	tort
mociez	mociez
uengance	vengance
auez	avez
de	de
ce	ce
prise	prise
donc	donc
li	li
mesfaiz	mesfaiz
nest	nest
prouuez	prouvez
certes	certes
uers	vers
moi	moi
mesprendez	mesprendez
qui	qui
sui	sui
a	a
uostre	vostre
seruise	seruise
et	et
uous	vous
mauez	mavez
la	la
mort	mort
quise	quise
maiz	maiz
le	le
plus	plus
iperderez	iperderez
	
mainz	mainz
des	des
uostres	vostres
en	en
aurez	avrez
Ia	ma
par	par
uous	vous
niert	niert
marz	marz
raquise	raquise
la	la
perte	perte
que	que
uous	vous
ferez	ferez
	
de	de
moi	moi
uous	vous
la	la
consentez	consentez
se	se
uous	vous
uostre	vostre
home	home
falez	falez
qui	qui
tant	tant
uous	vous
par	par
aimme	aimme
et	et
prise	prise
et	et
qui	qui
sentente	sentente
i	il
a	a
mise	mise
iamaiz	Kamaiz
nul	nul
nen	nen
retendrez	retendrez
	
si	si
soit	soit
auos	avos
uolentez	volentez
Douce	douce
trestout	trestout
sanz	sanz
faintise	faintise
	
uous	vous
aim	aim
et	et
en	en
loiautez	loiautez
se	se
de	de
uous	vous
ne	ne
mest	mest
pramise	pramise
par	par
tanz	tanz
ioies	joies
et	et
santez	santez
donc	donc
sui	sui
adoleur	adoleur
liurez	liurez
se	se
seur	seur
ce	ce
nestes	nestes
pourquise	pourquise
que	que
uous	vous
seruir	seruir
me	me
soufrez	soufrez
	
ne	ne
iamar	jamar
pluz	pluz
en	en
ferez	ferez
Demoisele	demoisele
uous	vous
orrez	orrez
	
ma	ma
chancon	chancon
dont	dont
la	la
reprise	reprise
	
est	est
uostre	vostre
bien	bien
lai	lai
aprise	aprise
bone	bone
en	en
cest	cest
point	point
uous	vous
tenez	tenez
	
quar	quar
biens	biens
est	est
auques	auques
alez	alez
