token	normalised
Quant	quant
lerbe	lerbe
muert	mvert
uoi	voi
la	la
fueille	fueille
cheoir	cheoir
que	que
li	li
uens	vens
fet	fet
ius	jus
des	des
arbres	arbres
descendre	descendre
adonc	adonc
ꝯuient	convient
les	les
dous	dous
chanz	chanz
remanoir	remanoir
des	des
oiseillonz	oiseillonz
qui	qui
ni	ni
poent	poent
entendre	entendre
lors	lors
me	me
conuient	conuient
a	a
amours	amours
mon	mon
cuer	cuer
rendre	rendre
maiz	maiz
par	par
pechie	pechie
cuidai	cuidai
ailleurs	ailleurs
entendre	entendre
Mout	mout
a	a
amours	amours
grant	grant
force	force
et	et
grant	grant
pooir	pooir
quencontre	quencontre
li	li
ne	ne
se	se
puet	puet
nus	nus
desfendre	desfendre
fors	fors
anuieuz	anvieuz
cui	cui
nen	nen
deigne	deigne
chaloir	chaloir
car	car
hontes	hontes
est	est
delor	delor
seruiice	serviice
prendre	prendre
et	et
qui	qui
deli	deli
ne	ne
ueut	veut
sa	sa
ioie	joie
atendre	atendre
	
sache	sache
pour	pour
uoir	voir
sa	sa
doleur	doleur
en	en
est	est
mendre	mendre
Bien	bien
puis	puis
amer	amer
ma	ma
dame	dame
sanz	sanz
proi	pooi
ier	ier
car	car
ce	ce
nest	nest
pas	pas
amours	amours
qua	qua
moi	moi
apende	apende
quil	quil
nest	nest
pas	pas
drois	drois
ne	ne
dire	dire
ne	ne
le	le
quier	quier
que	que
de	de
si	si
haut	haut
si	si
bas	bas
pour	pour
moi	moi
descende	descende
se	se
granz	granz
pitiez	pitiez
qui	qui
toute	toute
rienz	rienz
amende	amende
	
ne	ne
uaint	vaint
raison	raison
en	en
soi	soi
tant	tant
que	que
mentende	mentende
Amer	amer
mestuet	mestvet
que	que
ie	je
nel	nel
puis	puis
leissier	leissier
ne	ne
ia	ja
raisons	raisons
ne	ne
droiz	droiz
nel	nel
me	me
des	des
fende	fende
quamours	quamours
me	me
puet	puet
de	de
grant	grant
ioie	joie
auancier	avancier
pluz	pluz
que	que
uertus	vertus
qui	qui
en	en
cest	cest
mont	mont
sestende	sestende
et	et
se	se
li	li
plaist	plaist
que	que
ses	ses
ualours	valours
me	me
uende	vende
	
perdus	perdus
me	me
sui	sui
ne	ne
sai	sai
qua	qua
moi	moi
me	me
rende	rende
Tant	Tant
fait	fait
amours	amours
souent	sovent
uiure	viure
et	et
morir	morir
que	que
ie	je
ne	ne
sai	sai
de	de
mon	mon
mal	mal
trait	trait
que	que
dire	dire
quant	quant
pluz	pluz
ipens	ipens
pluz	pluz
mestuet	mestvet
esbahir	esbahir
et	et
pluz	pluz
et	et
pluz	pluz
me	me
double	double
mon	mon
martire	martire
maiz	maiz
de	de
legier	legier
uainquisse	vainqqisse
paine	paine
et	et
ire	ire
	
se	se
biau	biau
samblant	samblant
fussent	fussent
sans	sans
escondire	escondire
Iaim	aaim
la	la
meilleur	meilleur
que	que
nus	nus
hom	hom
sache	sache
eslire	eslire
bien	bien
ait	ait
mes	mes
cuers	cuers
qui	qui
tele	tele
la	la
desirre	desirre
certes	certes
maiz	maiz
cil	cil
qui	qui
por	por
amour	amour
empire	emprre
	
na	na
en	en
li	li
droit	droit
pour	pour
neient	neient
en	en
souspire	souspire
