token	normalised
Maintes	maintes
foiz	foiz
ma	ma
len	len
demande	demande
si	si
sen	sen
merueilloient	merueilloient
la	la
gent	gent
se	se
iai	Kai
damourous	damourous
cuer	cuer
chante	chante
souent	sovent
et	et
sachiez	sachiez
bien	bien
ien	ien
dirai	dirai
uerite	verite
de	de
mon	mon
pense	pense
et	et
de	de
ce	ce
quamours	quamours
me	me
consent	consent
qui	qui
ma	ma
pene	pene
de	de
son	son
tourment	tourment
que	que
sent	sent
souuent	souvent
maiz	maiz
de	de
tant	tant
ma	ma
dieus	dieus
hounoure	hounoure
	
quencor	quencor
nai	nai
pas	pas
sans	sans
tresfin	tresfin
crier	crier
chante	chante
Ie	Ee
serf	serf
de	de
bone	bone
uolente	volente
amon	amon
pooir	pooir
mout	mout
bonement	bonement
maiz	maiz
encor	encor
nen	nen
aie	aie
ie	je
gre	gre
	
ie	je
tent	tent
au	au
guerredon	guerredon
qui	qui
uient	vient
de	de
loiaute	loiaute
par	par
faussete	faussete
	
ne	ne
quier	quier
nul	nul
assouagement	assovagement
nis	nis
ma	ma
sante	sante
ancoiz	ancoiz
atent	atent
lalegement	lalegement
du	du
haut	haut
don	don
que	que
iai	Kai
desirre	desirre
diex	diex
quãt	quant
uendra	vendra
qui	qui
tant	tant
ma	ma
demoure	demoure
Ie	Ee
criem	criem
que	que
ne	ne
mait	mait
oublie	oublie
	
mercis	mercis
quar	quar
trop	trop
me	me
par	par
uient	vient
lent	lent
ce	ce
ma	ma
auques	auques
desespere	desespere
	
que	que
rent	rent
	
maint	maint
grief	grief
souspir	souspir
coiement	coiement
acele	acele
sai	sai
ꝯqueste	conqueste
en	en
ceste	ceste
amour	amour
mout	mout
pourement	pourement
qui	qui
ma	ma
ire	ire
quar	quar
cil	cil
qui	qui
prent	prent
nis	nis
lentement	lentement
un	un
pou	pou
de	de
coi	coi
est	est
conforte	conforte
	
cil	cil
na	na
nul	nul
mal	mal
maiz	maiz
ie	je
qui	qui
touz	touz
iours	jours
be	be
Einsinc	einsinc
mont	mont
mi	mi
oeill	oeill
atourne	atourne
si	si
nen	nen
ont	ont
fait	fait
pout	pout
moi	moi
neient	neient
il	il
nen	nen
porent	porent
maiz	maiz
quar	quar
outreement	outreement
	
est	est
cele	cele
bele	bele
qui	qui
ma	ma
maumene	maumene
quãt	quant
lesguardai	lesguardai
auoir	avoir
quidai	quidai
	
hasteement	hasteement
trestout	trestout
trouue	trouue
quar	quar
plaisanment	plaisanment
deceuanment	decevanment
me	me
prist	prist
ce	ce
me	me
fu	fu
uis	vis
en	en
gre	gre
maiz	maiz
ce	ce
ne	ne
fu	fu
pas	pas
par	par
sa	sa
rolente	rolente
Par	par
sa	sa
grant	grant
debounerete	debounerete
et	et
par	par
son	son
bel	bel
afaitement	afaitement
ma	ma
ele	ele
le	le
samblãt	samblant
moustre	moustre
qui	qui
mert	mert
aconte	aconte
de	de
quant	quant
que	que
iai	Kai
empense	empense
la	la
uerite	verite
ai	ai
bien	bien
enquis	enquis
si	si
men	men
repent	repent
maiz	maiz
cest	cest
passe	passe
quar	quar
ie	je
ni	ni
tent	tent
nassentement	nassentement
ni	ni
truis	truis
fors	fors
tant	tant
quai	quai
mal	mal
ouure	ouure
sai	sai
pourchacie	pourchacie
mon	mon
mal	mal
par	par
nicete	nicete
Mout	mout
plaisanment	plaisanment
et	et
gentement	gentement
uoi	voi
le	le
cors	cors
celi	celi
acesme	acesme
qui	qui
mon	mon
cuer	cuer
a	a
de	de
mon	mon
conseill	conseill
iete	jete
