token	normalised
Se	se
sauoient	savoient
mon	mon
tourment	tourment
et	et
auques	auques
de	de
mon	mon
afaire	afaire
cil	cil
qui	qui
demandent	demandent
conment	conment
ie	je
puis	puis
tant	tant
de	de
chancons	chancons
faire	faire
il	il
diroient	diroient
uraiement	vraiement
que	que
nus	nus
achanter	achanter
nentent	nentent
	
qui	qui
mieuz	mieuz
sen	sen
deust	deust
retraire	retraire
maiz	maiz
r	r
ce	ce
chant	chant
uoirement	voirement
	
que	que
ntir	ntir
plus	plus
doucement	doucement
rop	rop
par	par
me	me
grieue	grieve
forment	forment
cele	cele
est	est
si	si
debonaire	debonaire
qui	qui
tant	tant
dolour	dolour
me	me
rent	rent
ce	ce
qua	qua
tout	tout
le	le
nt	nt
doit	doit
plaire	plaire
maiz	maiz
ne	ne
me	me
nast	nast
nient	nient
se	se
la	la
tresbele	tresbele
au	au
cors	cors
nt	nt
	
me	me
feist	feist
touz	touz
ces	ces
maus	maus
ure	ure
maiz	maiz
ce	ce
mocit	mocit
uraiement	vraiement
	
iel	iel
ne	ne
set	set
que	que
pour	pour
li	li
sent	sent
e	e
seust	seust
certeinnement	certeinnement
mon	mon
artire	artire
et	et
mon	mon
contraire	contraire
cele	cele
por	por
ie	je
consent	consent
que	que
lamour	lamour
me	me
ent	ent
et	et
maire	maire
ie	je
croi	croi
bien	bien
qualement	qualement
menuoiast	menuoiast
procheinnement	procheinnementnnme
quar	quar
par	par
droit	droit
le	le
deust	deust
faire	faire
	
se	se
reguars	reguars
a	a
escient	escient
de	de
ses	ses
biaux	biaux
iex	iex
ne	ne
me	me
ment	ment
Chancons	chancons
ua	va
isnelement	isnelement
a	a
la	la
bele	bele
au	au
cler	cler
uiaire	viarre
si	si
li	li
di	di
tãt	tant
seulement	seulement
qui	qui
de	de
bons	bons
est	est
souef	sovef
flaire	flaire
nel	nel
os	os
penser	penser
autrement	autrement
quar	quar
trop	trop
pensai	pensai
hautement	hautement
si	si
nen	nen
puis	puis
mon	mon
cuer	cuer
retraire	retraire
et	et
se	se
pitiez	pitiez
nel	nel
en	en
prent	prent
	
blondiaus	blondiaus
muert	mvert
que	que
pluz	pluz
natent	natent
