token	normalised
he	he
	
diex	diex
tant	tant
sunt	sunt
maiz	maiz
de	de
uilainnes	vilainnes
gẽs	gens
qui	qui
en	en
si	si
pou	pou
de	de
tens	tens
ont	ont
dẽ	dsn
moi	moi
dit	dit
folie	folie
quil	quil
cuidoient	cuidoient
que	que
teus	teus
fust	fust
mes	mes
talenz	talenz
que	que
ioies	joies
et	et
iouuens	jouvens
et	et
amours	amours
fust	fust
guerpie	guerpie
touz	touz
iours	jours
par	par
moi	moi
maiz	maiz
einsi	einsi
nest	nest
il	il
mie	mie
ainz	ainz
sui	sui
et	et
iere	iere
a	a
ses	ses
ꝯmandemens	commandemens
et	et
lor	lor
parlers	parlers
uous	vous
di	di
que	que
cest	cest
noienz	noienz
quenuers	quenvers
amour	amour
ne	ne
fis	fis
iour	jour
trecherie	trecherie
ne	ne
ne	ne
ferai	ferai
anul	anul
iour	jour
de	de
ma	ma
uie	vie
Ahi	ahi
felon	felon
plain	plain
de	de
grant	grant
mautalent	mautalent
apou	apou
dafaitement	dafaitement
sãz	sanz
point	point
de	de
courtoisie	courtoisie
de	de
fausete	fausete
estes	estes
ꝯmencement	commencement
de	de
mal	mal
esmouuement	esmouvement
et	et
degrant	degrant
felenie	felenie
mout	mout
uaut	vaut
petit	petut
chascun	chascun
sa	sa
felenie	felenie
de	de
mesdire	mesdire
nest	nest
nus	nus
afaitemens	afaitemens
si	si
nest	nest
nus	nus
preus	preus
ce	ce
sachiez	sachiez
ne	ne
nus	nus
sens	sens
ainz	ainz
eschuient	eschuient
tuit	tuit
cil	cil
lor	lor
ꝯpaignie	compaignie
	
ou	ou
il	il
asens	asens
soulaz	soulaz
et	et
uaillandie	vaillandie
Trestuit	Trestuit
cil	cil
sunt	sunt
de	de
mout	mout
fol	fol
enᷤcient	enncient
qui	qui
pour	pour
lor	lor
ianglement	janglement
ioent	joent
de	de
repentie	repentie
quar	quar
la	la
painne	painne
li	li
trauauz	travauz
li	li
tourmens	tourmens
est	est
drois	drois
auancemens	avancemens
dauoir	davoir
ioie	joie
furnie	furnie
car	car
autrement	autrement
na	na
nus	nus
loial	loial
amie	amie
et	et
qui	qui
la	la
quiert	quiert
ases	ases
auancemens	avancemens
cest	cest
li	li
coches	coches
qui	qui
guenchist	guenchist
atouz	atouz
uens	vens
or	or
amera	amera
et	et
puis	puis
tantost	tantost
oublie	oublie
nest	nest
pas	pas
sage	sage
qui	qui
en	en
celui	celui
se	se
fie	fie
Douce	douce
dame	dame
li	li
uostres	vostres
biaus	biaus
cors	cors
gens	gens
uostre	vostre
uis	vis
rounelens	rounelens
ꝯme	comme
rose	rose
espanie	espanie
bele	bele
bouche	bouche
uermeille	vermeille
et	et
blans	blans
dens	dens
pluz	pluz
que	que
lis	lis
ne	ne
argens	argens
gorge	gorge
blanche	blanche
et	et
polie	polie
de	de
grant	grant
biaute	biaute
portez	portez
la	la
seignourie	seignourie
nest	nest
merueille	merveille
se	se
ie	je
aceli	aceli
pens	pens
cune	cune
doucours	doucours
me	me
uient	vient
au	au
crier	crier
dedenz	dedenz
qui	qui
maliege	maliege
mon	mon
mal	mal
et	et
mon	mon
martire	martire
et	et
ie	je
sui	sui
cil	cil
qui	qui
del	del
tout	tout
len	len
mercie	mercie
