token	normalised
De	de
bien	bien
amer	amer
grant	grant
ioie	joie
atent	atent
car	car
cest	cest
ma	ma
greigneur	greigneur
enuie	envie
et	et
sachiez	sachiez
bien	bien
certeinnement	certeinnement
quamours	quamours
atel	atel
seignourie	seignourie
quau	qua
double	double
guerredon	guerredon
en	en
rent	rent
celui	celui
qui	qui
en	en
li	li
se	se
fie	fie
et	et
cil	cil
qui	qui
damours	damours
se	se
repent	repent
	
sest	sest
bien	bien
traueilliez	traveilliez
pour	pour
noient	noient
Onques	Onques
ne	ne
fis	fis
aescient	aescient
contre	contre
amor	amor
sens	sens
ne	ne
folie	folie
ainz	ainz
sui	sui
ason	ason
ꝯmandemẽt	commandement
et	et
serai	serai
toute	toute
ma	ma
uie	vie
cil	cil
demeure	demeure
anuieusement	anuieusement
de	de
cui	cui
amours	amours
sest	sest
departie	departie
dame	dame
einsi	einsi
menseigne	menseigne
et	et
aprent	aprent
quonours	quonours
mest	mest
damer	damer
loiaument	loiaument
Ele	ele
est	est
de	de
douz	douz
acointement	acointement
et	et
de	de
douce	douce
ꝯpaignie	compaignie
et	et
sage	sage
entre	entre
anuieuse	anvieuse
gent	gent
qui	qui
de	de
ses	ses
biens	biens
ont	ont
enuie	envie
senz	senz
et	et
biautez	brautez
en	en
li	li
sestent	sestent
si	si
het	het
toute	toute
uilenie	vilenie
fors	fors
que	que
trop	trop
me	me
grieue	grieve
souent	sovent
maiz	maiz
ne	ne
set	set
mie	mie
que	que
ie	je
sent	sent
Granz	granz
amours	amours
ne	ne
me	me
puet	puet
greuer	grever
ꝯ	com
pluz	pluz
mocit	mocit
pluz	pluz
magree	magree
mieuz	mieuz
aim	aim
morir	morir
et	et
amer	amer
qun	qun
ior	jor
leusse	leusse
oubliee	oubliee
dame	dame
qui	qui
me	me
poez	poez
doner	doner
ma	ma
grant	grant
ioie	joie
desirree	desirree
ce	ce
me	me
fait	fait
souent	sovent
souspirer	souspirer
	
quanuis	quanuis
fait	fait
enuie	envie
durer	durer
Dame	dame
de	de
toutes	toutes
la	la
nomper	nomper
bele	bele
et	et
blonde	blonde
adroit	adroit
loee	loee
ia	ja
ne	ne
deuries	deuries
escouter	escouter
fausse	fausse
gent	gent
maleuree	malevree
quamentir	quamentir
et	et
au	au
deuiner	deuiner
ont	ont
mainte	mainte
amour	amour
desseuree	dessevree
qui	qui
puis	puis
ne	ne
sauoit	savoit
assener	assener
	
la	la
u	u
ele	ele
deust	deust
aler	aler
Dame	dame
onques	onques
ne	ne
uous	vous
seu	seu
celer	celer
mon	mon
desir	desir
ne	ne
ma	ma
pensee	pensee
ie	je
uous	vous
aĩ	aie
de	de
cuer	cuer
sanz	sanz
fausser	fausser
pluz	pluz
que	que
nule	nule
autre	autre
rienz	rienz
nee	nee
auous	avous
seruir	seruir
et	et
honorer	honorer
ai	ai
si	si
mamour	mamour
atournee	atournee
que	que
ie	je
ne	ne
puis	puis
merci	merci
trouer	trover
ne	ne
loinz	loinz
guerir	guerir
ne	ne
pres	pres
durer	durer
Cuens	cuens
de	de
blois	blois
sanz	sanz
einsi	einsi
amer	amer
ne	ne
puet	puet
nus	nus
en	en
grant	grant
pris	pris
monter	monter
du	du
barrois	barrois
uous	vous
doit	doit
ramembrer	ramembrer
quamours	quamours
fet	fet
les	les
bons	bons
amender	amender
