token	normalised
Quant	quant
bone	bone
ame	ame
et	et
fine	fine
amours	amours
mie	mie
prie	prie
encor	encor
ferai	ferai
chancon	chancon
cointe	cointe
et	et
iolie	jolie
ne	ne
ia	ja
ne	ne
qiuer	quver
quenuiens	quenuiens
mot	mot
en	en
die	die
car	car
onques	onques
nes	nes
amai	amai
ne	ne
ia	ja
nes	nes
amerai	amerai
et	et
quis	quis
aime	aime
bien	bien
sai	sai
	
quil	quil
fait	fait
cruel	cruel
folie	folie
quemueus	quemveus
sunt	sunt
plain	plain
de	de
grant	grant
uilenie	vilenie
De	de
bone	bone
amour	amour
sai	sai
quest	quest
preste	preste
et	et
guarnie	guarnie
de	de
guerredon	guerredon
de	de
confort	confort
et	et
daie	daie
uers	vers
fin	fin
ami	ami
quant	quant
de	de
cuer	cuer
la	la
seruie	seruie
pour	pour
ce	ce
la	la
seruirai	servirai
tant	tant
que	que
pour	pour
li	li
morrai	morrai
u	u
par	par
son	son
gre	gre
saurai	savrai
ꝯgrant	congrant
ioie	joie
est	est
damie	damie
que	que
ia	ja
sanz	sanz
li	li
naurai	navrai
cointable	cointable
uie	vie
La	la
haute	haute
honours	honours
que	que
iai	Kai
de	de
uous	vous
oie	oie
et	et
li	li
granz	granz
pris	pris
dame	dame
mocit	mocit
denuie	denuie
fine	fine
biautez	brautez
sens	sens
plainz	plainz
de	de
courtoisie	courtoisie
dont	dont
en	en
uous	vous
tant	tant
trouai	trovai
quant	quant
uoeoir	voeoir
uous	vous
alai	alai
que	que
par	par
ce	ce
enamai	enamai
	
la	la
uolente	volente
hardie	hardie
du	du
desirrier	desirrier
que	que
fins	fins
amis	amis
noublie	noublie
Fine	fine
amours	amours
est	est
de	de
tel	tel
force	force
establie	establie
	
que	que
seur	seur
touz	touz
bons	bons
cleurie	cleurie
droit	droit
et	et
mestrie	mestrie
ia	ja
fins	fins
amis	amis
niert	niert
teus	teus
que	que
men	men
desdie	desdie
car	car
ie	je
li	li
otroiai	otroiai
que	que
suẽs	suene
sui	sui
et	et
serai	serai
en	en
li	li
me	me
fierai	fierai
et	et
en	en
sa	sa
seignourie	seignourie
qui	qui
les	les
bons	bons
fet	fet
et	et
de	de
bons	bons
est	est
norrie	norrie
Dame	dame
merci	merci
tres	tres
granz	granz
amours	amours
me	me
lie	lie
qui	qui
mest	mest
u	u
cuer	cuer
racinee	racinee
et	et
florie	florie
si	si
nai	nai
pooir	pooir
que	que
ie	je
la	la
contredie	contredie
aĩz	aieza
di	di
que	que
iatendrai	jatendrai
od	od
les	les
mauz	mauz
que	que
ien	ien
trai	trai
ne	ne
ia	ja
poir	poira
ne	ne
querrai	querrai
que	que
uous	vous
soiez	soiez
trahie	trahie
par	par
faus	faus
amant	amant
camours	camours
na	na
en	en
baillie	baillie
