token	normalised
Cuer	Cuer
desirrous	desirrous
apaie	apaie
	
doucoius	doucoius
et	et
confors	confors
	e
ioie	joie
damour	damour
uraie	vraie
fu	fu
en	en
baisãt	baisant
mors	mors
sencor	sencor
ne	ne
mest	mest
autres	autres
dounez	dounez
mar	mar
fui	fui
onques	onques
de	de
lui	lui
priuez	privez
a	a
morir	morir
sui	sui
liuurez	liuurez
se	se
trop	trop
le	le
me	me
delaie	delaie
Priuez	privez
baisiers	baisiers
est	est
plaie	plaie
damours	damours
dedenz	dedenz
cors	cors
mout	mout
mangoisse	mangoisse
et	et
esmaie	esmaie
et	et
sine	sine
pert	pert
dehors	dehors
ha	ha
	
las	las
pour	pour
quoi	quoi
men	men
sui	sui
uantez	vantez
quãt	quant
ne	ne
men	men
puet	puet
uenir	venir
santez	santez
se	se
ce	ce
dont	dont
sui	sui
naurez	navrez
	
ma	ma
bouche	bouche
ne	ne
rassaie	rassaie
Amours	amours
uous	vous
me	me
feistes	feistes
mon	mon
fin	fin
cuer	cuer
trichier	trichier
qui	qui
tel	tel
sauour	savour
meistes	meistes
en	en
son	son
douz	douz
baisier	baisier
amorir	amorir
li	li
auez	avez
apris	apris
se	se
pluz	pluz
ni	ni
prent	prent
quil	quil
i	il
a	a
pris	pris
dont	dont
mest	mest
il	il
auis	auis
	
quen	quen
baisant	baisant
me	me
trahistes	trahistes
Certes	Certes
mout	mout
matraisistes	matraisistes
iuene	juene
a	a
cel	cel
mestier	mestier
nainc	nainc
nului	nului
ni	ni
uousistes	vousistes
fors	fors
moi	moi
engignier	engrgnier
ie	je
sui	sui
li	li
plus	plus
loiauz	loiauz
amis	amis
cui	cui
onques	onques
fust	fust
mis	mis
biens	biens
pramis	pramis
he	he
	
las	las
tant	tant
ai	ai
ie	je
pis	pis
	
amours	amours
mar	mar
me	me
nourristes	nourristes
Se	se
ie	je
dieu	dieu
tant	tant
amaisse	amaisse
ꝯie	conre
fais	fais
celi	celi
qui	qui
si	si
me	me
painne	painne
et	et
lasse	lasse
ieusse	ieusse
merci	merci
quainc	quainc
amis	amis
poi	poi
de	de
meilleur	meilleur
uoloir	voloir
ne	ne
la	la
serui	serui
pour	pour
ioie	joie
auoir	avoir
ꝯ	com
ie	je
fais	fais
tout	tout
pour	pour
uoir	voir
sanz	sanz
merite	merite
et	et
sanz	sanz
grasse	grasse
Se	se
de	de
faus	faus
cuer	cuer
proiaisse	proraisse
donc	donc
ie	je
ne	ne
la	la
pri	pri
espoir	espoir
ie	je
recouraisse	recovraisse
maiz	maiz
nest	nest
mie	mie
einsi	einsi
ne	ne
ia	ja
diex	diex
ne	ne
me	me
doint	doint
uoloir	voloir
de	de
li	li
decoiure	decoiure
satrz	satrz
doloir	doloir
ce	ce
me	me
tient	tient
en	en
espoir	espoir
quamoins	quamoins
blece	blece
et	et
trespasse	trespasse
