token	normalised
IE	E
ne	ne
uoi	voi
mes	mes
nului	nului
qui	qui
gent	gent
ne	ne
chant	chant
ne	ne
uolentier	volentier
face	face
feste	feste
ne	ne
ioie	joie
	E
porce	porce
aige	aige
demore	demore
longuement	longuement
que	que
nai	nai
chante	chante
einsi	einsi
que	que
ie	je
soloie	soloie
ne	ne
ie	je
naurai	navrai
eu	eu
ꝯmandement	commandement
	E
por	por
ice	ice
saige	saige
dit	dit
folement	folement
en	en
ma	ma
chancon	chancon
por	por
ce	ce
que	que
ie	je
uoldroie	voldroie
ne	ne
men	men
doit	doit
on	on
reprendre	reprendre
Grant	grant
pechie	pechie
fait	fait
qui	qui
fin	fin
ami	ami
reprent	reprent
nil	nil
naime	naime
pas	pas
malement	malement
qui	qui
por	por
dis	dis
se	se
chastoie	chastoie
	e
la	la
costume	costume
est	est
tex	tex
des	des
fins	fins
amans	amans
plus	plus
pense	pense
ali	ali
	E
il	il
plus	plus
se	se
desroie	desroie
qui	qui
en	en
amor	amor
a	a
tot	tot
cuer	cuer
	E
talent	talent
il	il
doit	doit
soffrir	soffrir
bien	bien
	E
mal	mal
merciant	merciant
	E
qui	qui
einsi	einsi
ne	ne
fait	fait
il	il
se	se
foloie	foloie
ne	ne
ia	ja
naura	navra
grant	grant
ioie	joie
en	en
sõ	son
uiuant	vivant
Si	si
maist	maist
dex	dex
onq̃s	onques
ne	ne
ui	vi
nului	nului
tres	tres
bien	bien
amer	amer
qui	qui
sen	sen
poist	poist
retraire	retraire
	e
cil	cil
est	est
fox	fox
	E
fel	fel
	E
plains	plains
danui	danui
qui	qui
autrement	autrement
uelt	velt
mener	mener
son	son
afaire	afaire
hai	hai
	
sauiez	saviez
este	este
la	la
ou	ou
ie	je
fui	fui
douce	douce
dame	dame
saĩz	sainz
rien	rien
damors	damors
ꝯnui	connui
uostre	vostre
fins	fins
cuers	cuers
qui	qui
si	si
pert	pert
debonaire	debonaire
auroit	avroit
merci	merci
sonq̃s	sonques
riens	riens
lot	lot
dautrui	dautrui
Qnͣt	quaat
plus	plus
mẽchau	menchau
ce	ce
amors	amors
	E
mains	mains
li	li
fui	fui
cist	cist
max	max
est	est
bien	bien
a	a
toz	toz
autres	autres
ꝯtraires	contraires
que	que
qui	qui
aime	aime
ains	ains
dex	dex
ne	ne
fist	fist
celui	celui
nestuit	nestuit
souuent	souvent
de	de
ses	ses
max	max
ioie	joie
faire	faire
de	de
uos	vos
amer	amer
onq̃s	onques
ne	ne
me	me
recru	recru
puis	puis
cele	cele
eure	eure
dame	dame
que	que
uo	vo
stre	stre
fui	fui
que	que
mes	mes
fins	fins
cuers	cuers
me	me
fist	fist
tãt	tant
a	a
moi	moi
plaire	plaire
dont	dont
maugre	maugre
soi	soi
de	de
ce	ce
que	que
ie	je
lencrui	lencrui
Si	si
sui	sui
pensis	pensis
q̃	que
que	que
ne	ne
sai	sai
q̃	que
ie	je
quier	quier
fors	fors
que	que
merci	merci
dame	dame
si	si
uos	vos
agree	agree
que	que
bien	bien
sauez	savez
ia	ja
niert	niert
en	en
reprouuier	reprouuier
dorguellex	dorguellex
cuer	cuer
bone	bone
chancon	chancon
chantee	chantee
mes	mes
par	par
pitie	pitie
se	se
doit	doit
on	on
essaucier	essaucier
ne	ne
ia	ja
orguaus	orgvaus
ne	ne
si	si
doit	doit
herbegier	herbegier
la	la
ou	ou
ila	ila
damors	damors
tel	tel
renomee	renomee
ainz	ainz
doit	doit
le	le
sien	sien
bñ	bie
fere	fere
	E
auancier	avancier
Chancon	chancon
di	di
li	li
que	que
tot	tot
ce	ce
na	na
mestier	mestier
que	que
sele	sele
auoit	avoit
cent	cent
foiz	foiz
mamort	mamort
iuree	juree
si	si
mestuet	mestvet
il	il
remeindre	remeindre
en	en
son	son
dangier	dangier
