token	normalised
DE	de
chanter	chanter
ne	ne
me	me
puis	puis
tenir	tenir
de	de
la	la
tres	tres
bele	bele
esperitaus	esperitaus
cui	cui
rien	rien
du	du
mont	mont
ne	ne
puet	puet
seruir	seruir
cui	cui
ia	ja
uiegne	viegne
honte	honte
ne	ne
max	max
que	que
li	li
rois	rois
celesti	celesti
aux	aux
qui	qui
en	en
li	li
daigna	daigna
uenir	venir
ne	ne
porroit	porroit
mie	mie
soffrir	soffrir
qui	qui
la	la
sert	sert
qui	qui
ne	ne
fust	fust
saus	saus
Quant	quant
dex	dex
tant	tant
la	la
uolt	volt
obeir	obeir
qui	qui
ne	ne
stoit	stoit
muables	muables
ne	ne
faus	faus
bien	bien
nos	nos
ide	ide
uo	vo
us	us
tuit	tuit
tenir	tenir
dame	dame
reine	reine
nauraux	navraux
cil	cil
qui	qui
uos	vos
sera	sera
feiaus	feiaus
uos	vos
li	li
saurez	savrez
bien	bien
merir	merrr
deuant	devant
uos	vos
porra	porra
uenir	venir
plus	plus
clers	clers
questoile	questoile
iornax	jornax
uostre	vostre
gnͣt	gnaat
biautez	brautez
qui	qui
si	si
resplant	resplant
fet	fet
tot	tot
le	le
monde	monde
reslarcir	reslarcir
par	par
uos	vos
uient	vient
dex	dex
entre	entre
sa	sa
gent	gent
en	en
terre	terre
por	por
la	la
mort	mort
sos	sos
frir	frira
	E
alenemi	alenemi
tolir	tolir
nos	nos
	E
giter	giter
de	de
torment	torment
par	par
uos	vos
auons	avons
uengemẽt	vengement
	e
par	par
uos	vos
deuons	devons
garir	garir
Dauid	dauid
le	le
sot	sot
premierement	premierement
que	que
de	de
li	li
deuiez	deviez
issir	issir
qnͣt	quaat
il	il
parla	parla
si	si
hautement	hautement
par	par
la	la
bouhe	bouhe
dou	dou
saint	saint
espir	esprr
uos	vos
niestes	niestes
mie	mie
a	a
florir	florir
ainz	ainz
auez	avez
flor	flor
si	si
puissãt	puissant
ces	ces
dex	dex
qui	qui
onq̃s	onques
ne	ne
ment	ment
	E
par	par
tot	tot
fet	fet
son	son
plaisir	plaisir
Dame	dame
plaine	plaine
de	de
gnͣt	gnaat
bonte	bonte
de	de
cortoisie	cortoisie
	E
de	de
pitie	pitie
par	par
uos	vos
est	est
toz	toz
renlumine	renlumine
li	li
mondez	mondez
neis	neis
li	li
renoie	renoie
qnͣt	quaat
il	il
seront	seront
rauoie	ravoie
	E
crierõt	crieront
que	que
dex	dex
soit	soit
nez	nez
seront	seront
sauf	sauf
bien	bien
le	le
sauez	savez
dame	dame
aiez	aiez
de	de
nouz	nouz
pitie	pitie
Douce	douce
dame	dame
or	or
uos	vos
pri	pri
ie	je
merci	merci
que	que
me	me
desfendez	desfendez
que	que
ie	je
ne	ne
soie	soie
dampnez	dampnez
ne	ne
perduz	perduz
par	par
mon	mon
pechie	pechie
