token	normalised
Iai	aai
maintes	maintes
foiz	foiz
chante	chante
de	de
ioie	joie
et	et
de	de
baudour	baudour
or	or
ai	ai
mõ	mon
uers	vers
mue	mue
si	si
sui	sui
en	en
grant	grant
errour	errour
quar	quar
ie	je
uoi	voi
atourne	atourne
mon	mon
afaire	afaire
en	en
tristour	tristour
quele	quele
ma	ma
reprouue	reprouue
ce	ce
donc	donc
ie	je
souuent	souvent
plour	plour
Ma	ma
dame	dame
ma	ma
ramprosne	ramprosne
et	et
ma	ma
dit	dit
que	que
ie	je
sui	sui
u	u
tour	tour
que	que
trop	trop
aile	aile
chief	chief
melle	melle
de	de
chainnes	chainnes
nai	nai
droit	droit
en	en
amour	amour
maiz	maiz
se	se
iai	Kai
de	de
mon	mon
tans	tans
use	use
el	el
na	na
pas	pas
este	este
aseiour	asejour
ainz	ainz
abien	abien
son	son
uis	vis
guarde	guarde
cest	cest
uoirs	voirs
ele	ele
est	est
de	de
bel	bel
atour	atour
Sest	sest
pluz	pluz
blanche	blanche
que	que
flour	flour
sa	sa
uermeille	vermeille
coulour	coulour
	
sa	sa
ele	ele
ueu	veu
maint	maint
iour	jour
Ne	ne
me	me
deuroit	devroit
gaber	gaber
mie	mie
dame	dame
de	de
si	si
grant	grant
ualour	valour
ne	ne
doit	doit
dire	dire
uilenie	vilenie
quar	quar
qui	qui
met	met
gent	gent
en	en
irour	irour
	
il	il
puet	puet
bien	bien
oir	oir
folie	folie
Ele	ele
auoit	avoit
tort	tort
desueillier	desveillier
le	le
chiẽ	chieme
qui	qui
dort	dort
en	en
mon	mon
descort	descort
me	me
plaig	plaig
mout	mout
de	de
son	son
acort	acort
maiz	maiz
iai	Kai
confort	confort
	
quades	quades
aproche	aproche
ala	ala
mort	mort
arruiez	arruiez
sui	sui
amal	amal
port	port
quant	quant
cele	cele
seur	seur
moi	moi
parole	parole
u	u
cuidoie	cuidoie
auoir	avoir
confort	confort
Or	Or
uoi	voi
quele	quele
me	me
limpole	limpole
gi	gi
ai	ai
mais	mais
mout	mout
pou	pou
datente	datente
si	si
lenamai	lenamai
en	en
ionuente	jonvente
encore	encore
est	est
et	et
bele	bele
et	et
gẽte	gente
Or	Or
me	me
dure	dure
ki	kr
ma	ma
fole	fole
bien	bien
ma	ma
tenu	tenu
an	an
confort	confort
Trop	Trop
aseur	aseur
mon	mon
ae	ae
apertement	apertement
parle	parle
na	na
pas	pas
fait	fait
que	que
courtoise	courtoise
pour	pour
ce	ce
quen	quen
sa	sa
biaute	biaute
asi	asi
lonc	lonc
tanz	tanz
dure	dure
maiz	maiz
touz	touz
iours	jours
sẽ	sen
uait	vait
oise	oise
donc	donc
na	na
ele	ele
pese	pese
ce	ce
ꝯ	com
a	a
tãt	tant
porte	porte
tost	tost
chiet	chiet
quades	quades
apoise	apoise
Quant	quant
uoiͭ	voie
sa	sa
bele	bele
samblanche	samblanche
et	et
son	son
uis	vis
cler	cler
adonc	adonc
na	na
pas	pas
esperance	esperance
de	de
finer	finer
ainz	ainz
cuide	cuide
bien	bien
ceste	ceste
enfance	enfance
ades	ades
mener	mener
mais	mais
rois	rois
ne	ne
porroit	porroit
en	en
france	france
ensi	ensi
durer	durer
Oi	Oii
auez	avez
en	en
ciel	ciel
guise	guise
ma	ma
refuse	refuse
mon	mon
seruise	seruise
uieillime	vielllime
quele	quele
deuise	devise
	
niert	niert
iamaiz	Kamaiz
ius	jus
deli	deli
mise	mise
sachiez	sachiez
qͥ	qui
autrui	autrui
desprise	desprise
	
en	en
point	point
est	est
ueniance	venfance
prise	prise
Ochoison	Ochoison
a	a
qui	qui
son	son
chat	chat
bat	bat
ades	ades
ma	ma
tenu	tenu
maigre	maigre
et	et
plat	plat
en	en
fin	fin
ma	ma
dit	dit
eschec	eschec
et	et
mat	mat
Cuidoit	cuidoit
ele	ele
ie	je
fuisse	fuisse
ours	ours
ꝯbat	combat
et	et
laidit	laidit
touz	touz
iours	jours
si	si
ma	ma
mene	mene
arebours	arebours
or	or
ma	ma
fourg	fourg
forsingie	forsingie
damours	damours
Cest	Cest
iugement	jugement
ma	ma
trop	trop
haste	haste
et	et
agrant	agrant
tort	tort
congie	congie
doune	doune
na	na
oeure	oevre
ne	ne
ma	ma
esprouue	esprouue
mout	mout
li	li
uient	vient
de	de
grant	grant
auerte	averte
quant	quant
de	de
ce	ce
dont	dont
a	a
tel	tel
plente	plente
	
me	me
fait	fait
auoir	avoir
sigrant	sigrant
chierte	chierte
si	si
doit	doit
on	on
bien	bien
faire	faire
bonte	bonte
	
e	e
ce	ce
ꝯ	com
ne	ne
uoit	voit
ia	ja
use	use
Ma	ma
dame	dame
a	a
mal	mal
conseill	conseill
pris	pris
	
quant	quant
de	de
lui	lui
sui	sui
si	si
laidiz	laidiz
si	si
mẽ	men
a	a
en	en
tel	tel
point	point
mis	mis
	
sil	sil
se	se
chiet	chiet
giere	grere
escondiz	escondiz
et	et
ie	je
sui	sui
si	si
dire	dire
espris	espris
pour	pour
quai	quai
ie	je
crie	crie
son	son
pris	pris
ie	je
cuit	cuit
quele	quele
fera	fera
son	son
pis	pis
	
sele	sele
ma	ma
ensus	ensus
de	de
lui	lui
mis	mis
