token	normalised
Foille	foille
ne	ne
flours	flours
ne	ne
rousee	rousee
ne	ne
mente	mente
ne	ne
chans	chans
doisel	doisel
ne	ne
me	me
puet	puet
conforter	conforter
ne	ne
mes	mes
cuers	cuers
na	na
pooir	pooir
quil	quil
se	se
repente	repente
	
de	de
ma	ma
dame	dame
seruir	seruir
et	et
honourer	honourer
en	en
dolour	dolour
est	est
mesperance	mesperance
finee	finee
dont	dont
ma	ma
painne	painne
maura	mavra
longue	longue
duree	duree
quen	quen
desconfort	desconfort
et	et
en	en
lontain	lontain
desir	desir
	
uoi	voi
quamours	quamours
fait	fait
ma	ma
ioie	joie
defenir	defenir
Bien	bien
mest	mest
auis	auis
quamours	quamours
ueut	veut
que	que
ie	je
sente	sente
trestouz	trestouz
les	les
maus	maus
quele	quele
me	me
puet	puet
doner	doner
et	et
ma	ma
dame	dame
imet	imet
toute	toute
sentente	sentente
quele	quele
me	me
ueut	veut
ason	ason
pooir	pooir
greuer	grever
cest	cest
a	a
grant	grant
tort	tort
se	se
ma	ma
mort	mort
li	li
agree	agree
car	car
ie	je
laim	laim
pluz	pluz
que	que
moi	moi
nautre	nautre
rienz	rienz
nee	nee
et	et
sil	sil
li	li
plaist	plaist
certes	certes
bien	bien
uueill	vueill
morir	morir
	
quãt	quant
par	par
ma	ma
mort	mort
la	la
puiz	puiz
agre	agre
seruir	seruir
