token	normalised
Li	li
rossignox	rossignox
chante	chante
tant	tant
q̃	que
mors	mors
chiet	chiet
de	de
laubre	laubre
uis	vis
si	si
bele	bele
mort	mort
ne	ne
uit	vit
nus	nus
tant	tant
douce	douce
ne	ne
si	si
plaisant	plaisant
autressi	autressi
muir	muir
en	en
chantant	chantant
a	a
plaĩz	plainz
criz	criz
ne	ne
ie	je
ne	ne
puis	puis
de	de
madame	madame
estre	estre
oiz	oiz
ne	ne
le	le
de	de
moi	moi
pitiez	pitiez
auoir	avoir
ne	ne
daigne	daigne
Chas	chas
cuns	cuns
dit	dit
quil	quil
a	a
amie	amie
tant	tant
conques	conques
si	si
fort	fort
nama	nama
nus	nus
ce	ce
fait	fait
les	les
amans	amans
ꝯfus	confus
q̃	que
trop	trop
mentent	mentent
li	li
truant	trvant
mes	mes
dame	dame
doit	doit
conoistre	conoistre
alor	alor
faus	faus
diz	diz
que	que
de	de
toz	toz
bñs	bins
sest	sest
lor	lor
faus	faus
cuers	cuers
partiz	partiz
nil	nil
nest	nest
pas	pas
droiz	droiz
que	que
piiez	prieez
leu	leu
en	en
praigne	pramgne
Onq̃s	Onques
fierte	fierte
not	not
si	si
grant	grant
uers	vers
ponpee	ponpee
iulius	julius
que	que
madame	madame
nen	nen
ait	ait
plus	plus
uers	vers
moi	moi
qui	qui
muir	muir
desirranz	desirranz
deuant	devant
li	li
est	est
toz	toz
iorz	jorz
mes	mes
esperiz	esperiz
	E
nuit	nuit
	E
ior	jor
li	li
crie	crie
mil	mil
merciz	merciz
besant	besant
ses	ses
piez	prez
que	que
de	de
moi	moi
li	li
souuie	souuie
gne	gne
Len	len
trairai	trarrai
dieu	dieu
agarant	agarant
	E
toz	toz
les	les
sainz	sainz
de	de
lasus	lasus
que	que
se	se
nus	nus
puet	puet
am̃	aon
plus	plus
que	que
ia	ja
naie	naie
amendement	amendement
ne	ne
ia	ja
de	de
uos	vos
ne	ne
soie	soie
maiz	maiz
oiz	oiz
einz	einz
me	me
tolez	tolez
uos	vos
debonaires	debonaires
diz	diz
	E
me	me
chaciez	chaciez
com	com
beste	beste
de	de
montaigne	montaigne
Ie	Ee
ne	ne
cuit	cuit
pas	pas
que	que
serpens	serpens
nautre	nautre
beste	beste
poignent	poignent
pl᷒	plu
que	que
font	font
amors	amors
au	au
desus	desus
trop	trop
par	par
sont	sont
si	si
cop	cop
pesant	pesant
plus	plus
trait	trait
souuent	souvent
q̃	que
turs	turs
ne	ne
arabiz	arabiz
nonq̃s	nonques
encor	encor
salemon	salemon
ne	ne
da	da
uid	vid
ne	ne
si	si
tindrent	tindrent
ne	ne
cuns	cuns
fox	fox
dalemaigne	dalemaigne
Nest	nest
merueille	merveille
se	se
ie	je
sui	sui
esbahiz	esbahiz
que	que
lı	li
conforz	conforz
men	men
uient	vient
sı	si
aenuiz	aenuiz
q̃	que
ıe	je
dout	dout
mlt̃	motn
que	que
toz	toz
bıens	biens
ne	ne
sosfraıgne	sosfraigne
Dame	dame
de	de
uos	vos
ne	ne
puıs	puis
estre	estre
partız	partiz
sı	si
uos	vos
en	en
iur	jur
les	les
grez	grez
	E
les	les
mercız	merciz
que	que
ıe	je
a	a
tent	tent
quencor	quencor
de	de
uos	vos
me	me
uiegne	viegne
Mainz	mainz
durz	durz
assauz	assauz
maura	mavra
amors	amors
bastız	bastiz
chan	chan
con	con
ua	va
tost	tost
	E
nõ	non
pas	pas
aenuiz	aenuiz
	E
salue	salue
no	no
stre	stre
gent	gent
de	de
champaıgne	champaigne
