token	normalised
MAuuez	mauvez
arbres	arbres
ne	ne
puet	puet
florir	florir
ainz	ainz
seche	seche
toz	toz
	E
ua	va
crolant	crolant
	e
hom	hom
qui	qui
naime	naime
sanz	sanz
mentir	mentir
ne	ne
porte	porte
fruit	fruit
ainz	ainz
ua	va
morant	morant
fleur	fleur
	E
fruit	fruit
de	de
cointe	cointe
semblant	semblant
porce	porce
cil	cil
en	en
qui	qui
naist	naist
amors	amors
en	en
ce	ce
fruit	fruit
a	a
tant	tant
de	de
ualor	valor
q̃	que
nus	nus
ne	ne
porroit	porroit
alegier	alegier
que	que
toz	toz
max	max
puet	puet
allegier	allegier
fruit	fruit
de	de
nature	nature
lapele	lapele
on	on
or	or
uos	vos
ai	ai
deuise	devise
son	son
non	non
De	de
ce	ce
fruit	fruit
ne	ne
puet	puet
nus	nus
sentir	sentir
se	se
diex	diex
ne	ne
le	le
fait	fait
propaement	propaement
qui	qui
adieu	adieu
amer	amer
	e
seruir	seruir
done	done
cuer	cuer
	E
cors	cors
	E
talent	talent
cil	cil
quent	quent
ou	ou
fruit	fruit
trestot	trestot
auant	avant
	E
diex	diex
lẽ	lsn
fait	fait
riche	rrche
secors	secors
par	par
le	le
fruit	fruit
fu	fu
li	li
pre	pre
mirs	mirs
plors	plors
qnͣt	quaat
eue	eve
fist	fist
adan	adan
pechier	pechier
mes	mes
qui	qui
dou	dou
bon	bon
fruit	fruit
neut	neut
mengier	mengier
dieu	dieu
aint	aint
	E
sa	sa
mere	mere
	E
son	son
non	non
cil	cil
qui	qui
audra	audra
le	le
fruit	fruit
de	de
saison	saison
Seignor	seignor
de	de
lar	lar
bre	bre
dit	dit
uos	vos
ai	ai
de	de
nature	nature
de	de
qua	qua
mours	mours
uient	vient
du	du
fruit	fruit
meur	meur
uos	vos
ai	ai
conte	conte
q̃	que
cil	cil
quiaut	quiaut
qui	qui
a	a
dieu	dieu
se	se
tient	tient
mes	mes
du	du
fruit	fruit
uert	vert
me	me
resouient	resouient
qui	qui
ia	ja
en	en
moi	moi
ne	ne
menpera	menpera
cest	cest
li	li
fruiz	fruiz
en	en
quadan	quadan
pecha	pecha
de	de
ce	ce
fruit	fruit
est	est
plains	plains
mes	mes
uergiers	vergiers
des	des
que	que
ni	ni
ma	ma
dame	dame
	e
miers	miers
oi	oi
de	de
samor	samor
plain	plain
cuer	cuer
	E
cors	cors
ne	ne
ia	ja
nul	nul
ior	jor
nen	nen
istra	istra
fors	fors
Bien	bien
cuit	cuit
dou	dou
fruit	fruit
ne	ne
gostere	gostere
que	que
ie	je
cueilli	cuellli
aincois	aincois
mauient	mauient
si	si
com	com
alenfant	alenfant
bñ	bie
le	le
se	se
qui	qui
ala	ala
branche	branche
se	se
sostient	sostient
	E
en	en
tor	tor
larbre	larbre
ua	va
uiant	viant
ne	ne
ia	ja
amont	amont
ne	ne
montera	montera
ainsi	ainsi
mez	mez
cuers	cuers
foloiant	foloiant
ua	va
tant	tant
par	par
est	est
tant	tant
meiz	meiz
desirriers	desirriers
que	que
ie	je
en	en
tieng	tieng
mes	mes
gnͣs	gnaas
max	max
chiers	chiers
si	si
sui	sui
afuiez	afuiez
com	com
li	li
ors	ors
uers	vers
li	li
cui	cui
est	est
toz	toz
mes	mes
tresors	tresors
Diex	diex
se	se
ie	je
pooie	pooie
cueillir	cuelllir
dou	dou
fruit	fruit
meur	meur
de	de
uos	vos
amer	amer
si	si
ꝯ	com
uos	vos
mauez	mavez
fait	fait
sentir	sentir
lamor	lamor
daual	daval
	e
ꝯparer	comparer
lors	lors
me	me
porroie	porroie
saouler	saouler
	e
uenir	venir
a	a
repentemet	repentemet
par	par
uostre	vostre
douz	douz
ꝯmandement	commandement
me	me
donez	donez
amer	amer
la	la
meillor	meillor
cest	cest
la	la
precieuse	precieuse
flor	flor
par	par
qui	qui
uos	vos
uenistez	venistez
ca	ca
ius	jus
dont	dont
li	li
deablez	deablez
est	est
ꝯfus	confus
Pere	pere
dieu	dieu
pat	pat
uostre	vostre
doucor	doucor
dou	dou
bon	bon
fnurz	fnurz
me	me
donez	donez
sauor	savor
que	que
de	de
lautre	lautre
ai	ai
ie	je
senti	senti
plus	plus
conques	conques
ce	ce
croi	croi
ne	ne
senti	senti
mis	mis
