token	normalised
DAme	dame
einsi	einsi
est	est
qui	qui
men	men
couuient	couuient
aler	aler
	E
departir	departir
de	de
la	la
douce	douce
ꝯtree	contree
eu	eu
tant	tant
ai	ai
max	max
sofferz	sofferz
	E
endurez	endurez
quant	quant
ie	je
uos	vos
lais	lais
droiz	droiz
est	est
que	que
ie	je
men	men
hee	hee
dex	dex
por	por
quoi	quoi
fu	fu
la	la
terre	terre
doutremer	doutremer
qui	qui
tant	tant
amanz	amanz
aurai	avrai
fait	fait
desseurer	dessevrer
dont	dont
puis	puis
ne	ne
fu	fu
la	la
mors	mors
reconfortee	reconfortee
ne	ne
ne	ne
porent	porent
la	la
ioie	joie
Ia	ma
sanz	sanz
amors	amors
ne	ne
porroie	porroie
du	du
rer	rer
tant	tant
par	par
itruis	itruis
ferme	ferme
remembrer	remembrer
ment	ment
ma	ma
pensee	pensee
ne	ne
mes	mes
finz	finz
cuers	cuers
ne	ne
men	men
lait	lait
retorner	retorner
ainz	ainz
sui	sui
alui	alui
la	la
ou	ou
il	il
uelt	velt
	E
bee	bee
trop	trop
ai	ai
apris	apris
durement	durement
a	a
amer	amer
por	por
ce	ce
nen	nen
uoi	voi
ꝯment	comment
puisse	puisse
durer	durer
de	de
ioie	joie
auoir	avoir
de	de
la	la
plus	plus
desirree	desirree
conq̃s	conques
nus	nus
hom	hom
osast	osast
merci	merci
crier	crier
Ie	Ee
ne	ne
uoi	voi
pas	pas
quant	quant
de	de
li	li
sui	sui
partiz	partiz
que	que
puisse	puisse
auoir	avoir
bñ	bie
ne	ne
solas	solas
ne	ne
ioie	joie
car	car
onques	onques
rien	rien
ne	ne
fis	fis
si	si
aenuis	aenuis
com	com
uos	vos
laissier	laissier
se	se
ie	je
iames	james
uos	vos
uoie	voie
trop	trop
par	par
en	en
sui	sui
dolens	dolens
	E
esbahiz	esbahiz
par	par
mainte	mainte
foiz	foiz
men	men
serai	serai
repentiz	repentiz
qnͣt	quaat
iou	jou
ques	ques
uols	vols
aler	aler
en	en
ceste	ceste
uoie	voie
	E
ie	je
recort	recort
uos	vos
debonaires	debonaires
dis	dis
Biaus	biaus
sire	sire
dex	dex
uers	vers
uos	vos
me	me
sui	sui
ganchiz	ganchiz
tot	tot
laiz	laiz
por	por
uos	vos
ce	ce
que	que
ie	je
tant	tant
amoie	amoie
li	li
guerredõs	guerredons
endoit	endoit
estre	estre
floris	floris
qnͣt	quaat
por	por
uos	vos
per	per
	E
mõ	mon
cuer	cuer
	E
ma	ma
ioie	joie
de	de
uos	vos
seruir	seruir
sui	sui
toz	toz
prez	prez
	e
garnis	garnis
a	a
uos	vos
me	me
ren	ren
biau	biau
pere	pere
ihũcris	Fhuncris
si	si
bon	bon
seignor	seignor
auoir	avoir
ie	je
ne	ne
porroie	porroie
cil	cil
qui	qui
uos	vos
sert	sert
ne	ne
puet	puet
estre	estre
traiz	traiz
Bien	bien
doit	doit
mes	mes
cuers	cuers
estreliez	estreliez
	E
dolenz	dolenz
dolens	dolens
dece	dece
que	que
ie	je
part	part
de	de
ma	ma
dame	dame
	E
liez	liez
de	de
ce	ce
que	que
ie	je
sui	sui
desirrans	desirrans
de	de
seruir	seruir
dieu	dieu
cui	cui
est	est
mes	mes
cors	cors
	E
mame	mame
iceste	iceste
amors	amors
est	est
trop	trop
fine	fine
	e
puissanz	puissanz
par	par
la	la
couient	couient
uenir	venir
les	les
plus	plus
sachanz	sachanz
cest	cest
li	li
rubinz	rubinz
lesmeraude	lesmeraude
la	la
da	da
me	me
qui	qui
tost	tost
garist	garist
des	des
uix	vix
pechiez	pechiez
puãs	puane
Dame	dame
des	des
ciex	ciex
grant	grant
reine	reine
puissant	puissant
au	au
gnͣt	gnaat
besoing	besoing
me	me
soiez	soiez
secoranz	secoranz
de	de
uos	vos
amer	amer
puisse	puisse
auoir	avoir
droite	droite
flãme	flamme
qnͣt	quaat
dame	dame
par	par
dame	dame
me	me
me	me
soit	soit
ardanz	ardanz
