token	normalised
La	la
douce	douce
pensee	pensee
qui	qui
me	me
uient	vient
damour	damour
mest	mest
u	u
cuer	cuer
entree	entree
atouz	atouz
iours	jours
sanz	sanz
retour	retour
tant	tant
lai	lai
desirree	desirree
la	la
douce	douce
dolour	dolour
	
q̃	que
rienz	rienz
qui	qui
soit	soit
nee	nee
ne	ne
ma	ma
tel	tel
sauoir	savoir
Douce	douce
dame	dame
ainc	ainc
ne	ne
uous	vous
dis	dis
nul	nul
iour	jour
ma	ma
grant	grant
dolor	dolor
ainz	ainz
lai	lai
touz	touz
iours	jours
celee	celee
mort	mort
mont	mont
mi	mi
oeil	oeil
qui	qui
mont	mont
mis	mis
en	en
errour	errour
dont	dont
la	la
painne	painne
niert	niert
ia	ja
iour	jour
acheuee	achevee
ie	je
lor	lor
pardoinz	pardoinz
quar	quar
tant	tant
mont	mont
fait	fait
donour	donour
	
que	que
la	la
meilleur	meilleur
du	du
mont	mont
ai	ai
enamee	enamee
Qui	qui
uoit	voit
sa	sa
crigne	crigne
bloie	bloie
que	que
sãble	samble
quel	quel
soit	soit
dor	dor
et	et
son	son
col	col
qui	qui
blãchoie	blanchoie
desouz	desouz
le	le
biau	biau
chief	chief
sor	sor
cest	cest
ma	ma
dame	dame
et	et
ma	ma
ioie	joie
et	et
mon	mon
riche	rrche
tresor	tresor
certes	certes
ie	je
ne	ne
uoudroie	voudroie
sanz	sanz
li	li
ualoir	valoir
Hector	eector
De	de
sibele	sibele
dame	dame
amer	amer
ne	ne
se	se
porroit	porroit
nus	nus
desfendre	desfendre
puiz	puiz
qamours	qamours
mi	mi
fait	fait
penser	penser
el	el
me	me
deuroit	devroit
bien	bien
aprendre	aprendre
	
conment	conment
porroie	porroie
acheuer	achever
puiz	puiz
quailleurs	quailleurs
ne	ne
puis	puis
entendre	entendre
Se	se
ie	je
li	li
disoie	disoie
que	que
samours	samours
fust	fust
moie	moie
grant	grant
orgueill	orgveill
feroie	feroie
neis	neis
sel	sel
pensoie	pensoie
Ainz	ainz
souferrai	souferrai
mon	mon
martyre	marţre
ia	ja
ne	ne
saura	savra
mon	mon
penser	penser
se	se
par	par
pitie	pitie
ne	ne
remire	remire
les	les
maus	maus
que	que
me	me
fait	fait
porter	porter
quar	quar
tant	tant
redont	redont
lescondire	lescondire
de	de
sa	sa
tresgrant	tresgrant
uolente	volente
tel	tel
chose	chose
porroie	porroie
dire	dire
	
dont	dont
el	el
me	me
sauroit	savroit
mal	mal
gre	gre
La	la
ou	ou
dex	dex
a	a
assamble	assamble
pris	pris
et	et
ua	va
leur	leur
et	et
bonte	bonte
ten	ten
ua	va
descors	descors
sanz	sanz
pluz	pluz
dire	dire
fors	fors
itant	itant
pour	pour
lamour	lamour
de	de
	
ꝯ	com
puet	puet
bien	bien
par	par
toi	toi
eslire	eslire
que	que
ie	je
ne	ne
chant	chant
fors	fors
pour	pour
se	se
	
dont	dont
dex	dex
me	me
doint	doint
estre	estre
ame	ame
