token	normalised
et	et
ioi	Ooine
laloe	laloe
chanter	chanter
douz	douz
chant	chant
rassouage	rassovage
las	las
ne	ne
me	me
puis	puis
conforter	conforter
quamours	quamours
ueut	veut
mon	mon
damage	damage
aceli	aceli
me	me
fait	fait
penser	penser
qui	qui
le	le
tient	tient
a	a
outrage	outrage
Ha	oa
	
fins	fins
amis	amis
morrai	morrai
ce	ce
mest	mest
uis	vis
ia	ja
uooir	vooir
nen	nen
partirai	partirai
uis	vis
	
trop	trop
ma	ma
soupris	soupris
Ma	ma
mort	mort
pris	pris
en	en
esguarder	esguarder
son	son
cors	cors
et	et
son	son
uisage	visage
ne	ne
men	men
seu	seu
amesurer	amesurer
trop	trop
en	en
crei	crei
mon	mon
corage	corage
maiz	maiz
por	por
dieu	dieu
deli	deli
amer	amer
nel	nel
me	me
tieigne	tiefgne
afolage	afolage
qua	qua
samour	samour
faire	faire
oublier	oublier
	
seroient	seroient
fol	fol
li	li
sage	sage
ha	ha
	
si	si
ma	ma
pris	pris
siẽs	siene
serai	serai
tous	tous
dis	dis
ia	ja
uooir	vooir
Ie	Ee
neu	neu
pooir	pooir
contre	contre
amour	amour
puis	puis
quen	quen
moi	moi
se	se
fu	fu
mise	mise
quar	quar
ma	ma
ioie	joie
et	et
ma	ma
dolour	dolour
est	est
toute	toute
ama	ama
deuise	devise
ia	ja
sanz	sanz
li	li
naurai	navrai
nul	nul
iour	jour
ce	ce
qui	qui
pluz	pluz
me	me
iustise	justise
qui	qui
que	que
le	le
neigne	neigne
afolour	afolour
ie	je
ferai	ferai
son	son
seruise	seruise
Ha	oa
	
iel	iel
me	me
quis	quis
ce	ce
donc	donc
muir	muir
pensis	pensis
ia	ja
uoir	voir
De	de
cest	cest
graindre	graindre
ma	ma
paours	paours
que	que
ma	ma
dame	dame
ont	ont
assise	assise
losengier	losengier
et	et
mẽteour	menteour
et	et
genz	genz
de	de
male	male
guise	guise
maiz	maiz
pou	pou
dout	dout
losengeours	losengeours
sel	sel
sen	sen
ert	ert
entremise	entremise
tost	tost
les	les
auroit	avroit
mis	mis
u	u
tour	tour
et	et
moi	moi
hors	hors
de	de
iuise	juise
Ha	oa
	
pour	pour
quel	quel
dis	dis
	
ainz	ainz
maura	mavra
ocis	ocis
ia	ja
uooir	vooir
Guillot	guillot
le	le
conte	conte
me	me
di	di
si	si
le	le
me	me
salue	salue
quil	quil
aint	aint
et	et
serue	serve
en	en
merci	merci
u	u
sa	sa
paine	paine
iert	iert
perdue	perdue
quamours	quamours
na	na
maiz	maiz
nul	nul
ami	ami
se	se
ses	ses
cuers	cuers
se	se
remue	remue
fors	fors
moi	moi
qua	qua
son	son
oez	oez
choisi	choisi
quant	quant
ma	ma
dame	dame
oi	oi
ueue	veve
Ha	oa
	
si	si
bien	bien
fis	fis
quant	quant
mon	mon
cuer	cuer
imis	imis
ia	ja
uoir	voir
Guillot	guillot
biaus	biaus
amis	amis
di	di
li	li
siert	siert
ma	ma
ioie	joie
creue	creve
quil	quil
mest	mest
puis	puis
que	que
ie	je
le	le
ui	vi
tel	tel
honors	honors
auenue	avenve
quen	quen
un	un
lit	lit
u	u
mendormi	mendormi
	
ai	ai
ma	ma
dame	dame
ueue	veve
bien	bien
mot	mot
pitiez	pitiez
en	en
oubli	oubli
qui	qui
tel	tel
dormir	dormir
remue	remue
Ha	ma
	
en	en
son	son
uis	vis
choisi	choisi
un	un
dous	dous
ris	ris
ia	ja
uoir	voir
Ha	ma
	
ennemis	ennemis
a	a
en	en
son	son
paiz	paiz
Gasses	gasses
qui	qui
est	est
fins	fins
amis	amis
et	et
iert	iert
tous	tous
dis	dis
