token	normalised
Sauez	savez
pour	pour
coi	coi
plaig	plaig
et	et
souspir	souspir
seigneur	seigneur
nen	nen
faiz	faiz
pas	pas
ablasmer	ablasmer
touz	touz
iours	jours
mestuet	mestvet
ma	ma
mort	mort
seruir	seruir
damours	damours
ne	ne
puis	puis
mon	mon
cuer	cuer
oster	oster
mes	mes
honeurs	honeurs
mest	mest
deinsint	deinsint
morir	morir
si	si
en	en
uueill	vueill
mieus	mieus
ma	ma
mort	mort
soufrir	soufrir
tant	tant
qua	qua
pluz	pluz
en	en
puisse	puisse
monter	monter
Samours	samours
me	me
fet	fet
ses	ses
maus	maus
sentir	sentir
ne	ne
men	men
doit	doit
il	il
mie	mie
peser	peser
cautres	cautres
nes	nes
puet	puet
mes	mes
soustenir	soustenir
une	une
heure	heure
sanz	sanz
soi	soi
reposer	reposer
mes	mes
ie	je
sui	sui
amis	amis
sanz	sanz
mentir	mentir
ia	ja
diex	diex
ne	ne
me	me
lait	lait
repentir	repentir
	
car	car
en	en
amant	amant
uueil	vueil
bien	bien
finer	finer
Amours	amours
tel	tel
heure	heure
ui	vi
iadis	jadis
que	que
uous	vous
me	me
leissiez	leissiez
en	en
pais	pais
mes	mes
or	or
sui	sui
ie	je
loiaus	loiaus
amis	amis
cautre	cautre
rienz	rienz
ne	ne
me	me
grieue	grieve
mes	mes
serai	serai
ie	je
donc	donc
par	par
uous	vous
ocis	ocis
ne	ne
nil	nil
trop	trop
auriez	auriez
mespris	mespris
quant	quant
ie	je
tout	tout
pour	pour
uous	vous
seruir	seruir
laiz	laiz
Ha	ma
cuers	cuers
de	de
noient	noient
tesbahiz	tesbahiz
ia	ja
nama	nama
onques	onques
hom	hom
mauuaiz	mavvaiz
serf	serf
tant	tant
que	que
tu	tu
aies	aies
conquis	conquis
ce	ce
que	que
pluz	pluz
desirres	desirres
touz	touz
dis	dis
uoire	voire
cors	cors
maiz	maiz
la	la
mors	mors
mest	mest
prez	prez
