token	normalised
Ie	Ee
ne	ne
me	me
doi	doi
pluz	pluz
taire	taire
ne	ne
tenir	tenir
que	que
ie	je
ne	ne
chant	chant
et	et
si	si
nel	nel
puis	puis
laissier	laissier
quar	quar
li	li
douz	douz
tanz	tanz
qui	qui
fait	fait
les	les
pres	pres
perdir	perdir
	
fait	fait
ma	ma
ioie	joie
pluz	pluz
tost	tost
recoumencier	recoumencier
et	et
une	une
amours	amours
qui	qui
mest	mest
sanz	sanz
delaier	delaier
entree	entree
u	u
cuer	cuer
nouuele	nouvele
sanz	sanz
mentir	mentir
or	or
doinse	doinse
dex	dex
que	que
biens	biens
men	men
puist	puist
uenir	venir
Biaux	biaux
sire	sire
dex	dex
porrai	porrai
ie	je
ia	ja
sentir	sentir
les	les
biens	biens
damours	damours
donc	donc
iai	Kai
tel	tel
desirrier	desirrier
	
nenil	nenil
quar	quar
ie	je
les	les
pert	pert
par	par
trop	trop
seruir	seruir
autre	autre
fourfait	fourfait
ni	ni
porroie	porroie
cuidier	cuidier
quar	quar
ie	je
ne	ne
sen	sen
ainc	ainc
de	de
faus	faus
cuer	cuer
proier	proier
si	si
en	en
puis	puis
bien	bien
pluz	pluz
longement	longement
languir	languir
quar	quar
ce	ce
que	que
iaim	Kaima
ne	ne
sauroie	savroie
trahir	trahir
Mar	mar
acointai	acointai
son	son
gent	gent
cors	cors
le	le
plaisant	plaisant
et	et
son	son
fin	fin
cuer	cuer
u	u
il	il
na	na
quen	quen
miudrer	miudrer
que	que
tant	tant
ma	ma
fait	fait
de	de
mal	mal
aesciant	aesciant
pluz	pluz
quautres	quautres
hom	hom
ne	ne
porroit	porroit
endurer	endurer
nest	nest
merueille	merveille
samours	samours
me	me
fait	fait
douter	douter
sa	sa
grant	grant
force	force
quel	quel
mõt	mont
na	na
si	si
puissant	puissant
	
qui	qui
contre	contre
li	li
peust	peust
auoir	avoir
grarant	grarant
