token	normalised
E	e
M	m
pereres	pereres
ne	ne
rois	rois
nont	nont
nul	nul
pooir	pooir
en	en
contre	contre
amors	amors
ice	ice
uos	vos
uueil	vueil
prouer	prover
quil	quil
pueent	pueent
bñ	bie
doner	doner
de	de
lor	lor
auir	auir
terres	terres
	E
fiez	fiez
	E
mes	mes
faiz	faiz
pardoner	pardoner
	E
amors	amors
puet	puet
home	home
de	de
mort	mort
garder	garder
	E
doner	doner
ioie	joie
qui	qui
dure	dure
Amors	amors
fait	fait
bien	bien
un	un
ho	ho
plaine	plaine
de	de
bone	bone
auenture	aventure
me	me
mielz	mielz
ualoir	valoir
que	que
nus	nus
fors	fors
li	li
ne	ne
porroit	porroit
amẽ	amstre
der	der
les	les
granz	granz
desirs	desirs
done	done
dou	dou
doz	doz
uolo	volo
ir	ir
tez	tez
que	que
mis	mis
hom	hom
contrepaiser	contrepaiser
sor	sor
toute	toute
rien	rien
doit	doit
on	on
imors	imors
amer	amer
en	en
li	li
ne	ne
faut	faut
fors	fors
mesure	mesure
	E
ce	ce
quele	quele
mest	mest
trop	trop
dure	dure
Samors	samors
uolsist	volsist
guerredoner	guerredoner
au	au
tant	tant
com	com
ele	ele
puet	puet
ml̃t	mout
fust	fust
ses	ses
nons	nons
adroit	adroit
mes	mes
ele	ele
ne	ne
uelt	velt
dont	dont
iai	Kai
le	le
cuer	cuer
noir	noir
que	que
si	si
me	me
tient	tient
sanz	sanz
gu	gu
erredon	erredon
destroit	destroit
	E
ie	je
sui	sui
cil	cil
quiex	quiex
que	que
la	la
fins	fins
ensoit	ensoit
qui	qui
alui	alui
serur	serur
sotroie	sotroie
enpris	enpris
lai	lai
ne	ne
requerroie	requerroie
Dame	dame
aura	avra
ia	ja
bien	bien
qui	qui
merci	merci
atent	atent
uos	vos
sauez	savez
bñ	bie
de	de
moi	moi
au	au
par	par
estroit	estroit
que	que
ur̃e	vome
fins	fins
ne	ne
puet	puet
estre	estre
autrement	autrement
ie	je
ne	ne
sai	sai
pas	pas
se	se
ce	ce
mal	mal
me	me
feroit	feroit
de	de
tant	tant
dessaiz	dessaiz
fe	fe
tez	tez
petit	petut
desploit	desploit
que	que
se	se
ie	je
dire	dire
losoie	losoie
trop	trop
me	me
demeure	demeure
la	la
ioie	joie
Ie	Ee
ne	ne
cuit	cuit
pas	pas
quil	quil
onq̃s	onques
fust	fust
mes	mes
hom	hom
qͣmors	quamors
tenist	tenist
en	en
point	point
si	si
perilleuz	perilleuz
tant	tant
mi	mi
destraint	destraint
que	que
ien	ien
per	per
ma	ma
reson	reson
bien	bien
sent	sent
	E
uoi	voi
ce	ce
nest	nest
mie	mie
aieus	aieus
quant	quant
me	me
mostroit	mostroit
sez	sez
semblanz	semblanz
amoreus	amoreus
bñ	bie
cuidai	cuidai
auoir	avoir
amie	amie
mes	mes
encor	encor
ne	ne
lai	lai
ie	je
mie	mie
Dame	dame
ma	ma
mort	mort
	E
mauie	mauie
est	est
en	en
uos	vos
que	que
que	que
ie	je
die	die
Raoul	raoul
cil	cil
qui	qui
se	se
rt	rt
	E
prie	prie
auroit	avroit
bñ	bie
mestier	mestier
daie	daie
