token	normalised
oustume	oustume
est	est
bien	bien
prison	prison
ꝯ	com
ne	ne
le	le
ueut	veut
oır	oir
ne	ne
esce	esce
quar	quar
nule	nule
rıenz	rienz
ne	ne
faıt	fait
tant	tant
cuer	cuer
lon	lon
	
ꝯ	com
granz	granz
pooırs	pooirs
qui	qui
mal	mal
en	en
ueut	veut
user	user
pour	pour
ce	ce
dame	dame
de	de
moı	moi
nestuet	nestvet
douter	douter
quar	quar
ıe	je
ne	ne
uueıll	vueill
parler	parler
de	de
raencon	raencon
nestre	nestre
ostagiez	ostagiez
sen	sen
bele	bele
guı	gui
se	se
non	non
apres	apres
tout	tout
ce	ce
ne	ne
puıs	puis
ıe	je
eschaper	eschaper
au	au
cuer	cuer
grant	grant
souspeenz	souspeenz
quı	qui
pluz	pluz
faıt	fait
adouter	adouter
e	e
gent	gent
lı	li
uont	vont
tout	tout
enuiron	envrron
r	r
uoır	voir
que	que
cest	cest
pour	pour
moi	moi
gres	gres
ıours	jours
dient	dient
dame	dame
on	on
uous	vous
ueut	veut
a	a
par	par
amours	amours
namera	namera
riches	rrches
hõ	hom
mentent	mentent
lı	li
losengıer	losengier
felon	felon
car	car
is	is
a	a
	
mıeuz	mieuz
doıt	doit
amours	amours
guar	guar
ma	ma
dame	dame
ne	ne
ueut	veut
amer	amer
nului.	nulvis
ie	je
autruı	autrui
uͦ	voo
mercız	merciz
len	len
rent	rent
asa	asa
dautres	dautres
que	que
ıe	je
ne	ne
suı	sui
quı	qui
la	la
proı	proi
faus	faus
cuers	cuers
baudement	baudement
les	les
esbaufait	esbaufait
guaaignıer	guaaignier
souuent	souvent
maız	maiz
ne	ne
ıenz	jenz
quant	quant
ıe	je
deuant	devant
lı	li
sui	sui
tant	tant
mal	mal
et	et
de	de
paınne	painne
et	et
damii	damii
	
quıl	quil
conuıent	conuient
dıre	dire
adeu	adeu
uous	vous
conmant	conmant
ous	ous
sauez	savez
bıen	bien
com	com
ne	ne
ꝯnoist	connoist
en	en
ce	ce
ꝯ	com
connoıst	connoist
en	en
autrui	autrui
plainnem̃t	plainnemnt
grant	grant
folıe	folie
onques	onques
ıour	jour
ne	ne
ꝯnui	connui
nt	nt
ai	ai
ame	ame
de	de
fin	fin
cuer	cuer
loıaument	loiaument
arz	arz
une	une
rıenz	rienz
me	me
faıt	fait
alegement	alegement
q̃n	quen
perance	perance
aı	ai
un	un
pou	pou
de	de
refuı	refui
uns	uns
oıseles	oiseles
e	e
uait	vait
ferır	ferir
el	el
glui	glui
	
quant	quant
ıl	il
ne	ne
puet	puet
trouuer	trouver
autre	autre
garant	garant
Souuent	souvent
mauıent	mavient
quant	quant
ıe	je
pens	pens
biẽ	bienre
a	a
lı	li
qua	qua
mes	mes
doleurs	doleurs
une	une
doucours	doucours
me	me
uient	vient
si	si
granz	granz
au	au
cuer	cuer
que	que
trestouz	trestouz
mẽtroubli	mentrouali
et	et
mest	mest
aıns	ains
quentre	quentre
ses	ses
braz	braz
me	me
tient	tient
et	et
aprez	aprez
ce	ce
quant	quant
lı	li
sens	sens
me	me
reuıent	revient
et	et
ıe	je
uoı	voi
bien	bien
que	que
atout	atout
aı	ai
faılli	failli
Lors	lors
me	me
courrouce	courrouce
et	et
laıdenge	laidenge
et	et
maudı	maudi
	
quar	quar
ıe	je
saı	sai
bıen	bien
que	que
ıl	il
ne	ne
len	len
souuıent	souuient
Bele	bele
de	de
tout	tout
et	et
dure	dure
de	de
merci	merci
se	se
mı	mi
trauaıll	travaill
ne	ne
sunt	sunt
par	par
uous	vous
merı	meri
	
mout	mout
uıuraı	vivrai
mal	mal
se	se
uiure	viure
me	me
conuıent	conuient
