token	normalised
Bien	bien
me	me
quidai	quidai
de	de
chanter	chanter
touz	touz
iours	jours
tenir	tenir
maiz	maiz
plus	plus
bel	bel
ne	ne
sai	sai
penser	penser
ne	ne
regehir	regehir
	
mon	mon
corage	corage
et	et
mon	mon
penser	penser
dont	dont
trop	trop
mair	maiv
de	de
mon	mon
cuer	cuer
mestuet	mestvet
seurer	sevrer
et	et
departir	departir
gens	gens
cors	cors
uis	vis
cler	cler
trop	trop
dous	dous
comper	comper
mout	mout
truis	truis
amer	amer
le	le
souuenir	souvenir
de	de
uostre	vostre
aler	aler
uostre	vostre
parler	parler
uostre	vostre
ioer	joer
uostre	vostre
uenir	venir
or	or
puis	puis
plourer	plourer
et	et
dementer	dementer
	
tart	tart
uendrai	vendrai
maiz	maiz
au	au
repentir	repentir
Sa	sa
simple	simple
chiere	chiere
riant	rrant
mar	mar
acoĩtai	acointai
son	son
cler	cler
uis	vis
fres	fres
et	et
plaisant	plaisant
quãt	quant
lesguardai	lesguardai
mout	mout
la	la
ui	vi
tresdoucement	tresdoucement
si	si
laamai	laamai
or	or
ma	ma
ms	ms
en	en
dolont	dolont
grant	grant
dex	dex
quen	quen
ferai	ferai
tout	tout
dolousant	dolousant
grant	grant
duel	duel
faisant	faisant
mout	mout
esmaiant	esmaiant
leslongerai	leslongeras
dore	dore
en	en
auant	avant
la	la
tres	tres
uaillant	vaillant
qui	qui
ie	je
aim	aim
tant	tant
de	de
cuer	cuer
uerai	verai
petit	petut
dormant	dormant
et	et
bien	bien
ueillant	veillant
desore	desore
maiz	maiz
mi	mi
trouuerai	trouverai
A	a
celi	celi
ai	ai
pris	pris
congie	congie
qui	qui
si	si
ma	ma
mort	mort
ien	ien
ai	ai
eu	eu
grant	grant
pitie	pitie
et	et
si	si
fu	fu
tort	tort
bien	bien
ma	ma
tenu	tenu
souz	souz
le	le
pie	pie
et	et
sanz	sanz
deport	deport
et	et
tous	tous
iours	jours
ma	ma
eslongie	eslongie
de	de
son	son
acort	acort
ele	ele
apechie	apechie
quant	quant
si	si
leissie	leissie
ma	ma
engignie	engrgnie
et	et
de	de
confort	confort
	
ma	ma
pou	pou
leissie	leissie
or	or
men	men
plaig	plaig
gie	gre
trop	trop
ma	ma
chargie	chargie
grant	grant
fais	fais
en	en
port	port
iai	Kai
pourchacie	pourchacie
et	et
atirie	atirie
	
quen	quen
souspirant	souspirant
men	men
uois	vois
au	au
port	port
Dolanz	dolanz
lais	lais
ma	ma
douce	douce
amie	amie
et	et
mout	mout
maris	maris
conment	conment
ai	ai
u	u
cors	cors
la	la
uie	vie
quant	quant
partis	partis
me	me
sui	sui
de	de
sa	sa
compaignie	compaignie
or	or
men	men
est	est
pis	pis
si	si
mest	mest
ma	ma
ioie	joie
faillie	faillie
ce	ce
mest	mest
uis	vis
que	que
desseruie	desseruie
nen	nen
ai	ai
mie	mie
ainz	ainz
est	est
perie	perie
ma	ma
mercis	mercis
quai	quai
couuoitie	couvoitie
par	par
folie	folie
lai	lai
laissie	laissie
en	en
son	son
pais	pais
en	en
la	la
berrie	berrie
et	et
en	en
surie	surie
men	men
uois	vois
pour	pour
li	li
mout	mout
pẽsis	pensis
Bien	bien
ma	ma
ma	ma
dame	dame
mene	mene
ason	ason
talent	talent
que	que
iai	Kai
loiaument	loiaument
amee	amee
et	et
longuement	longuement
maint	maint
bel	bel
samblant	samblant
ma	ma
moustre	moustre
et	et
faussement	faussement
que	que
iai	Kai
mout	mout
chier	chier
achate	achate
encor	encor
men	men
sent	sent
mout	mout
ma	ma
grene	grene
et	et
empire	emprre
sai	sai
endure	endure
mout	mout
bonement	bonement
et	et
mout	mout
pene	pene
maint	maint
mal	mal
done	done
de	de
ma	ma
sante	sante
petit	petut
ament	ament
tant	tant
ai	ai
erre	erre
quor	quor
sunt	sunt
double	double
sachiez	sachiez
de	de
uoir	voir
tuit	tuit
mi	mi
tourment	tourment
En	en
loiaute	loiaute
ai	ai
mout	mout
este	este
sai	sai
conqueste	conqueste
si	si
pourement	pourement
humilite	humllite
i	i
ai	ai
trouue	trouve
ie	je
di	di
uerte	verte
se	se
ie	je
ne	ne
ment	ment
guerredoune	guerredoune
ma	ma
ason	ason
gre	gre
folz	folz
est	est
qui	qui
lor	lor
merite	merite
atent	atent
