token	normalised
DOuce	douce
dame	dame
tot	tot
autre	autre
pensement	pensement
quant	quant
pens	pens
a	a
uos	vos
ou	ou
bli	bli
en	en
mon	mon
coraige	coraige
des	des
que	que
uos	vos
ui	vi
des	des
ielz	ielz
mierement	omierement
ains	ains
puis	puis
amors	amors
ne	ne
fu	fu
de	de
moi	moi
sauuage	savuage
aincoins	aincoins
ma	ma
plus	plus
traueil	traveil
lie	lie
que	que
deuant	devant
por	por
ce	ce
uoi	voi
bien	bien
que	que
ga	ga
rison	rison
naten	naten
qui	qui
ma	ma
souaige	sovaige
fors	fors
seul	seul
de	de
uos	vos
remirer	remrrer
des	des
ielz	ielz
du	du
cue	cue
en	en
pensant	pensant
Se	se
ie	je
ne	ne
puis	puis
uers	vers
uos	vos
aler	aler
souuent	souvent
ne	ne
uos	vos
poist	poist
pas	pas
bele	bele
	E
cortoise	cortoise
	E
sage	sage
que	que
ie	je
me	me
dout	dout
forment	forment
de	de
male	male
gent	gent
qui	qui
deuinent	deuinent
auront	avront
fet	fet
maint	maint
damage	damage
	e
damer	damer
aillors	aillors
samblant	samblant
sachies	sachies
q̃	que
cest	cest
sanz	sanz
cuer	cuer
	E
sanz	sanz
talant	talant
sen	sen
soiez	soiez
saige	saige
	e
sil	sil
uos	vos
deuoit	devoit
peser	peser
ie	je
lairoie	lairoie
aincois	aincois
ester	ester
Sanz	sanz
uos	vos
ne	ne
puis	puis
dame	dame
ne	ne
ie	je
ne	ne
quer	quer
ne	ne
ia	ja
dautrui	dautrui
dex	dex
ne	ne
me	me
doint	doint
mes	mes
ioie	joie
car	car
laim	laim
ml̃t	mout
mielz	mielz
estre	estre
en	en
uostre	vostre
dangier	dangier
	E
sosfrir	sosfrir
mal	mal
qautre	qautre
bñ	bie
se	se
lauoie	lavoie
ha	ha
	
si	si
bel	bel
oeil	oeil
riant	rrant
ala	ala
coin	coin
tier	tier
mi	mi
firent	frrent
si	si
mon	mon
corage	corage
changier	changier
que	que
ie	je
soloie	soloie
blasmer	blasmer
	E
despire	despire
amors	amors
or	or
en	en
sent	sent
mortiex	mortiex
dolors	dolors
Si	si
gnͣt	gnaat
biaute	braute
com	com
si	si
pot	pot
acoitier	acoitier
au	au
cortois	cortois
sen	sen
qui	qui
souuent	souvent
cors	cors
mestroie	mestroie
ia	ja
la	la
fist	fist
dex	dex
por	por
fere	fere
merueillier	meruelllier
toz	toz
ceus	ceus
a	a
qui	qui
ele	ele
uelt	velt
fere	fere
ioie	joie
nul	nul
outrage	outrage
dane	dane
ie	je
ne	ne
uos	vos
quier	quier
fors	fors
seul	seul
itant	itant
que	que
deguissiez	deguissiez
cui	cui
dier	dier
que	que
uostre	vostre
soie	soie
ml̃t	mout
me	me
feroit	feroit
gnͣt	gnaat
secors	secors
	E
espance	espance
damors	damors
Einz	einz
riens	riens
ne	ne
ui	vi
en	en
li	li
ne	ne
mait	mait
naure	navre
dun	dun
parfont	parfont
cop	cop
a	a
si	si
tres	tres
douce	douce
lance	lance
front	front
bouche	bouche
nez	nez
ielz	ielz
uis	vis
blanc	blanc
colore	colore
mains	mains
chief	chief
	E
cors	cors
	e
bele	bele
ꝯtenance	contenance
ma	ma
douce	douce
dame	dame
	e
qnͣt	quaat
le	le
reuerres	reverres
mes	mes
anemis	anemis
qui	qui
si	si
foit	foit
mõt	mont
greue	greve
par	par
lor	lor
puissance	puissance
quainz	quainz
mais	mais
n᷒	no
hom	hom
fust	fust
uis	vis
qui	qui
tant	tant
amast	amast
ses	ses
anemis	anemis
Chancon	chancon
ua	va
ten	ten
acelui	acelui
que	que
bñ	bie
se	se
	E
se	se
lidi	lidi
por	por
paor	paor
ai	ai
chante	chante
	E
en	en
doutance	doutance
nes	nes
droiz	droiz
est	est
que	que
fins	fins
amis	amis
soit	soit
a	a
sa	sa
da	da
me	me
ententis	ententis
