token	normalised
ie	je
noi	noi
pieca	preca
nul	nul
talent	talent
de	de
chanter	chanter
pour	pour
ce	ce
ni	ni
uueill	vueill
metre	metre
mentention	mentention
a	a
ciauz	chauz
le	le
lais	lais
qui	qui
chantent	chantent
sanz	sanz
amer	amer
et	et
qui	qui
damours	damours
ne	ne
seuent	sevent
que	que
le	le
nom	nom
maiz	maiz
par	par
esfors	esfors
ferai	ferai
ceste	ceste
chancon	chancon
dauenture	daventure
iert	iert
sanz	sanz
painne	painne
et	et
sans	sans
penser	penser
et	et
sil	sil
li	li
plaist	plaist
ma	ma
dame	dame
si	si
mocie	mocie
conques	conques
chancons	chancons
ne	ne
mi	mi
firent	frrent
aie	aie
Teus	Teus
blasme	blasme
amour	amour
qui	qui
la	la
cuide	cuide
lo	lo
er	er
faus	faus
trecheour	trecheour
qui	qui
proient	proment
sanz	sanz
ra	ra
son	son
chascuns	chascuns
se	se
plaint	plaint
de	de
tolir	tolir
et	et
d	d
bler	bler
quamours	quamours
apris	apris
son	son
cuer	cuer
en	en
tra	tra
hison	hison
maiz	maiz
ie	je
uous	vous
fis	fis
dame	dame
un	un
si	si
ge	ge
don	don
de	de
tout	tout
mon	mon
cuer	cuer
que	que
point	point
uueill	vueill
oster	oster
tant	tant
lai	lai
leissie	leissie
en	en
uostre	vostre
paignie	paignie
prendez	prendez
me	me
auec	avec
uie	vie
mo	mo
denuie	denuie
A	a
moins	moins
me	me
fait	fait
ma	ma
grant	grant
ioi	Ooine
cuider	cuider
diex	diex
si	si
ne	ne
sai	sai
se	se
ie	je
laurai	lavrai
u	u
maiz	maiz
auis	auis
mest	mest
que	que
ie	je
doiue	doive
trouuer	trouver
bele	bele
merci	merci
en	en
la	la
douce	douce
prison	prison
u	u
iai	Kai
leissie	leissie
mon	mon
cuer	cuer
sanz	sanz
raencon	raencon
la	la
merci	merci
dieu	dieu
si	si
ne	ne
men	men
puet	puet
cuiter	cuiter
cele	cele
quil	quil
tient	tient
par	par
force	force
ensa	ensa
baillie	baillie
par	par
mon	mon
uoloir	voloir
qua	qua
son	son
gre	gre
nest	nest
il	il
mie	mie
Souuent	souvent
mestuet	mestvet
ioir	joira
et	et
acoler	acoler
tel	tel
donc	donc
ne	ne
sai	sai
seie	seie
faiz	faiz
trahison	trahison
car	car
ie	je
ne	ne
puiz	puiz
amesure	amesure
esguarder	esguarder
ce	ce
dont	dont
il	il
sunt	sunt
enuiouz	envjouz
et	et
felon	felon
en	en
deuinant	devinant
pensent	pensent
ce	ce
que	que
disom	disom
maiz	maiz
ne	ne
lor	lor
uaut	vaut
bien	bien
lor	lor
saurom	savrom
embler	embler
quanques	quanques
ie	je
uueill	vueill
ioie	joie
et	et
hounour	hounour
et	et
uie	vie
	
samours	samours
ueinquoit	veinqqoit
ma	ma
dame	dame
com	com
amie	amie
Nus	nus
ne	ne
deuroit	devroit
sa	sa
ualour	valour
oublier	oublier
ne	ne
ses	ses
biauz	biauz
ieuz	ieuz
ne	ne
sa	sa
clere	clere
facon	facon
et	et
quiant	quiant
ie	je
pluz	pluz
pens	pens
ali	ali
ramembrer	ramembrer
	
si	si
mesmerueill	mesmerveill
que	que
nous	nous
tout	tout
ne	ne
lamom	lamom
or	or
ai	ai
ie	je
dit	dit
outrage	outrage
et	et
desraison	desraison
qui	qui
porroit	porroit
diex	diex
acel	acel
cuer	cuer
assener	assener
dont	dont
ie	je
laim	laim
tant	tant
conment	conment
que	que
mescondie	mescondie
	
qua	qua
toute	toute
rienz	rienz
mest	mest
autre	autre
amours	amours
faillie	faillie
Li	li
cuens	cuens
de	de
blois	blois
part	part
en	en
ceste	ceste
chancon	chancon
se	se
il	il
aprent	aprent
loiaument	loiaument
a	a
amer	amer
quar	quar
damours	damours
uient	vient
soulaz	soulaz
et	et
compaignie	compaignie
	
et	et
toute	toute
rienz	rienz
qui	qui
a	a
preudome	preudome
aie	aie
