token	normalised
Ia	ma
de	de
chanter	chanter
en	en
ma	ma
uie	vie
ne	ne
qiuer	quver
maiz	maiz
auoir	avoir
corage	corage
aĩz	aieza
quit	quit
mieuz	mieuz
quamours	quamours
mocie	mocie
pour	pour
faire	faire
son	son
grant	grant
damage	damage
tant	tant
men	men
repent	repent
maiz	maiz
cil	cil
a	a
tart	tart
merci	merci
prie	prie
qui	qui
atent	atent
tant	tant
que	que
ilpent	ilpent
pour	pour
ce	ce
ai	ai
mort	mort
desseruie	desseruie
Damours	damours
me	me
huient	huient
retraire	retraire
pour	pour
sa	sa
fole	fole
contenance	contenance
poise	poise
men	men
nen	nen
puis	puis
el	el
faire	faire
qua	qua
son	son
tort	tort
me	me
desauance	desavance
marz	marz
teuz	teuz
est	est
sa	sa
uolentez	volentez
que	que
cil	cil
qͥ	qui
pluz	pluz
li	li
doit	doit
plaire	plaire
en	en
est	est
touz	touz
tanz	tanz
pluz	pluz
greuez	grevez
pour	pour
ce	ce
est	est
trahitresse	trahitresse
uaire	vaire
Merci	merci
coite	coite
qui	qui
soit	soit
uaire	vaire
que	que
iuftice	juftice
ne	ne
ueniance	venfance
dame	dame
ne	ne
peu	peu
mie	mie
taire	taire
ne	ne
ne	ne
sai	sai
dont	dont
iai	Kai
pesance	pesance
mout.ai	moutxai
folement	folement
parle	parle
douner	douner
mẽ	men
deuroit	devroit
contraire	contraire
ꝯme	comme
fol	fol
desespere	desespere
quien	quien
li	li
not	not
ainc	ainc
que	que
refaire	refaire
Touz	Touz
iours	jours
laurai	lavrai
escondite	escondite
maiz	maiz
or	or
i	i
uoi	voi
qui	qui
mesmaie	mesmaie
quant	quant
celi	celi
qui	qui
suen	suen
est	est
quite	quite
tolt	tolt
tout	tout
son	son
bien	bien
et	et
delaie	delaie
nus	nus
ne	ne
si	si
deuroit	devroit
fier	fiera
dendroit	dendroit
moi	moi
soit	soit
el	el
maudite	maudite
la	la
ioie	joie
qui	qui
uient	vient
damer	damer
	
que	que
ioi	Ooine
grant	grant
or	or
lai	lai
petite	petite
A	a
grant	grant
tort	tort
laurai	lavrai
maudite	maudite
del	del
monde	monde
la	la
pluz	pluz
ueraie	veraie
pour	pour
ce	ce
me	me
tieg	tiegu
pour	pour
trahitre	trahitre
et	et
me	me
met	met
en	en
