token	normalised
PAine	paine
damors	damors
	E
li	li
max	max
q̃	que
ie	je
trai	trai
font	font
que	que
ie	je
chant	chant
amorous	amorous
	E
iolis	jolis
	E
en	en
chantant	chantant
rouuer	rouver
ce	ce
kainc	kainc
nosai	nosai
celi	celi
que	que
iaim	Kaima
q̃	que
ne	ne
fusse	fusse
escondis	escondis
di	di
tel	tel
don	don
q̃	que
de	de
ioie	joie
mes	mes
ce	ce
nert	nert
ia	ja
que	que
doie	doie
tel	tel
bien	bien
auoir	avoir
de	de
li	li
se	se
par	par
pitie	pitie
bone	bone
amor	amor
que	que
ien	ien
pri	pri
ne	ne
fait	fait
aussi	aussi
ꝯie	conie
sui	sui
Loial	loial
amours	amours
de	de
uo	vo
mal	mal
q̃	que
ferai	ferai
siens	siens
soit	soit
moie	moie
confortes	confortes
moi	moi
ie	je
sui	sui
de	de
uos	vos
sorpris	sorpris
celerai	celerai
le	le
ọụ	oou
madame	madame
ou	ou
li	li
dirai	dirai
que	que
por	por
li	li
sui	sui
en	en
pene	pene
	E
mi	mi
amis	amis
li	li
celers	celers
me	me
guerroie	guerroie
se	se
li	li
di	di
ele	ele
a	a
noie	noie
tost	tost
dirai	dirai
fui	fui
de	de
ci	ci
	E
et	et
il	il
nest	nest
riens	riens
que	que
ie	je
resoigne	resoigne
si	si
si	si
me	me
tairai	taivai
face	face
sens	sens
ou	ou
foloie	foloie
Fors	fors
q̃n	quen
chantant	chantant
einsi	einsi
me	me
deduirai	deduirai
en	en
desirrant	desirrant
ce	ce
quamors	quamors
ma	ma
pro	pro
mis	mis
merci	merci
auoir	avoir
que	que
ne	ne
deseruirai	deservirai
en	en
mon	mon
uiuant	vivant
ne	ne
meillor	meillor
quil	quil
ont	ont
quis	quis
	E
se	se
ien	ien
req̃roie	requrroee
madame	madame
	E
ie	je
ifaloie	ffaloie
aussi	aussi
quautre	quautre
ont	ont
failli	failli
ia	ja
mais	mais
deduit	deduit
en	en
espoir	espoir
si	si
ioli	Oolia
nauroit	navroit
en	en
moi	moi
Tres	Tres
dont	dont
que	que
ui	vi
ma	ma
da	da
me	me
mi	mi
donai	donai
ains	ains
puis	puis
ne	ne
fui	fui
de	de
li	li
amer	amer
faintis	faintis
ne	ne
ia	ja
ne	ne
uueille	vueille
amors	amors
qñ	que
nul	nul
delai	delai
mete	mete
le	le
douc	douc
penser	penser
qñ	que
li	li
ai	ai
pris	pris
miex	miex
choisir	choisir
ne	ne
sauroie	savroie
	E
plus	plus
ie	je
ne	ne
porroie	porroie
aillors	aillors
pen	pen
ser	ser
qali	qali
ains	ains
me	me
couuient	couuient
en	en
espoir	espoir
de	de
merci	merci
uiure	viure
	E
manoir	manoir
porriens	porriens
ne	ne
requerroie	requerroie
Aucune	aucune
gent	gent
mõt	mont
demande	demande
que	que
iai	Kai
qui	qui
si	si
porte	porte
pesme	pesme
coulor	coulor
ou	ou
uis	vis
	E
ie	je
leur	leur
ai	ai
respondu	respondu
ie	je
ne	ne
sai	sai
si	si
ai	ai
menti	menti
cest	cest
destre	destre
fins	fins
amis	amis
einsi	einsi
mes	mes
cuers	cuers
leur	leur
noie	noie
et	et
por	por
quoi	quoi
leur	leur
diroie	diroie
qñt	quntt
ma	ma
dame	dame
nel	nel
di	di
qui	qui
ma	ma
naure	navre
mes	mes
tost	tost
mauroit	mavroit
gari	gari
sele	sele
sauoit	savoit
	E
dont	dont
sen	sen
fust	fust
en	en
uoie	voie
Au	au
pui	pui
damors	damors
couuenance	couvenance
tenrai	tenrai
tout	tout
mon	mon
uiuant	vivant
soie	soie
amez	amez
ou	ou
hais	hais
