token	lemma	POS	morph	treated
Bien	bien1	ADVgen	DEGRE=p	Bien
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
quidai	cuidier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	quidai
de	de	PRE	MORPH=empty	de
chanter	chanter	VERinf	MORPH=empty	chanter
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r|DEGRE=-	touz
iours	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	iours
tenir	tenir1	VERinf	MORPH=empty	tenir
maiz	mais1	CONcoo	CAS=r|DEGRE=-	maiz
plus	plus	ADVgen	DEGRE=c	plus
bel	bel1	ADJqua	NOMB.=s|CAS=r|DEGRE=p	bel
ne	ne1	ADVneg	MORPH=empty	ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
penser	penser	VERinf	MORPH=empty	penser
ne	ne2	CONcoo	MORPH=empty	ne
regehir	rejehir	VERinf	MORPH=empty	regehir
		PONfbl	MORPH=empty	
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	corage
et	et	CONcoo	MORPH=empty	et
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
penser	penser	NOMcom	NOMB.=s|GENRE=m|CAS=r	penser
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i	dont
trop	trop	ADVgen	DEGRE=-	trop
mair	mais1	VERinf	NOMB.=s	mair
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
mestuet	mestier	NOMcom	MODE=sub|PERS.=3|NOMB.=s	mestuet
seurer	sorer1	VERinf	MORPH=empty	seurer
et	et	CONcoo	MORPH=empty	et
departir	departir	VERinf	MORPH=empty	departir
gens	gent1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	gens
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
uis	uis	NOMcom	PERS.=2|NOMB.=s|GENRE=m|CAS=r	uis
cler	cler	ADVgen	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	cler
trop	trop	ADVgen	DEGRE=-	trop
dous	deus	PROcar	NOMB.=p|GENRE=m|CAS=r	dous
comper	conter	VERinf	MORPH=empty	comper
mout	mout	ADVgen	DEGRE=-	mout
truis	trover	VERppe	MODE=ind|PERS.=1|NOMB.=p	truis
amer	amer1	VERinf	MORPH=empty	amer
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
souuenir	sovenir	VERinf	NOMB.=s|GENRE=m|CAS=r	souuenir
de	de	PRE	MORPH=empty	de
uostre	vostre	VERinf	PERS.=2|NOMB.=s|GENRE=m|CAS=r	uostre
aler	aler	VERinf	MORPH=empty	aler
uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r	uostre
parler	parler	VERinf	MORPH=empty	parler
uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r	uostre
ioer	öir	VERinf	NOMB.=s	ioer
uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r	uostre
uenir	venir	VERinf	MORPH=empty	uenir
or	or4	ADVgen	DEGRE=-	or
