token	lemma	POS	morph	treated
Desconfortez	desconforter	VERppe	MODE=imp|PERS.=2|NOMB.=p|CAS=n	Desconfortez
plains	plein	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	plains
de	de	PRE	MORPH=empty	de
doleur	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	doleur
et	et	CONcoo	MORPH=empty	et
dire	dire	VERinf	MORPH=empty	dire
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	ferai
chancon	chançon	NOMcom	NOMB.=s|GENRE=m|CAS=n	chancon
quailleurs	calorre	ADJqua	NOMB.=p|GENRE=m|CAS=n	quailleurs
nai	naistre	VERcjg	PERS.=1|NOMB.=s	nai
aentendre	aenser	VERinf	MORPH=empty	aentendre
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tout
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
uoi	vëoir	VERcjg	NOMB.=s|CAS=i	uoi
fors	fors1	ADVgen	DEGRE=-	fors
mor	morir	VERppe	NOMB.=s|GENRE=m|CAS=r	mor
iuer	jesir	VERinf	NOMB.=s	iuer
et	et	CONcoo	MORPH=empty	et
rire	rire	VERinf	MORPH=empty	rire
ne	ne2	CONcoo	MORPH=empty	ne
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ne	ne1	ADVneg	MORPH=empty	ne
truis	trover	VERcjg	MODE=ind|PERS.=1|NOMB.=s	truis
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
danui	denoii	NOMcom	NOMB.=s|CAS=n|DEGRE=-	danui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
deffende	defendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	deffende
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
mocit	moit1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mocit
que	que4	CONsub	MORPH=empty	que
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
pluz	plus	ADVgen	PERS.=2|DEGRE=c	pluz
desirre	desirrer	VERcjg	TEMPS=pst|NOMB.=s	desirre
sen	sans	NOMcom	PERS.=3	sen
sui	estre1	VERcjg	MODE=ind|PERS.=1|NOMB.=s	sui
iriez	irier	VERppe	NOMB.=s|GENRE=m|CAS=n	iriez
quant	cant1	CONsub	MORPH=empty	quant
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	nel
amende	amender	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	amende
Chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	Chascuns
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dist
quil	que4+il	PROrel	NOMB.=s|CAS=n	quil
aune	aune2	VERcjg	NOMB.=s|GENRE=m|CAS=n	aune
