token	lemma	POS	morph	treated
Soupris	sorprendre	VERcjg	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	Soupris
damours	damoir	NOMcom	NOMB.=p|GENRE=m|CAS=n	damours
et	et	CONcoo	MORPH=empty	et
plaĩs	plait	NOMcom	NOMB.=s|GENRE=m|CAS=n	plaĩs
dire	dire	VERinf	MORPH=empty	dire
mestuet	mestier	VERcjg	MODE=ind|PERS.=3|NOMB.=s	mestuet
par	par	PRE	MORPH=empty	par
esfors	esforz1	NOMcom	NOMB.=p|GENRE=m|CAS=r	esfors
chanter	chanter	VERinf	MORPH=empty	chanter
se	se	CONsub	MORPH=empty	se
men	je	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	men
peusse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	peusse
escondire	escondire	VERinf	MORPH=empty	escondire
		PONfbl	MORPH=empty	
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
tout	tot	PROind	NOMB.=s|GENRE=m|CAS=r	tout
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
laissaisse	laissier	NOMcom	PERS.=3|NOMB.=s	laissaisse
ester	ester	VERinf	MORPH=empty	ester
laissier	laissier	VERinf	MORPH=empty	laissier
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	doi
iuer	iver	VERinf	MORPH=empty	iuer
et	et	CONcoo	MORPH=empty	et
rire	rire	VERinf	MORPH=empty	rire
quant	cant1	CONsub	MORPH=empty	quant
la	il	PROper	GENRE=f|CAS=n|DEGRE=-	la
me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i	me
conuient	conoistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	conuient
penser	penser	VERinf	MORPH=empty	penser
		PONfbl	MORPH=empty	
ou	où	PROrel	MORPH=empty	ou
len	le	PROind	NOMB.=s|GENRE=m|CAS=n	len
pluz	plus	ADVgen	DEGRE=c	pluz
ueut	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ueut
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
martyre	martire2	NOMcom	NOMB.=s|GENRE=m|CAS=r	martyre
ne	ne2	CONcoo	MORPH=empty	ne
ochoison	ochaison	NOMcom	NOMB.=s|GENRE=f|CAS=r	ochoison
ni	ne1	ADVneg	MORPH=empty	ni
puis	pöoir	ADVgen	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
trouuer	trover	VERinf	MORPH=empty	trouuer
fors	fors1	ADVgen	DEGRE=-	fors
bien	bien1	ADVgen	DEGRE=p	bien
amer	amer1	VERinf	MORPH=empty	amer
Iai	aler	ADVgen	TEMPS=pst	Iai
maintes	maint	DETind	NOMB.=p|GENRE=f|CAS=r	maintes
foiz	foiz	NOMcom	NOMB.=p|GENRE=f|CAS=r	foiz
oi	öir	VERppe	MODE=ind|PERS.=1|NOMB.=s	oi
dire	dire	VERinf	MORPH=empty	dire
faus	faus	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	faus
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
fait	faire	VERppe	PERS.=3|NOMB.=s|GENRE=m|CAS=r	fait
desesperer	desperser	VERinf	MORPH=empty	desesperer
li	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
esmai	esmai	NOMcom	PERS.=1|NOMB.=s|CAS=r	esmai
et	et	CONcoo	MORPH=empty	et
li	il	PROper	NOMB.=p|GENRE=m|CAS=n	li
consire	consirer	VERinf	NOMB.=s|GENRE=m|CAS=n	consire
		PONfbl	MORPH=empty	
doiuent	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	doiuent
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
ioie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	ioie
amener	amener	VERinf	MORPH=empty	amener
que	que4	PROrel	NOMB.=s	que
loiauz	lëal	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	loiauz
amedesirre	amender	VERinf	MODE=ind	amedesirre
en	en1	PRE	MORPH=empty	en
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	doi
conforter	conforter	VERinf	MORPH=empty	conforter
bien	bien1	ADVgen	DEGRE=p	bien
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
ocirre	ocire	VERinf	MORPH=empty	ocirre
ia	ja	ADVgen	TEMPS=pst|DEGRE=-	ia
ne	ne2	ADVneg	MORPH=empty	ne
mi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	mi
uerra	ovrir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	uerra
fausser	fausser	VERinf	MORPH=empty	fausser
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	cest
sans	sans	NOMcom	NOMB.=s|CAS=r	sans
Giler	Giler	NOMpro	NOMB.=s|GENRE=m|CAS=r	Giler
Coucement	coucement	ADVgen	MORPH=empty	Coucement
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
seut	soloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	seut
destraindre	destreindre	VERinf	MORPH=empty	destraindre
quãt	cant1	PROrel	MORPH=empty	quãt
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	amis
desormais	desormir	VERppe	NOMB.=s|GENRE=m|CAS=n	desormais
porrez	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p	porrez
ataindre	ataindre	VERinf	MORPH=empty	ataindre
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
