token	lemma	POS	morph	treated
Nest	naistre	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s|CAS=n	Nest
pas	pas	ADVneg	MORPH=empty	pas
asoi	asseoir	NOMcom	MODE=ind|TEMPS=psp|NOMB.=s|DEGRE=-	asoi
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
eimme	amer1	VERcjg	MODE=ind|NOMB.=s	eimme
loiaumer	lëaument	VERinf	MORPH=empty	loiaumer
coraument	corajoment	ADVgen	MORPH=empty	coraument
ne	ne2	CONcoo	MORPH=empty	ne
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	amis
quamours	carmëor	NOMcom	NOMB.=s|GENRE=m|CAS=n	quamours
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
destraindre	destreindre	VERinf	MORPH=empty	destraindre
et	et	CONcoo	MORPH=empty	et
sachiez	savoir	VERcjg	MODE=sub|PERS.=2|NOMB.=p	sachiez
biẽ	bien1	ADVgen	DEGRE=p	biẽ
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
de	de	PRE	MORPH=empty	de
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
desfent	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	desfent
		PONfbl	MORPH=empty	
quil	qui	PROrel	NOMB.=s|CAS=n	quil
ne	ne1	ADVneg	MORPH=empty	ne
porroit	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s	porroit
ahaute	avait	VERppe	NOMB.=s|GENRE=f|CAS=r	ahaute
homour	omor	NOMcom	NOMB.=s|GENRE=m|CAS=r	homour
ataindre	ataindre	VERinf	MORPH=empty	ataindre
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
uiguerouz	vigoros	NOMcom	NOMB.=s|GENRE=m|CAS=n	uiguerouz
ne	ne2	CONcoo	MORPH=empty	ne
si	si	ADVgen	DEGRE=-	si
pueent	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	pueent
desfendre	defendre	VERinf	MORPH=empty	desfendre
maiz	mais1	CONcoo	GENRE=m|CAS=r	maiz
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
miuz	mieus	ADVgen	DEGRE=c	miuz
uaut	valoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p	uaut
ancoiz	ainçois	ADVgen	NOMB.=p|GENRE=m|CAS=n|DEGRE=-	ancoiz
si	si	ADVgen	DEGRE=-	si
leisse	laissier	VERcjg	TEMPS=pst|NOMB.=s|GENRE=f	leisse
prendre	prendre	VERinf	MORPH=empty	prendre
damours	damoire	NOMcom	NOMB.=p|GENRE=f|CAS=r	damours
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sunt
tuit	tot	DETind	NOMB.=p|GENRE=m|CAS=n	tuit
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
bien	bien1	NOMcom	CAS=n|DEGRE=p	bien
adeuise	adeser	VERppe	NOMB.=p|GENRE=f|CAS=n	adeuise
		PONfbl	MORPH=empty	
ne	ne1	CONcoo	MORPH=empty	ne
ia	ja	ADVgen	MODE=ind|TEMPS=pst|PERS.=3|DEGRE=-	ia
sanz	sans	PRE	MORPH=empty	sanz
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
niert	nïent	VERppe	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	niert
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
ioie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	ioie
conquise	conquerre	VERppe	NOMB.=s|GENRE=f|CAS=r	conquise
Faus	faus	NOMpro	NOMB.=p|GENRE=m|CAS=r	Faus
et	et	CONcoo	MORPH=empty	et
felons	felon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	felons
uoi	vëoir	VERcjg	MODE=ind|PERS.=1|NOMB.=s|CAS=i	uoi
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	ceus
conmunement	comunement2	ADVgen	NOMB.=p|GENRE=m	conmunement
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	se
painnent	pener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	painnent
dabaissier	deboisier	VERinf	MORPH=empty	dabaissier
et	et	CONcoo	MORPH=empty	et
destraindre	destreindre	VERinf	MORPH=empty	destraindre
ioie	voie	NOMcom	MODE=sub|NOMB.=s|GENRE=f|CAS=r	ioie
et	et	CONcoo	MORPH=empty	et
honour	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r	honour
sanz	sans	PRE	MORPH=empty	sanz
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	lor
amendement	amendement	NOMcom	NOMB.=s|GENRE=m|CAS=r	amendement
maiz	mais1	ADVgen	CAS=r|DEGRE=c	maiz
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amor
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
pour	por2	PRE	MORPH=empty	pour
eus	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	eus
remaindre	remanoir	VERinf	MORPH=empty	remaindre
mal	mal1	ADVgen	NOMB.=s|DEGRE=p	mal
mont	mout	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
fait	faire	VERppe	TEMPS=pst|NOMB.=s|GENRE=m	fait
ne	ne2	CONcoo	MORPH=empty	ne
ia	ja	ADVgen	MODE=ind|TEMPS=pst	ia
pour	por2	PRE	MORPH=empty	pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
niert	nïent	NOMcom	NOMB.=s|DEGRE=p	niert
mendre	menor	VERinf	MORPH=empty	mendre
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
uolente	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	uolente
de	de	PRE	MORPH=empty	de
seruir	servir	VERinf	MORPH=empty	seruir
ne	ne2	CONcoo	MORPH=empty	ne
datendre	detendre	VERinf	CAS=r	datendre
si	si	ADVgen	DEGRE=-	si
seruirai	servir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	seruirai
et	et	CONcoo	MORPH=empty	et
ne	ne1	ADVneg	MORPH=empty	ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
en	en1	PRE	MORPH=empty	en
quel	quel1	DETint	NOMB.=s|GENRE=f|CAS=r	quel
guise	guise	NOMcom	NOMB.=s|GENRE=f|CAS=r	guise
		PONfbl	MORPH=empty	
uiegne	venir	ADJqua	MODE=sub|PERS.=3|NOMB.=s|GENRE=f	uiegne
si	si	ADVgen	DEGRE=-	si
haut	haut	ADJqua	NOMB.=s|GENRE=m|DEGRE=p	haut
		PONfbl	MORPH=empty	
de	de	PRE	MORPH=empty	de
si	si	ADVgen	DEGRE=-	si
bas	bas	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bas
par	par	PRE	MORPH=empty	par
seruise	servir	NOMcom	NOMB.=s|GENRE=m|CAS=r	seruise
Diex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Diex
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
en	en1	PRE	MORPH=empty	en
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
pluz	plus	ADVgen	DEGRE=c	pluz
quẽ	que1	CONsub	MORPH=empty	quẽ
autres	autre	PROind	NOMB.=p|GENRE=f|CAS=r	autres
cent	cent	DETcar	NOMB.=p|GENRE=m|CAS=n	cent
amours	amor	NOMcom	NOMB.=p|GENRE=f|CAS=n	amours
uenir	venir	VERinf	MORPH=empty	uenir
et	et	CONcoo	MORPH=empty	et
croistre	croistre	VERinf	MORPH=empty	croistre
et	et	CONcoo	MORPH=empty	et
estre	estre1	VERinf	MORPH=empty	estre
graindre	graignor	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=c	graindre
men	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	men
doint	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doint
ioir	-	VERinf	MORPH=empty	ioir
issi	issi	ADVgen	DEGRE=-	issi
ueraiement	veraiement	ADVgen	DEGRE=-	ueraiement
		PONfbl	MORPH=empty	
ꝯ	:	CONcoo	GENRE=n	ꝯ
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
nai	naistre	ADVneg	PERS.=1|NOMB.=s	nai
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
ne	ne2	CONcoo	MORPH=empty	ne
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talent
de	de	PRE	MORPH=empty	de
faindre	feindre	VERinf	MORPH=empty	faindre
		PONfbl	MORPH=empty	
uers	vers2	PRE	MORPH=empty	uers
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	nel
os	oser	VERcjg	MODE=ind|PERS.=2|NOMB.=s|CAS=r	os
faire	faire	VERinf	TEMPS=pst|PERS.=3	faire
entendre	entendre	VERinf	MORPH=empty	entendre
mieuz	mieus	ADVgen	DEGRE=c	mieuz
uueill	voloir	VERcjg	NOMB.=s	uueill
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
de	de	PRE	MORPH=empty	de
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r	mort
souprendre	sorprendre	VERinf	MORPH=empty	souprendre
		PONfbl	MORPH=empty	
quele	quel1	CONsub	NOMB.=s|GENRE=f|CAS=r	quele
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
ia	ja	ADVgen	DEGRE=-	ia
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=n	nul
iour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	iour
requise	requerre	VERppe	PERS.=3|NOMB.=s|GENRE=m	requise
		PONfbl	MORPH=empty	
maiz	mais1	CONcoo	GENRE=m|DEGRE=c	maiz
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
set	set	PROcar	NOMB.=s|GENRE=m|CAS=r	set
bien	bien1	ADVgen	DEGRE=p	bien
quest	querre	VERcjg	MODE=ind|PERS.=3|NOMB.=s|GENRE=m	quest
pitiez	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r	pitiez
et	et	CONcoo	MORPH=empty	et
