token	lemma	POS	morph	treated
Iaim	aler	NOMpro	MORPH=empty	Iaim
par	par	PRE	MORPH=empty	par
coustume	costume	NOMcom	NOMB.=s|GENRE=f|CAS=r	coustume
et	et	CONcoo	MORPH=empty	et
par	par	PRE	MORPH=empty	par
us	us	NOMcom	PERS.=2|NOMB.=p|GENRE=m|CAS=r	us
		PONfbl	MORPH=empty	
la	là	ADVgen	DEGRE=-	la
u	où	PROrel	NOMB.=s|GENRE=n|CAS=i	u
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ne	ne1	ADVneg	MORPH=empty	ne
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
ataindre	ataindre	VERinf	MORPH=empty	ataindre
et	et	CONcoo	MORPH=empty	et
chant	chant2	VERppa	NOMB.=s|DEGRE=p	chant
ꝯ	'	CONcoo	GENRE=m	ꝯ
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	amis
et	et	CONcoo	MORPH=empty	et
drus	dru1	NOMcom	NOMB.=s|GENRE=m|CAS=n	drus
		PONfbl	MORPH=empty	
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
damours	damoir	NOMcom	NOMB.=s|GENRE=m|CAS=n	damours
ne	ne1	ADVneg	MORPH=empty	ne
sose	suen	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	sose
plaindre	plaindre	VERinf	NOMB.=s|GENRE=f	plaindre
sẽ	se	ADVgen	PERS.=3|NOMB.=s|GENRE=m|CAS=r	sẽ
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
mout	mout	ADVgen	DEGRE=-	mout
de	de	PRE	MORPH=empty	de
mauz	mal1	NOMcom	NOMB.=p|CAS=r	mauz
eus	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	eus
maiz	mais1	CONcoo	NOMB.=p|GENRE=m|CAS=r	maiz
ne	ne1	CONcoo	MORPH=empty	ne
men	je	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	men
doi	devoir	NOMcom	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s|GENRE=m	doi
mie	mie	ADVneg	MORPH=empty	mie
faindre	feindre	VERinf	MORPH=empty	faindre
pour	por2	PRE	MORPH=empty	pour
si	si	ADVgen	DEGRE=-	si
dous	deus	ADJqua	NOMB.=p|GENRE=m|CAS=r	dous
fais	faire	VERppe	PERS.=2|NOMB.=s	fais
metre	metre2	VERinf	MORPH=empty	metre
ius	jüis	VERppe	GENRE=m|DEGRE=-	ius
ia	ja	ADVgen	PERS.=3|DEGRE=-	ia
diex	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=n	diex
ne	ne2	ADVneg	MORPH=empty	ne
mi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mi
lait	laissier	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	lait
enfraindre	emprendre	VERinf	MORPH=empty	enfraindre
		PONfbl	MORPH=empty	
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
seul	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	seul
iour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	iour
de	de	PRE	MORPH=empty	de
bien	bien1	NOMcom	DEGRE=p	bien
amer	amer1	VERinf	MORPH=empty	amer
Nest	naistre	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m|CAS=r	Nest
pas	pas	ADVneg	MORPH=empty	pas
drois	droit	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	drois
que	que4	CONsub	MORPH=empty	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
refus	refuser	VERcjg	MODE=ind|PERS.=1|NOMB.=s	refus
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
doleur	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	doleur
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
taindre	tenir1	VERinf	MORPH=empty	taindre
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	douce
iaue	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=n	iaue
et	et	CONcoo	MORPH=empty	et
fus	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s	fus
pour	por2	PRE	MORPH=empty	pour
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
esprendre	esprendre2	VERinf	MORPH=empty	esprendre
et	et	CONcoo	MORPH=empty	et
estaindre	esteindre	VERinf	MORPH=empty	estaindre
maiz	mais1	CONcoo	CAS=r	maiz
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
ne	ne1	ADVneg	MORPH=empty	ne
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
onques	onque	ADVgen	MORPH=empty	onques
nus	nul	DETind	PERS.=1|NOMB.=s|GENRE=m|CAS=n	nus
premiers	premier	ADJord	NOMB.=p|GENRE=m|CAS=n	premiers
dorer	dorer	VERinf	MORPH=empty	dorer
et	et	CONcoo	MORPH=empty	et
puis	puis	ADVgen	DEGRE=-	puis
paindre	peindre1	VERinf	MORPH=empty	paindre
apremiers	apremier	ADJqua	GENRE=m	apremiers
fui	estre1	VERcjg	MODE=ind|PERS.=1|NOMB.=s	fui
bien	bien1	ADVgen	DEGRE=p	bien
uenus	venir	VERppe	NOMB.=s|GENRE=m|CAS=n	uenus
pour	por2	PRE	MORPH=empty	pour
tant	tant	ADVgen	DEGRE=-	tant
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
doleurs	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=n	doleurs
graindre	graignor	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=c	graindre
		PONfbl	MORPH=empty	
que	que4	CONsub	MORPH=empty	que
truis	trover	PROcar	MODE=ind|PERS.=1|NOMB.=s	truis
apres	après	PRE	MORPH=empty	apres
dous	deus	VERcjg	NOMB.=p|GENRE=m|CAS=r	dous
amer	amer1	VERinf	MORPH=empty	amer
Lire	Lire	NOMpro	NOMB.=s	Lire
