token	lemma	POS	morph	treated
POr	por2	PRE	DEGRE=-	POr
ꝯforter	fortorer	VERinf	MORPH=empty	ꝯforter
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
pesance	pesance	NOMcom	NOMB.=s|GENRE=f|CAS=r	pesance
faz	faire	VERcjg	PERS.=2|NOMB.=s	faz
i	i2	PROadv	MORPH=empty	i
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	son
bons	bon	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	bons
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
se	se	CONsub	MORPH=empty	se
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
men	mien	ADVgen	PERS.=1|NOMB.=s|GENRE=m|CAS=r	men
auance	aucanain	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s|CAS=r	auance
car	car	CONcoo	MORPH=empty	car
iason	aler	VERcjg	MODE=sub|NOMB.=s	iason
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
conquist	conquerre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	conquist
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
toison	toison	NOMcom	NOMB.=s|GENRE=f|CAS=r	toison
not	nos1	VERcjg	NOMB.=s	not
pas	pas	ADVneg	MORPH=empty	pas
Ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Ie
meismes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=r	meismes
amoi	amer1	VERcjg	NOMB.=s|CAS=r	amoi
tence	tence	NOMcom	MODE=ind|NOMB.=s	tence
si	si	ADVgen	DEGRE=-	si
grief	grief	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grief
penitance	penitence	NOMcom	NOMB.=s|GENRE=f|CAS=r	penitance
eee	avoir	VERppe	NOMB.=s|GENRE=f|CAS=n	eee
car	car	CONcoo	MORPH=empty	car
raison	raison	NOMcom	NOMB.=s|GENRE=f|CAS=r	raison
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
que	que4	CONsub	MORPH=empty	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
faz	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s	faz
enfance	enfance	NOMcom	NOMB.=s|GENRE=f|CAS=r	enfance
qnͣt	cant1	CONsub	MORPH=empty	qnͣt
prison	prison	NOMcom	NOMB.=s|GENRE=f|CAS=r	prison
tieng	tenir1	VERcjg	MODE=ind|PERS.=1|NOMB.=s	tieng
ou	o3	CONcoo	MORPH=empty	ou
ne	ne1	ADVneg	MORPH=empty	ne
uaut	valoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	uaut
raencon	räençon	NOMcom	NOMB.=s|GENRE=m|CAS=r	raencon
si	si	ADVgen	DEGRE=-	si
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r	mestier
daleiance	delaiance	NOMcom	NOMB.=s|GENRE=f|CAS=r	daleiance
eee	avoir	VERppe	NOMB.=s|GENRE=f|CAS=r	eee
Ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	Ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
atel	atel	DETind	NOMB.=s|GENRE=f|CAS=r	atel
connoissance	conoissance	NOMcom	NOMB.=s|GENRE=f	connoissance
		PONfbl	MORPH=empty	
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r	tel
renon	renom	NOMcom	NOMB.=s|GENRE=m|CAS=r	renon
que	que2	CONsub	GENRE=m|CAS=r	que
gi	je	PROper	PERS.=1|GENRE=m|CAS=n	gi
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
fiance	fïance	NOMcom	NOMB.=s|GENRE=f|CAS=r	fiance
iusq̃n	issi	DETndf	DEGRE=-	iusq̃n
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
mielz	mieus	ADVgen	GENRE=m|DEGRE=c	mielz
aim	amer1	NOMcom	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	aim
que	que4	CONsub	MORPH=empty	que
