token	normalised
QUant	quant
ie	je
ooi	ooi
la	la
noif	noif
remise	remise
qui	qui
les	les
oiseillons	oiseillons
destraint.	destraint.
que	que
la	la
glace	glace
fraint	fraint
et	et
brise.la	brisella
ylisō.	clisos.
euz	euz
lataint.Lors	latainttlors
ai	ai
corage	corage
que	que
chant.	chant́
fait	fait
son	son
ꝯmant	commant
	
nai	nai
pooir	pooir
que	que
ie	je
men	men
faigne	faigne
Lamours	lamours
est	est
de	de
male	male
guise	guise
qui	qui
pour	pour
grant	grant
painne	painne
remaint	remaint
cele	cele
qui	qui
sest	sest
en	en
moi	moi
mise	mise
ne	ne
cuit	cuit
pas	pas
que	que
ce	ce
mensaint	mensaint
si	si
ai	ai
ie	je
dolour	dolour
mout	mout
grant	grant
maiz	maiz
ie	je
lai	lai
de	de
loinz	loinz
aprise	aprise
si	si
souferrai	souferrai
en	en
auant	avant
tant	tant
quamours	quamours
faille	faille
et	et
remaigne	remaigne
Bone	bone
amour	amour
fine	fine
et	et
ueraie	veraie
seruirai	servirai
tout	tout
mon	mon
ae	ae
nest	nest
pas	pas
drois	drois
que	que
men	men
retraie	retraie
quar	quar
tous	tous
iours	jours
iai	Kai
pense	pense
tous	tous
sui	sui
asa	asa
uolente	volente
que	que
se	se
ioie	joie
men	men
delaie	delaie
mieuz	mieuz
ai	ai
ie	je
morir	morir
pour	pour
le	le
	
que	que
ie	je
ia	ja
damer	damer
me	me
plaigne	plaigne
Nule	nule
rienz	rienz
ne	ne
men	men
esmaie	esmaie
fors	fors
son	son
sens	sens
et	et
sa	sa
biaute	biaute
quen	quen
samout	samout
nule	nule
rienz	rienz
aie	aie
ia	ja
nen	nen
querrai	querrai
uerite	verite
ꝯment	comment
ele	ele
ma	ma
greue	greve
fors	fors
tant	tant
que	que
les	les
biens	biens
en	en
aie	aie
les	les
maus	maus
prendrai	prendrai
en	en
bon	bon
gre	gre
sil	sil
li	li
plaist	plaist
si	si
men	men
destraigne	destraigne
Dame	dame
en	en
la	la
uostre	vostre
baillie	baillie
mon	mon
cuer	cuer
et	et
mon	mon
cors	cors
otroi	otroi
pour	pour
dieu	dieu
ne	ne
mociez	mociez
mie	mie
prendez	prendez
ent	ent
hastui	hastui
conroi	conroi
ie	je
nel	nel
di	di
mie	mie
pour	pour
moi	moi
maiz	maiz
ce	ce
seroit	seroit
felenie	felenie
quar	quar
uostre	vostre
home	home
deuez	devez
foi	foi
pour	pour
dieu	dieu
pitiez	pitiez
uous	vous
en	en
praigne	pramgne
Par	par
dieu	dieu
sele	sele
ne	ne
maie	maie
puis	puis
que	que
ie	je
tant	tant
laim	laim
et	et
croi	croi
uoirs	voirs
est	est
qua	qua
morir	morir
menseigne	menseigne
