token	lemma	POS	morph	treated
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	Dame
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
se	se	PROper	GENRE=m	se
iaim	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	iaim
trop	trop	ADVgen	DEGRE=-	trop
hautement	hautement	ADVgen	DEGRE=-	hautement
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
uueilliez	voloir	VERcjg	MODE=imp|TEMPS=pst|PERS.=2|NOMB.=p	uueilliez
pour	por2	PRE	MORPH=empty	pour
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
folour	folor	NOMcom	NOMB.=s|GENRE=f|CAS=r	folour
greuer	gregier	ADJqua	MORPH=empty	greuer
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
uous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	uous
proi	priier	VERcjg	MODE=ind|PERS.=1|NOMB.=s	proi
issi	issi	ADVgen	DEGRE=-	issi
faitierement	faitier	ADVgen	DEGRE=-	faitierement
quil	que4	CONsub	NOMB.=s|CAS=n	quil
ne	ne1	ADVneg	MORPH=empty	ne
uous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	uous
poist	peser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	poist
seie	estre1	VERcjg	NOMB.=s|GENRE=f|CAS=r	seie
uous	vostre	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	uous
uueill	voloir	ADJqua	PERS.=1|NOMB.=p	uueill
amer	amer1	VERinf	MORPH=empty	amer
qual	quel1	PROrel	GENRE=m|CAS=r	qual
souuenir	solenir	VERinf	CAS=r	souuenir
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1	puis
tant	tant	ADVgen	DEGRE=-	tant
deliter	delitier	VERinf	MORPH=empty	deliter
en	en1	PRE	MORPH=empty	en
uo	en1+le	PRE.DETdef	NOMB.=s|GENRE=m	uo
gent	gent1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	gent
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
uil	ueil	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r	uil
na	ne1	ADVneg	MORPH=empty	na
quamender	comander	VERinf	MORPH=empty	quamender
quar	car	CONcoo	MORPH=empty	quar
dieux	dieu	NOMcom	NOMB.=p|GENRE=m|CAS=n	dieux
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
seur	sor2	PRE	MORPH=empty	seur
tous	tot	DETind	NOMB.=p|GENRE=m|CAS=r	tous
autres	autre	ADJind	NOMB.=p|GENRE=m|CAS=r	autres
pluz	plus	ADVgen	DEGRE=-	pluz
gent	gent1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	gent
Ahi	äi!	NOMpro	MORPH=empty	Ahi
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
ꝯ	'	CONcoo	GENRE=m	ꝯ
sauez	savoir	VERcjg	MODE=ind|PERS.=2|NOMB.=p	sauez
sagement	sagement	ADVgen	MORPH=empty	sagement
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	ceus
que	que2	PROrel	NOMB.=p|GENRE=m|CAS=r	que
uolez	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p|CAS=r	uolez
auostre	autre	DETind	NOMB.=s|GENRE=f|CAS=r	auostre
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r	part
tourner	torner	VERinf	MORPH=empty	tourner
que	que4	CONsub	NOMB.=s	que
auant	avant	ADVgen	DEGRE=-	auant
faites	faire	VERcjg	MODE=ind|PERS.=2|NOMB.=p	faites
