token	normalised
DOu	dtu
tres	tres
douz	douz
non	non
a	a
lauirge	lauirge
marie	marie
uos	vos
espondrai	espondrai
u	u
letres	letres
plainement	plainement
la	la
premiere	premiere
est	est
m	m
qui	qui
se	se
nefie	nefie
que	que
les	les
ames	ames
en	en
sont	sont
fors	fors
de	de
torment	torment
quar	quar
par	par
li	li
uint	vint
ca	ca
uis	vis
entre	entre
sa	sa
gent	gent
	E
nos	nos
gita	gota
dela	dela
noire	noire
prison	prison
diex	diex
qui	qui
por	por
nos	nos
en	en
soffri	soffri
passion	passion
i	i
ceste	ceste
m	m
est	est
	E
sa	sa
mere	mere
	E
samie	samie
Auient	auient
apres	apres
droiz	droiz
est	est
que	que
ie	je
uos	vos
die	die
quen	quen
la	la
bece	bece
est	est
tot	tot
premierement	premierement
	E
tot	tot
premiers	premiers
qͥ	qui
nest	nest
piains	prains
de	de
folie	folie
doit	doit
on	on
dire	dire
le	le
salu	salu
dou	dou
cement	cement
ala	ala
dame	dame
qui	qui
en	en
son	son
biau	biau
cors	cors
gent	gent
porta	porta
le	le
roi	roi
cui	cui
merci	merci
atendon	atendon
miers	omiers
fu	fu
a	a
	E
premiers	premiers
deuint	devint
hom	hom
que	que
nr̃e	nome
lois	lois
fust	fust
fete	fete
nestablie	nestablie
Puis	puis
uient	vient
R	r
ce	ce
nest	nest
pas	pas
controuaille	controvaille
querre	querre
sauons	savons
qͥ	qui
ml̃t	mout
fait	fait
aprisier	aprisier
	E
ses	ses
ueons	veons
chascun	chascun
ior	jor
tot	tot
sanz	sanz
faille	faille
qnͣt	quaat
li	li
prestes	prestes
le	le
tient	tient
en	en
son	son
mostier	mostier
cest	cest
li	li
cors	cors
dieu	dieu
qui	qui
toz	toz
nos	nos
doit	doit
iugier	jugier
que	que
la	la
dame	dame
dedens	dedens
son	son
cors	cors
porta	porta
or	or
li	li
prions	prions
qñt	quntt
lamort	lamort
nos	nos
uendra	vendra
que	que
sa	sa
pitiez	pitiez
plus	plus
q̃	que
droiz	droiz
nos	nos
uaille	vaille
Iest	Eest
toz	toz
droiz	droiz
genz	genz
	E
de	de
bele	bele
taille	taille
tex	tex
fu	fu
li	li
cors	cors
ou	ou
il	il
not	not
qñ	que
seignier	seignier
dela	dela
dame	dame
qui	qui
por	por
nos	nos
se	se
trauaille	travaille
biaux	biaux
droiz	droiz
et	et
gens	gens
sanz	sanz
tache	tache
	E
sanz	sanz
pechier	pechier
por	por
son	son
douz	douz
cuer	cuer
	E
por	por
enfer	enfer
brisier	brisier
uient	vient
dex	dex
en	en
li	li
qnͣt	quaat
ele	ele
lenfanta	lenfanta
biax	biax
fu	fu
	E
bel	bel
	E
bien	bien
sen	sen
deliura	delivra
bien	bien
fist	fist
semblant	semblant
dex	dex
que	que
di	di
uos	vos
li	li
chaille	challle
A	a
est	est
est	est
de	de
plaint	plaint
bien	bien
sa	sa
uez	vez
sanz	sanz
doutance	doutance
qnͣt	quaat
en	en
dira	dira
qñ	que
sen	sen
delt	delt
durement	durement
	E
nos	nos
deuons	devons
plaindre	plaindre
sans	sans
demorance	demorance
ala	ala
dame	dame
qui	qui
ne	ne
ua	va
el	el
querãt	querant
que	que
pecherres	pecherres
iuegne	juegne
a	a
amendement	amendement
tant	tant
a	a
douz	douz
cuer	cuer
gentil	gentil
	E
esmere	esmere
qui	qui
la	la
pe	pe
le	le
de	de
cuer	cuer
sanz	sanz
faussete	faussete
ia	ja
ne	ne
faudra	faudra
a	a
uoi	voi
re	re
repentance	repentance
Or	Or
li	li
prions	prions
merci	merci
por	por
sa	sa
bonte	bonte
au	au
douz	douz
salu	salu
qui	qui
cõmence	commence
aue	ave
ma	ma
ria	ria
dex	dex
noz	noz
gart	gart
de	de
mescheance	mescheance
