token	lemma	POS	morph	treated
En	en1	PRE	MORPH=empty	En
icel	icel	DETdem	NOMB.=s|GENRE=m|CAS=r	icel
tanz	tant	NOMcom	NOMB.=s|GENRE=m|CAS=r	tanz
que	que4	CONsub	CAS=r	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
uoi	aler	VERcjg	MODE=ind|PERS.=1|NOMB.=s	uoi
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
fredour	frerdre	NOMcom	NOMB.=s|GENRE=f|CAS=n	fredour
noif	noif	ADJqua	NOMB.=s|GENRE=f|CAS=n	noif
et	et	CONcoo	MORPH=empty	et
gresill	grisle	ADJqua	NOMB.=s|GENRE=m|CAS=r	gresill
remanoir	remanoir	VERinf	MORPH=empty	remanoir
et	et	CONcoo	MORPH=empty	et
boschage	boschage	NOMcom	NOMB.=s|GENRE=m|CAS=r	boschage
		PONfbl	MORPH=empty	
foillissent	foillier2	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p	foillissent
tot	tot	ADVgen	DEGRE=-	tot
encontre	encontre1	PRE	MORPH=empty	encontre
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
doucour	douçor	NOMcom	NOMB.=s|GENRE=f|CAS=r	doucour
		PONfbl	MORPH=empty	
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
tanz	tant	NOMcom	GENRE=m|CAS=r	tanz
deste	deste	NOMcom	NOMB.=s|GENRE=f|CAS=r	deste
chantent	chanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	chantent
oisel	oisel	NOMcom	NOMB.=p|GENRE=m|CAS=r	oisel
sauuage	sauvage	ADJqua	NOMB.=s|GENRE=f|CAS=r	sauuage
et	et	CONcoo	MORPH=empty	et
resbaudit	respadire	VERppe	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	resbaudit
chante	chanter	VERcjg	PERS.=3|NOMB.=p	chante
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=r	chascuns
en	en1	PRE	MORPH=empty	en
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
langage	langage	NOMcom	NOMB.=s|GENRE=m|CAS=r	langage
Ha	avoir	PRE	CAS=r	Ha
		PONfbl	MORPH=empty	
las	las	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	las
chaitis	chaitif	NOMcom	NOMB.=s|GENRE=m|CAS=n	chaitis
et	et	CONcoo	MORPH=empty	et
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
tout	tot	ADVgen	MORPH=empty	tout
ades	adès	ADVgen	MORPH=empty	ades
plour	plor	NOMcom	PERS.=3|NOMB.=s|GENRE=m|CAS=r	plour
fors	fors1	PRE	DEGRE=p	fors
quen	conte1	CONsub	MORPH=empty	quen
chantant	chanter	NOMcom	MORPH=empty	chantant
ramentoif	ramentevoir	VERcjg	MORPH=empty	ramentoif
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dolour	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolour
que	que4	PROrel	GENRE=f|CAS=r	que
iai	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1	iai
souferte	sofrir	VERppe	NOMB.=s|CAS=r	souferte
ades	adès	ADVgen	GENRE=f|CAS=r	ades
en	en1	PRE	MORPH=empty	en
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	corage
morir	morir	VERinf	MORPH=empty	morir
en	en2	PRE	MORPH=empty	en
cuit	cuidier1	VERcjg	PERS.=3|NOMB.=s|CAS=r	cuit
quar	car	CONcoo	MORPH=empty	quar
point	point	ADVneg	MORPH=empty	point
ne	ne2	CONcoo	MORPH=empty	ne
massoage	message2	NOMcom	NOMB.=s|GENRE=m|CAS=n	massoage
Esfreez	esfrëer	NOMpro	NOMB.=s|GENRE=m|CAS=n	Esfreez
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
durement	durement2	ADVgen	DEGRE=-	durement
de	de	PRE	MORPH=empty	de
paour	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r	paour
quades	caster	NOMcom	NOMB.=p|GENRE=f|CAS=n	quades
i	i2	PROadv	MORPH=empty	i
uoi	aler	VERcjg	MODE=ind|PERS.=1|NOMB.=s|CAS=i	uoi
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
perte	perte	NOMcom	NOMB.=s|GENRE=f|CAS=r	perte
et	et	CONcoo	MORPH=empty	et
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mon
damage	damage	NOMcom	NOMB.=s|GENRE=m|CAS=n	damage
mout	mout	ADVgen	DEGRE=-	mout
aeste	aise	VERcjg	NOMB.=s	aeste
longement	longement2	ADVgen	DEGRE=-	longement
aseiour	assëur	NOMcom	NOMB.=s|GENRE=m|CAS=r	aseiour
		PONfbl	MORPH=empty	
oie	öir	VERppe	MODE=sub|PERS.=1|NOMB.=s|CAS=r	oie
en	en1	PRE	MORPH=empty	en
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
apou	apoin	VERppe	CAS=r	apou
que	que4	CONsub	MORPH=empty	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
nenrage	nergage	VERcjg	MODE=sub|PERS.=3|NOMB.=s|GENRE=m|CAS=n	nenrage
si	si	DETpos	DEGRE=-	si
neu	nevo	NOMcom	NOMB.=s|CAS=r|DEGRE=p	neu
pieca	pieç'a	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s	pieca
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
ioie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	ioie
en	en1	PRE	MORPH=empty	en
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	corage
maintenue	maintenir	VERppe	NOMB.=s|GENRE=f|CAS=r	maintenue
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
ades	adès	ADVgen	GENRE=f|CAS=r	ades
loial	lëal	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	loial
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
dont	dont	PROrel	NOMB.=s|CAS=i	dont
ia	ja	ADVgen	MODE=ind|TEMPS=pst|DEGRE=-	ia
ne	ne1	ADVneg	MORPH=empty	ne
quit	quiter	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	quit
uis	uis	NOMcom	NOMB.=s|GENRE=m	uis
eschaper	eschaper	VERinf	MORPH=empty	eschaper
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
iour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	iour
que	que4	CONsub	MORPH=empty	que
nus	nul	PROind	NOMB.=s|GENRE=m|CAS=n	nus
