token	lemma	POS	morph	treated
De	de	PRE	MORPH=empty	De
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
plaig	plaindre	NOMcom	NOMB.=s|CAS=r	plaig
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
languir	langir	NOMcom	MORPH=empty	languir
en	en1	PRE	MORPH=empty	en
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r	maniere
et	et	CONcoo	MORPH=empty	et
dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	dirai
conment	coment1	ADVsub	MORPH=empty	conment
quar	car	CONcoo	MORPH=empty	quar
ainc	ainc	ADVgen	DEGRE=-	ainc
nela	nëler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	nela
seu	sor2	NOMcom	PERS.=3|NOMB.=s|GENRE=m	seu
mil	mil1	DETcar	NOMB.=s|GENRE=m|CAS=r	mil
iour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	iour
tant	tant	ADVgen	DEGRE=-	tant
seruir	servir	VERinf	MORPH=empty	seruir
queu	que4	CONsub	NOMB.=s|GENRE=m	queu
peusse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	peusse
auoir	avoir	VERinf	MORPH=empty	auoir
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
guerredounement	guerredonement	NOMcom	NOMB.=s|GENRE=m|CAS=r	guerredounement
si	si	ADVgen	DEGRE=-	si
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
endure	endurer	VERppe	MORPH=empty	endure
bien	bien1	ADVgen	DEGRE=p	bien
et	et	CONcoo	MORPH=empty	et
loiaument	lëaument	ADVgen	DEGRE=p	loiaument
nonques	nonquer1	ADVgen	DEGRE=-	nonques
ca	ça	ADVgen	DEGRE=-	ca
ne	ne2	ADVneg	MORPH=empty	ne
la	il	PROper	MORPH=empty	la
ne	ne1	ADVneg	MORPH=empty	ne
uout	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	uout
mes	mais1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuers
guenchir	guenchir	VERinf	MORPH=empty	guenchir
si	se	ADVgen	DEGRE=-	si
men	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	men
amene	amener	NOMcom	MODE=ind|TEMPS=pst|NOMB.=s|GENRE=m	amene
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
cuit	cuidier1	VERcjg	MODE=ind|PERS.=1|NOMB.=s	cuit
pluz	plus	ADVgen	DEGRE=-	pluz
malement	malement	ADVgen	DEGRE=p	malement
nencore	necors	ADVgen	CAS=r	nencore
nen	ne1	ADVneg	MORPH=empty	nen
a	avoir	PRE	MODE=ind|PERS.=3	a
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talent
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
merir	merir	VERinf	MORPH=empty	merir
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
dur	dur	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	dur
seigneur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r	seigneur
sert	servir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	sert
felon	felon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	felon
loier	loiier	NOMcom	NOMB.=s|GENRE=m|CAS=r	loier
atent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	atent
en	en1	PRE	MORPH=empty	en
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r	ceste
