token	normalised
ie	je
ne	ne
puis	puis
pas	pas
si	si
loinz	loinz
fuir	fuir
que	que
ma	ma
dame	dame
puisse	puisse
oublier	oublier
nel	nel
ne	ne
me	me
deigne	deigne
retenir	retenir
ne	ne
ie	je
ne	ne
sai	sai
quel	quel
part	part
aler	aler
entre	entre
mon	mon
cuer	cuer
et	et
mon	mon
desir	desir
et	et
mon	mon
eur	eur
sunt	sunt
trop	trop
amer	amer
et	et
ce	ce
que	que
ne	ne
li	li
pau	pau
celer	celer
mamour	mamour
si	si
nel	nel
puiz	puiz
maiz	maiz
soufrir	soufrir
Damours	damours
se	se
feist	feist
bon	bon
partir	partir
maiz	maiz
nus	nus
ne	ne
sen	sen
puet	puet
consirrer	consirrer
fors	fors
cil	cil
qui	qui
essaucent	essaucent
mentir	mentir
ne	ne
de	de
uoir	voir
ne	ne
quierent	quierent
parler	parler
	
sil	sil
nel	nel
poent	poent
en	en
mal	mal
tenir	tenir
ia	ja
diex	diex
nes	nes
en	en
laist	laist
amender	amender
tãt	tant
mont	mont
fait	fait
danui	danui
endurer	endurer
	
que	que
nai	nai
maiz	maiz
poour	poour
de	de
morir	morir
Se	se
ie	je
iamarz	jamarz
doi	doi
ioie	joie
auoir	avoir
amors	amors
qualez	qualez
uous	vous
atendant	atendant
quant	quant
uers	vers
uous	vous
faiz	faiz
tout	tout
mon	mon
pooir	pooir
aguise	aguise
de	de
loial	loial
amant	amant
uous	vous
uolez	volez
faire	faire
aperceuoir	apercevoir
que	que
cil	cil
sont	sont
fol	fol
qui	qui
aiment	aiment
tant	tant
nostre	nostre
anemi	anemi
en	en
sint	sint
ioiant	joiant
	
si	si
nel	nel
deussiez	deussiez
pas	pas
uoloir	voloir
De	de
moi	moi
puis	puis
merueilles	merveilles
ueoir	veoir
que	que
si	si
mocit	mocit
amon	amon
talent	talent
cele	cele
qui	qui
me	me
dut	dut
dire	dire
uoir	voir
de	de
sabele	sabele
bouche	bouche
riant	rrant
maiz	maiz
encore	encore
iai	Kai
bon	bon
espoir	espoir
si	si
atendrai	atendrai
merri	merri
criant	criant
quant	quant
ie	je
nai	nai
contre	contre
li	li
guarant	guarant
ne	ne
damours	damours
neme	neme
quier	quier
mouoir	movoir
Bien	bien
est	est
uoirs	voirs
quamours	quamours
me	me
desfent	desfent
ioie	joie
et	et
deport	deport
et	et
gieu	greu
et	et
ris	ris
sele	sele
en	en
ce	ce
se	se
tent	tent
longement	longement
	
nen	nen
puis	puis
marz	marz
se	se
ie	je
mesbahiz	mesbahiz
quadez	quadez
dient	dient
la	la
male	male
gent	gent
pluz	pluz
est	est
folz	folz
qui	qui
plus	plus
est	est
iolis	jolis
maiz	maiz
ne	ne
lai	lai
pas	pas
einsinc	einsinc
pramis	pramis
du	du
departir	departir
ni	ni
a	a
neient	neient
Mal	mal
mont	mont
fait	fait
amon	amon
escient	escient
ma	ma
dame	dame
et	et
samours	samours
qui	qui
mont	mont
pris	pris
sele	sele
est	est
de	de
douz	douz
acoitement	acoitement
et	et
ele	ele
agent	agent
cors	cors
et	et
cler	cler
uis	vis
ce	ce
ne	ne
tient	tient
amoi	amoi
de	de
neient	neient
ia	ja
nen	nen
deusse	deusse
estre	estre
pensis	pensis
he	he
	
diex	diex
quest	quest
ce	ce
que	que
ie	je
deuis	devis
	
ia	ja
nameroit	nameroit
mis	mis
sagement	sagement
Amorous	amorous
auous	avous
me	me
dement	dement
qui	qui
me	me
menastes	menastes
u	u
paiz	paiz
uiai	viai
mon	mon
cuer	cuer
en	en
tel	tel
lien	lien
mis	mis
	
que	que
ie	je
morrai	morrai
son	son
le	le
me	me
rent	rent
