token	lemma	POS	morph	treated
he	en1	OUT	MORPH=empty	he
		PONfbl	MORPH=empty	
diex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	diex
tant	tant	ADVgen	DEGRE=-	tant
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sunt
maiz	mais1	ADVgen	NOMB.=p|GENRE=m|CAS=n|DEGRE=c	maiz
de	de	PRE	MORPH=empty	de
uilainnes	uile	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p	uilainnes
gẽs	je	ADJqua	NOMB.=p|GENRE=f|CAS=r	gẽs
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
en	en1	PRE	MORPH=empty	en
si	si	ADVgen	DEGRE=-	si
pou	poi	ADVgen	DEGRE=-	pou
de	de	PRE	MORPH=empty	de
tens	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r	tens
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
dẽ	de	PRE.DETdef	NOMB.=s|GENRE=m	dẽ
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
dit	dire	VERppe	MODE=ind|NOMB.=s	dit
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r	folie
quil	qui+il	PROrel.PROper	NOMB.=p|CAS=n	quil
cuidoient	cuidier1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	cuidoient
que	que4	CONsub	MORPH=empty	que
teus	tel	PROind	NOMB.=p|GENRE=m|CAS=n	teus
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
talenz	talent	NOMcom	NOMB.=s|GENRE=m|CAS=n	talenz
que	que4	CONsub	MORPH=empty	que
ioies	aide	NOMcom	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=s|CAS=n	ioies
et	et	CONcoo	MORPH=empty	et
iouuens	juene	NOMcom	MODE=sub|NOMB.=s|CAS=n|DEGRE=p	iouuens
et	et	CONcoo	MORPH=empty	et
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
guerpie	guerpir	VERppe	NOMB.=s|GENRE=f|CAS=n	guerpie
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=n	touz
iours	jor	NOMcom	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	iours
par	par	PRE	MORPH=empty	par
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
maiz	mais1	CONcoo	NOMB.=p	maiz
einsi	ainsi	ADVgen	DEGRE=-	einsi
nest	naistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=n	nest
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
mie	mie	ADVneg	MORPH=empty	mie
ainz	ainz	ADVgen	DEGRE=-	ainz
sui	estre1	VERcjg	MODE=ind|PERS.=1|NOMB.=s	sui
et	et	CONcoo	MORPH=empty	et
iere	estre1	VERcjg	NOMB.=s|GENRE=f|CAS=n|DEGRE=-	iere
a	a3	PRE	MORPH=empty	a
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
ꝯmandemens	mandement	NOMcom	NOMB.=p|GENRE=m|CAS=r	ꝯmandemens
et	et	CONcoo	MORPH=empty	et
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	lor
parlers	parler	NOMcom	NOMB.=p|GENRE=m|CAS=r	parlers
uous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	uous
di	dire	VERcjg	MODE=ind|PERS.=1|NOMB.=s	di
que	que4	CONsub	MORPH=empty	que
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	cest
noienz	nïent	ADJqua	NOMB.=s|GENRE=m|CAS=n	noienz
quenuers	conoistre	NOMcom	NOMB.=s|GENRE=m|CAS=r	quenuers
amour	amor	NOMcom	NOMB.=s|CAS=r	amour
ne	ne1	ADVneg	MORPH=empty	ne
fis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	fis
iour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	iour
trecherie	trecerchier	NOMcom	NOMB.=s|GENRE=f|CAS=r	trecherie
ne	ne2	CONcoo	MORPH=empty	ne
ne	ne1	ADVneg	MORPH=empty	ne
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	ferai
anul	anul	PRE	NOMB.=s|GENRE=m|CAS=r	anul
iour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	iour
de	de	PRE	MORPH=empty	de
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
uie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	uie
Ahi	äi!	NOMpro	MORPH=empty	Ahi
felon	felon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	felon
plain	plein	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	plain
de	de	PRE	MORPH=empty	de
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
mautalent	mautalent	NOMcom	NOMB.=s|GENRE=m|CAS=r	mautalent
apou	aponc	ADJqua	CAS=r	apou
dafaitement	defaitement	NOMcom	CAS=r|DEGRE=-	dafaitement
sãz	savoir	ADJqua	NOMB.=p	sãz
point	point	ADVneg	MORPH=empty	point
de	de	PRE	MORPH=empty	de
courtoisie	cortoisie	NOMcom	NOMB.=s|GENRE=f|CAS=r	courtoisie
de	de	PRE	MORPH=empty	de
fausete	fausseté	NOMcom	NOMB.=s|GENRE=f|CAS=r	fausete
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	estes
ꝯmencement	menement	ADVgen	DEGRE=-	ꝯmencement
de	de	PRE	MORPH=empty	de
mal	mal1	NOMcom	CAS=r	mal
esmouuement	esmovement	NOMcom	DEGRE=p	esmouuement
et	et	CONcoo	MORPH=empty	et
degrant	derant	ADJqua	NOMB.=s|GENRE=m	degrant
felenie	felonie	NOMcom	NOMB.=s|GENRE=f|CAS=r	felenie
mout	mout	ADVgen	DEGRE=-	mout
uaut	valoir	VERcjg	MODE=sub|PERS.=3|NOMB.=s	uaut
petit	petit	ADVgen	DEGRE=p	petit
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=r	chascun
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
felenie	felonie	NOMcom	NOMB.=s|GENRE=f|CAS=r	felenie
de	de	PRE	MORPH=empty	de
mesdire	mesdire	NOMcom	NOMB.=s|GENRE=m|CAS=r	mesdire
nest	naistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	nest
nus	nul	DETind	NOMB.=s|GENRE=m|CAS=n	nus
afaitemens	afaitement	NOMcom	NOMB.=s|GENRE=m|CAS=n	afaitemens
si	si	ADVgen	DEGRE=-	si
nest	naistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	nest
