token	lemma	POS	morph	treated
De	de	PRE	MORPH=empty	De
la	le	DETdef	NOMB.=s	la
pluz	plus	ADVgen	CAS=r|DEGRE=-	pluz
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
conuient	conoistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	conuient
achanter	achanter	VERinf	MORPH=empty	achanter
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
iamaiz	amer1	VERppe	NOMB.=s|GENRE=m|DEGRE=-	iamaiz
anul	anul	PRE	NOMB.=s|GENRE=m|CAS=r	anul
iour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	iour
puisse	pöoir	VERcjg	MODE=sub|PERS.=3|NOMB.=s	puisse
ioie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	ioie
douner	doner	VERinf	MORPH=empty	douner
tant	tant	ADVgen	DEGRE=-	tant
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
donce	doner	VERppe	NOMB.=s|GENRE=f|DEGRE=p	donce
dolour	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolour
por	por2	PRE	MORPH=empty	por
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
leal	lëal	ADJqua	NOMB.=s|GENRE=f|CAS=r	leal
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
		PONfbl	MORPH=empty	
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
ia	ja	ADVgen	MODE=ind|TEMPS=pst|PERS.=1|DEGRE=-	ia
niert	nevo	VERcjg	NOMB.=s|GENRE=f	niert
desseruie	dessevrer	VERcjg	PERS.=3|NOMB.=s|GENRE=f	desseruie
si	si	ADVgen	DEGRE=-	si
proi	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	proi
