token	normalised
La	la
gent	gent
dient	dient
pour	pour
coi	coi
ie	je
ne	ne
farz	farz
chanz	chanz
	
pluz	pluz
legiers	legiers
et	et
meilleurs	meilleurs
aretenir	aretenir
maiz	maiz
ne	ne
seuent	sevent
quamours	quamours
me	me
fait	fait
sentir	sentir
quar	quar
de	de
celui	celui
u	u
lamours	lamours
est	est
pluz	pluz
granz	granz
	
conuient	conuient
mouuoir	mouvoir
les	les
chanz	chanz
fors	fors
et	et
pesans	pesans
qui	qui
mainz	mainz
ame	ame
de	de
lui	lui
conuient	conuient
uenir	venir
	
les	les
febles	febles
chanz	chanz
que	que
chascuns	chascuns
puet	puet
furnir	furnir
qui	qui
ne	ne
le	le
set	set
demant	demant
le	le
asfins	asfins
amans	amans
	
samours	samours
est	est
si	si
uertueuse	vertveuse
et	et
poissanz	poissanz
Tuit	Tuit
cil	cil
qui	qui
sunt	sunt
deuroient	devroient
obeir	obeir
afine	afine
amour	amour
ꝯ	com
en	en
est	est
pluz	pluz
uaillant	vaillant
larges	larges
courtois	courtois
sages	sages
et	et
entendans	entendans
quar	quar
nule	nule
rienz	rienz
ne	ne
puet	puet
damors	damors
uenir	venir
	
quil	quil
ne	ne
soit	soit
bon	bon
pour	pour
le	le
siecle	siecle
tenir	tenir
maiz	maiz
il	il
est	est
tant	tant
des	des
felons	felons
mesdisanz	mesdisanz
qui	qui
guerroient	guerroient
amours	amours
et	et
ses	ses
a	a
amanz	amanz
si	si
que	que
uers	vers
eus	eus
ne	ne
poom	poom
mais	mais
guerir	guerir
celeement	celeement
nous	nous
conuendra	convendra
seruir	seruir
Mout	mout
sui	sui
iriez	iriez
entrepris	entrepris
et	et
dolãz	dolanz
desoremaiz	desoremaiz
ne	ne
ferai	ferai
fors	fors
languir	languir
quãt	quant
noserai	noserai
ne	ne
aler	aler
ne	ne
uenir	venir
	
la	la
u	u
cele	cele
est	est
qui	qui
est	est
mes	mes
drois	drois
guaranz	guaranz
quar	quar
uilenie	vilenie
a	a
maiz	maiz
mout	mout
de	de
serganz	serganz
a	a
grant	grant
dolour	dolour
men	men
conuendra	convendra
tenir	tenir
ꝯment	comment
me	me
puis	puis
uers	vers
ma	ma
dame	dame
couurir	couurir
que	que
ie	je
aim	aim
plus	plus
que	que
rienz	rienz
qui	qui
soit	soit
uuianz	vuianz
	
he	he
	
las	las
conment	conment
la	la
serai	serai
eschiuaus	eschivaus
Certes	Certes
amours	amours
pour	pour
fol	fol
se	se
doit	doit
tenir	tenir
	
qui	qui
de	de
uous	vous
part	part
et	et
en	en
est	est
eslonganz	eslonganz
ia	ja
faites	faites
uous	vous
les	les
dolereus	dolereus
ioianz	joianz
et	et
les	les
ioianz	joianz
refaites	refaites
mal	mal
soufrir	soufrir
de	de
tel	tel
doleur	doleur
dont	dont
il	il
cuident	cuident
morir	morir
cest	cest
de	de
courrous	courrous
et	et
de	de
granz	granz
mautalenz	mautalenz
tant	tant
ꝯ	com
durent	durent
mout	mout
en	en
auom	avom
mal	mal
tanz	tanz
	
maiz	maiz
douce	douce
pais	pais
en	en
puet	puet
apres	apres
uenir	venir
	
sachiez	sachiez
quamors	quamors
ne	ne
fait	fait
fors	fors
rafreschir	rafreschir
Ueillier	oeillier
penser	penser
painnes	painnes
trauaus	travaus
ahans	ahans
ceus	ceus
qui	qui
aiment	aiment
tout	tout
ces	ces
ꝯuient	convient
soufrir	soufrir
et	et
tante	tante
rienz	rienz
en	en
bõ	bon
gre	gre
retenir	retenir
	
de	de
nul	nul
anui	anui
ne	ne
doit	doit
estre	estre
esmaianz	esmafanz
	
cil	cil
qui	qui
ueut	veut
estre	estre
a	a
haut	haut
don	don
atendanz	atendanz
ainz	ainz
le	le
doit	doit
mout	mout
doucement	doucement
desseruir	desseruir
et	et
de	de
fin	fin
cuer	cuer
loiaute	loiaute
maintenir	maintenir
et	et
qui	qui
crie	crie
lenseigne	lenseigne
as	as
repentanz	repentanz
	
il	il
naura	navra
nul	nul
des	des
guerredons	guerredons
plaisanz	plaisanz
bele	bele
de	de
moi	moi
ne	ne
soiez	soiez
ia	ja
doutans	doutans
	
ie	je
uous	vous
serai	serai
fins	fins
leaus	leaus
uoir	voir
disanz	disanz
