token	lemma	POS	morph	treated
LAutre	Lutare	ADJqua	NOMB.=s|GENRE=f|CAS=r	LAutre
nuit	nuit	NOMcom	PERS.=3|NOMB.=s|GENRE=f|CAS=r	nuit
en	en1	PRE	MORPH=empty	en
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
dormãt	dormir	NOMcom	NOMB.=s|GENRE=m|CAS=r	dormãt
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
en	en1	PRE	MORPH=empty	en
gnͣt	gent1	ADJqua	NOMB.=s|GENRE=f|CAS=r	gnͣt
doutãce	dotance	NOMcom	NOMB.=s|GENRE=f|CAS=r	doutãce
dun	dont	PROrel	NOMB.=s|GENRE=m|CAS=r	dun
ieu	-	PROper	NOMB.=s|GENRE=m|CAS=r	ieu
parti	partir	VERppe	TEMPS=psp|PERS.=3|NOMB.=s	parti
en	en1	PRE	MORPH=empty	en
chãtant	charten	VERppa	NOMB.=s	chãtant
		PONfbl	MORPH=empty	
en	en1	PRE	MORPH=empty	en
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
balance	balance	NOMcom	NOMB.=s|GENRE=f|CAS=r	balance
quant	cant1	CONsub	MORPH=empty	quant
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amors
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
uint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	uint
deuant	devant	ADVgen	MORPH=empty	deuant
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
que	que4	CONsub	MORPH=empty	que
uas	aler	ADVgen	MODE=sub|PERS.=2|NOMB.=s	uas
querant	querre	VERppa	NOMB.=s	querant
trop	trop	ADVgen	DEGRE=-	trop
as	avoir	PRE.DETdef	PERS.=2|NOMB.=s|GENRE=m|CAS=r	as
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	corage
mouuant	mouter	VERppa	GENRE=m|CAS=r	mouuant
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i	te
Lors	lors	ADVgen	DEGRE=-	Lors
tressailli	trassalir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	tressailli
durem̃t	durement2	ADVgen	NOMB.=s|DEGRE=-	durem̃t
en	en1	PRE	MORPH=empty	en
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
esmaiance	esmanacïen	NOMcom	NOMB.=s|GENRE=f|CAS=r	esmaiance
muet	mout	VERcjg	MODE=ind|PERS.=3|NOMB.=s	muet
denfance	defense	NOMcom	NOMB.=s|GENRE=f|CAS=r	denfance
dis	dis1	DETcar	NOMB.=p	dis
li	le	DETdef	NOMB.=p|GENRE=f|CAS=n	li
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
se	soi1	PROper	NOMB.=p|GENRE=m|CAS=r	se
ientent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ientent
ama	amer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ama
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
pesance	pesance	NOMcom	NOMB.=s|GENRE=f|CAS=r	pesance
cest	cest	PROdem	NOMB.=s|GENRE=m|CAS=r	cest
par	par	PRE	MORPH=empty	par
uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r	uostre
faus	faus	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	faus
semblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	semblant
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
mamort	mahor	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s|GENRE=m|CAS=r	mamort
si	si	ADVgen	DEGRE=-	si
cruelment	crüelment	ADVgen	DEGRE=-	cruelment
