token	lemma	POS	morph	treated
Tant	tant	ADVgen	DEGRE=-	Tant
aim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	aim
et	et	CONcoo	MORPH=empty	et
uueill	voloir	NOMcom	NOMB.=s	uueill
et	et	CONcoo	MORPH=empty	et
desir	desirrer	NOMcom	MORPH=empty	desir
		PONfbl	MORPH=empty	
que	que4	CONsub	MORPH=empty	que
ne	ne2	ADVneg	MORPH=empty	ne
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1	puis
ailleurs	aillors	ADVgen	DEGRE=-	ailleurs
ser	seror	NOMcom	MORPH=empty	ser
si	si	ADVgen	DEGRE=-	si
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
languir	langir	VERinf	MORPH=empty	languir
outre	outre1	PRE	MORPH=empty	outre
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
chanter	chanter	VERinf	MORPH=empty	chanter
tant	tant	ADVgen	DEGRE=-	tant
la	le	PROper	NOMB.=s|GENRE=f|CAS=r	la
amee	amer1	VERppe	NOMB.=s|GENRE=f|CAS=r	amee
et	et	CONcoo	MORPH=empty	et
seruie	servir	VERppe	PERS.=1|NOMB.=s|GENRE=f	seruie
que	que4	CONsub	MORPH=empty	que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=n	mort
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
d	de	PRE	MORPH=empty	d
seruie	servir	NOMcom	NOMB.=s|GENRE=f|CAS=r	seruie
		PONfbl	MORPH=empty	
sa	son4	DETpos	PERS.=3|NOMB.=s|CAS=r	sa
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
conuient	conoistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	conuient
faillir	falir	VERinf	MORPH=empty	faillir
Mout	mout	ADVgen	DEGRE=-	Mout
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
delit	delit2	NOMcom	MODE=ind|PERS.=1|NOMB.=s	delit
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
seruir	servir	VERinf	NOMB.=s|CAS=r	seruir
		PONfbl	MORPH=empty	
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amor
et	et	CONcoo	MORPH=empty	et
amoi	amer1	NOMcom	TEMPS=psp|PERS.=1|NOMB.=s|CAS=r	amoi
greuer	gregier	VERinf	MORPH=empty	greuer
si	se	ADVgen	DEGRE=-	si
ne	ne1	ADVneg	MORPH=empty	ne
men	je	PROpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	men
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	puis
repentir	repentir	VERinf	MORPH=empty	repentir
ne	ne2	CONcoo	MORPH=empty	ne
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que4	PROrel	NOMB.=s|GENRE=n|CAS=r	que
iaim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1	iaim
oublier	oblïer	VERinf	NOMB.=s	oublier
et	et	CONcoo	MORPH=empty	et
se	se	CONsub	MORPH=empty	se
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
moublie	moudrir	VERcjg	NOMB.=s|GENRE=f	moublie
donc	donc	ADVgen	DEGRE=-	donc
sui	estre1	VERcjg	MODE=ind|PERS.=1|NOMB.=s	sui
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	amis
sanz	sans	PRE	MORPH=empty	sanz
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
si	si	ADVgen	DEGRE=-	si
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
conuendra	conoistre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	conuendra
soufrir	sofrir	VERinf	MORPH=empty	soufrir
		PONfbl	MORPH=empty	
et	et	CONcoo	MORPH=empty	et
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
uoloir	voloir	NOMcom	NOMB.=s|GENRE=m|CAS=r	uoloir
mercier	mercïer	VERinf	NOMB.=s	mercier
Rienz	rien	NOMpro	NOMB.=s|CAS=r	Rienz
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
maprende	Marpin	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s	maprende
ahair	aaiier	VERinf	MORPH=empty	ahair
ne	ne1	ADVneg	MORPH=empty	ne
porroie	pöoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	porroie
en	en1	PRE	MORPH=empty	en
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
trouer	trover	VERinf	MORPH=empty	trouer
toutes	tot	DETind	NOMB.=p|GENRE=f|CAS=r	toutes
biautez	biauté	NOMcom	NOMB.=p|GENRE=f|CAS=r	biautez
i	i2	PROadv	MORPH=empty	i
remir	remetre	VERinf	MORPH=empty	remir
quant	cant1	CONsub	MORPH=empty	quant
la	il	PROper	NOMB.=s|GENRE=f|CAS=n|DEGRE=-	la
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
loist	loisir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	loist
reguarder	regarder	VERinf	MORPH=empty	reguarder
que	que4	CONsub	MORPH=empty	que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=n	mort
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
samble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	samble
uie	vie1	VERppe	MODE=sub|NOMB.=s|GENRE=f|CAS=n	uie
mout	mout	ADVgen	DEGRE=-	mout
ifaiz	fil2	VERppe	NOMB.=s|GENRE=m|CAS=n	ifaiz
sage	sage	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	sage
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r	folie
sil	si+il	ADVgen.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	sil
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
deignoit	deignier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	deignoit
souuenir	solenir	VERinf	MORPH=empty	souuenir
		PONfbl	MORPH=empty	
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
muir	morir	VERcjg	MODE=ind|PERS.=1|NOMB.=s	muir
damer	damer	VERinf	MORPH=empty	damer
Iai	aler	ADVgen	TEMPS=pst	Iai
ueu	voloir	CONcoo	MODE=ind|PERS.=1|NOMB.=s|GENRE=m	ueu
pour	por2	PRE	MORPH=empty	pour
pluz	plus	ADVgen	DEGRE=-	pluz
durer	durer	VERinf	MORPH=empty	durer
mainte	maint	DETind	NOMB.=s|GENRE=f|CAS=r	mainte
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
couurir	corir	VERinf	MORPH=empty	couurir
maiz	mais1	CONcoo	GENRE=m|DEGRE=c	maiz
ne	ne1	ADVneg	MORPH=empty	ne
la	il	PROper	NOMB.=s|CAS=r	la
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
oublier	oblïer	VERinf	NOMB.=s	oublier
		PONfbl	MORPH=empty	
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
aime	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	aime
sanz	sans	PRE	MORPH=empty	sanz
faillir	falir	VERinf	MORPH=empty	faillir
sela	selonc	DETpos	MODE=ind|PERS.=3|NOMB.=s	sela
bouche	boche	NOMcom	NOMB.=s|GENRE=f|CAS=r	bouche
nest	naistre	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	nest
hardie	hardi	ADJqua	NOMB.=s|GENRE=f|CAS=n	hardie
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
couleur	color	NOMcom	NOMB.=s|GENRE=f|CAS=n	couleur
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	nel
coile	coillir	NOMcom	MODE=ind|NOMB.=s|CAS=r	coile
mie	mie	ADVneg	MORPH=empty	mie
tainte	teinte	NOMcom	NOMB.=p|GENRE=f|CAS=r	tainte
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
conuient	conoistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	conuient
porter	porter	VERinf	MORPH=empty	porter
		PONfbl	MORPH=empty	
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
bien	bien1	ADVgen	DEGRE=p	bien
aime	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	aime
sanz	sans	PRE	MORPH=empty	sanz
mentir	mentir	VERinf	MORPH=empty	mentir
Ainc	ainc	ADVgen	DEGRE=-	Ainc
noi	noi1	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	noi
uoloir	voloir	VERinf	NOMB.=s	uoloir
de	de	PRE	MORPH=empty	de
fausser	fausser	VERinf	MORPH=empty	fausser
ne	ne2	CONcoo	MORPH=empty	ne
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	corage
de	de	PRE	MORPH=empty	de
trahir	traire	VERinf	CAS=r	trahir
si	si	ADVgen	DEGRE=-	si
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
lait	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	lait
diex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	diex
recouurer	recorir	VERinf	MORPH=empty	recouurer
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r	ceste
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
donc	donc	ADVgen	DEGRE=-	donc
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
souspir	sospirer	VERcjg	MODE=ind|PERS.=1	souspir
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
laim	laissier	VERcjg	MODE=ind|NOMB.=s	laim
pluz	plus	ADVgen	DEGRE=-	pluz
que	que4	CONsub	MORPH=empty	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ne	ne1	ADVneg	MORPH=empty	ne
die	dire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	die
ꝯment	mander	ADVgen	PERS.=3|NOMB.=s	ꝯment
quele	quel1	DETrel	NOMB.=s|GENRE=f|CAS=r	quele
mescondie	meschëonde	NOMcom	NOMB.=s|GENRE=f|CAS=r	mescondie
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
ne	ne1	CONcoo	MORPH=empty	ne
sen	sain	NOMcom	NOMB.=s|CAS=r	sen
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
tourner	torner	VERinf	MORPH=empty	tourner
		PONfbl	MORPH=empty	
ne	ne2	CONcoo	MORPH=empty	ne
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	nel
en	en2	PROadv	MORPH=empty	en
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	quier
e	et	CONcoo	MORPH=empty	e
et	et	CONcoo	MORPH=empty	et
sert	servir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	sert
et	et	CONcoo	MORPH=empty	et
prie	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prie
quele	quel1	PROrel	NOMB.=s|GENRE=f|CAS=r	quele
le	il	PROper	NOMB.=s|GENRE=m|CAS=r	le
