token	lemma	POS	morph	treated
DOuce	douz	DETind	MODE=imp|CAS=r	DOuce
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
tot	tot	DETind	MORPH=empty	tot
autre	autre	ADJind	NOMB.=s|GENRE=m|CAS=r	autre
pensement	pensement	NOMcom	NOMB.=s|CAS=r|DEGRE=p	pensement
quant	cant1	CONsub	MORPH=empty	quant
pens	pens	NOMcom	NOMB.=s|GENRE=m|CAS=n	pens
a	avoir	PRE	MODE=ind|TEMPS=pst	a
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	uos
ou	en1+le	CONcoo	MORPH=empty	ou
bli	bloi	VERppe	NOMB.=s|GENRE=m|CAS=r	bli
en	en1	PRE	MORPH=empty	en
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
coraige	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	coraige
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
que	que4	CONsub	GENRE=m|CAS=r	que
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	uos
ui	ui	VERcjg	MODE=ind|NOMB.=s	ui
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
ielz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	ielz
		PONfbl	MORPH=empty	
mierement	mirement	ADVgen	MORPH=empty	mierement
ains	ainz	ADVgen	DEGRE=-	ains
puis	puis	ADVgen	DEGRE=-	puis
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amors
ne	ne1	ADVneg	MORPH=empty	ne
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
sauuage	sauvage	ADJqua	NOMB.=s|GENRE=m|CAS=n	sauuage
aincoins	ainçois	PRE	DEGRE=p	aincoins
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
plus	plus	ADVgen	DEGRE=c	plus
traueil	trovail	ADJqua	NOMB.=s|GENRE=f|CAS=r	traueil
lie	lié1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	lie
que	que4	CONsub	MORPH=empty	que
deuant	devant	ADVgen	MORPH=empty	deuant
por	por2	PRE	MORPH=empty	por
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
uoi	vëoir	VERcjg	MODE=ind|PERS.=1|NOMB.=s|CAS=r	uoi
bien	bien1	ADVgen	DEGRE=p	bien
que	que4	CONsub	MORPH=empty	que
ga	ja	ADVgen	NOMB.=s|GENRE=f|CAS=r	ga
rison	rison	NOMcom	NOMB.=s|GENRE=f|CAS=r	rison
naten	nat2	ADJqua	NOMB.=s|CAS=n	naten
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
souaige	söage	NOMcom	NOMB.=s|GENRE=f|CAS=r	souaige
fors	fors1	ADVgen	MODE=ind|DEGRE=-	fors
seul	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	seul
de	de	PRE	MORPH=empty	de
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	uos
remirer	remirer	VERinf	MORPH=empty	remirer
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
ielz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	ielz
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
cue	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cue
en	en1	PRE	MORPH=empty	en
pensant	penser	NOMcom	NOMB.=s|GENRE=m|CAS=r	pensant
Se	se	CONsub	MORPH=empty	Se
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ne	ne1	ADVneg	MORPH=empty	ne
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
uers	vers2	ADVgen	NOMB.=p	uers
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	uos
aler	aler	VERinf	MORPH=empty	aler
souuent	sou	VERcjg	MODE=ind|TEMPS=pst|NOMB.=p	souuent
ne	ne1	CONcoo	MORPH=empty	ne
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	uos
poist	peser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	poist
pas	pas	ADVneg	MORPH=empty	pas
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
		PONfbl	MORPH=empty	
cortoise	cortois	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	cortoise
		PONfbl	MORPH=empty	
sage	sage	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	sage
que	que4	CONsub	NOMB.=s	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
dout	doloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s	dout
forment	forment2	ADVgen	DEGRE=-	forment
de	de	PRE	MORPH=empty	de
male	mal1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	male
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r	gent
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
deuinent	devenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	deuinent
auront	avoir	VERcjg	MODE=ind|TEMPS=fut|NOMB.=p	auront
fet	faire	VERppe	NOMB.=p|GENRE=m|CAS=r	fet
maint	maint	DETind	NOMB.=p|GENRE=m|CAS=n	maint
damage	damage	NOMcom	NOMB.=s|GENRE=m|CAS=r	damage
		PONfbl	MORPH=empty	
damer	dame	VERinf	MORPH=empty	damer
aillors	aillors	ADVgen	DEGRE=-	aillors
samblant	semblant	NOMcom	NOMB.=p|GENRE=f|CAS=r	samblant
sachies	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p|GENRE=f	sachies
q̃	que4	CONsub	MORPH=empty	q̃
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=n	cest
sanz	sans	PRE	MORPH=empty	sanz
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
		PONfbl	MORPH=empty	
sanz	sans	PRE	MORPH=empty	sanz
talant	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talant
sen	sans	NOMcom	PERS.=3	sen
soiez	estre1	VERcjg	MODE=sub|PERS.=2|NOMB.=p|GENRE=m	soiez
saige	sage	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	saige
		PONfbl	MORPH=empty	
sil	si+il	ADVgen.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	sil
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	uos
deuoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	deuoit
peser	peser	VERinf	MORPH=empty	peser
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
lairoie	laissier	VERcjg	MODE=con|PERS.=1|NOMB.=s|GENRE=f	lairoie
aincois	ainçois	ADVgen	DEGRE=-	aincois
ester	ester	VERinf	MORPH=empty	ester
Sanz	sans	PRE	NOMB.=s|GENRE=m|CAS=r	Sanz
uos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	uos
ne	ne2	CONcoo	MORPH=empty	ne
puis	puis	ADVgen	MODE=ind|PERS.=1|NOMB.=s	puis
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
ne	ne2	CONcoo	MORPH=empty	ne
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ne	ne2	CONcoo	MORPH=empty	ne
quer	car	ADVgen	MODE=ind|PERS.=1	quer
ne	ne2	CONcoo	MORPH=empty	ne
ia	ja	ADVgen	MODE=ind|TEMPS=pst|PERS.=1	ia
dautrui	detut	NOMcom	NOMB.=s|GENRE=m|CAS=n	dautrui
dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	dex
ne	ne2	CONcoo	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
doint	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doint
mes	mon1	DETpos	PERS.=1	mes
ioie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=n	ioie
car	car	CONcoo	MORPH=empty	car
laim	laissier	ADVgen	NOMB.=s	laim
ml̃t	mal1	ADVgen	MODE=sub|CAS=r|DEGRE=-	ml̃t
mielz	mieus	ADVgen	DEGRE=c	mielz
estre	estre1	VERinf	MORPH=empty	estre
en	en1	PRE	MORPH=empty	en
uostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r	uostre
dangier	dangier	NOMcom	CAS=r	dangier
		PONfbl	MORPH=empty	
sosfrir	sofrir	VERinf	MORPH=empty	sosfrir
mal	mal1	ADVgen	MORPH=empty	mal
qautre	catre	DETcar	NOMB.=s|GENRE=m|CAS=n	qautre
bñ	bien1	NOMcom	NOMB.=s|DEGRE=p	bñ
se	soi1	CONsub	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
lauoie	lavoir	NOMcom	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	lauoie
ha	avoir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	ha
		PONfbl	MORPH=empty	
si	si	ADVgen	DEGRE=-	si
bel	bel1	ADJqua	GENRE=m|CAS=r|DEGRE=p	bel
oeil	ueil	NOMcom	NOMB.=s|GENRE=m|CAS=r	oeil
riant	rire	VERppa	MORPH=empty	riant
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ala
coin	coing	NOMcom	NOMB.=p|GENRE=m|CAS=r	coin
tier	tierz	VERinf	NOMB.=s	tier
mi	je	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i	mi
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	firent
si	se	CONsub	DEGRE=-	si
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	corage
changier	changier	VERinf	MORPH=empty	changier
que	que4	CONsub	NOMB.=s	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
soloie	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	soloie
blasmer	blasmer	VERinf	MORPH=empty	blasmer
		PONfbl	MORPH=empty	
despire	despire	VERinf	NOMB.=s	despire
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amors
or	or4	ADVgen	CAS=r	or
en	en2	PROadv	MORPH=empty	en
sent	saint	VERcjg	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	sent
mortiex	mortel	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p	mortiex
dolors	dolor	NOMcom	NOMB.=p|GENRE=f|CAS=r	dolors
Si	son4	ADVgen	MORPH=empty	Si
gnͣt	gent2	ADJqua	NOMB.=s|GENRE=f|CAS=r	gnͣt
biaute	biauté	ADJqua	NOMB.=s|GENRE=f|CAS=r	biaute
com	come1	CONsub	MORPH=empty	com
si	si	ADVgen	DEGRE=-	si
pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	pot
acoitier	acointier	VERinf	MORPH=empty	acoitier
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
cortois	cortois	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	cortois
sen	sans	NOMcom	MORPH=empty	sen
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
souuent	son4	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	souuent
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n	cors
mestroie	mestir	VERppe	NOMB.=s|GENRE=f|CAS=n	mestroie
ia	ja	ADVgen	DEGRE=-	ia
la	il	DETdef	GENRE=f|CAS=r|DEGRE=-	la
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	dex
por	por2	PRE	MORPH=empty	por
fere	faire	VERinf	MORPH=empty	fere
merueillier	merveillier	VERinf	MORPH=empty	merueillier
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	toz
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	ceus
a	a3	PRE	MORPH=empty	a
qui	que2	PROrel	NOMB.=s|GENRE=m|CAS=i	qui
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
uelt	voloir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	uelt
fere	faire	VERinf	MORPH=empty	fere
