token	normalised
Dusques	dusques
ci	ci
ai	ai
tous	tous
iours	jours
chante	chante
de	de
mout	mout
fin	fin
cuer	cuer
bon	bon
et	et
loial	loial
entier	entier
nainc	nainc
de	de
fausser	fausser
noi	noi
dedenz	dedenz
mon	mon
cuer	cuer
uolante	volante
ne	ne
ma	ma
painne	painne
ne	ne
mi	mi
eust	eust
mestier	mestier
bien	bien
ma	ma
amours	amours
ason	ason
oez	oez
atourne	atourne
retenu	retenu
ma	ma
iamarz	jamarz
nel	nel
quier	quier
laissier	laissier
et	et
sen	sen
uoi	voi
ie	je
les	les
plusors	plusors
maiz	maiz
targier	targier
Ce	Ce
sont	sont
li	li
fol	fol
maleure	maleure
dont	dont
il	il
est	est
trop	trop
pour	pour
amours	amours
guerroier	guerroier
par	par
lor	lor
plaidier	plaedier
ont	ont
maint	maint
amant	amant
destorbe	destorbe
ne	ne
ia	ja
un	un
deus	deus
ni	ni
uerroiz	verroiz
guaaignier	guaaignier
de	de
ce	ce
deuroient	devroient
estre	estre
pourpense	pourpense
que	que
teus	teus
puet	puet
nuire	nuire
qui	qui
ne	ne
puet	puet
aidier	aidier
marz	marz
enuieuz	envieuz
ne	ne
puet	puet
on	on
chastoier	chastoier
Cele	cele
gent	gent
ont	ont
petit	petut
ame	ame
qui	qui
se	se
painnent	painnent
dautrui	dautrui
contraloier	contraloier
ce	ce
na	na
mestier	mestier
quar	quar
ia	ja
tant	tant
nauront	navront
deuise	devise
	
que	que
on	on
doiue	doive
pout	pout
ce	ce
amors	amors
leissier	leissier
non	non
fait	fait
nus	nus
uoir	voir
sen	sen
lui	lui
na	na
faussete	faussete
diex	diex
cui	cui
naime	naime
de	de
qͦi	quii
se	se
set	set
aidier	aidier
uoist	voist
se	se
rendre	rendre
qual	qual
siecle	siecle
na	na
mestier	mestier
Ie	Ee
me	me
tieig	tiefg
abon	abon
eure	eure
de	de
ce	ce
ꝯques	conques
neu	neu
talent	talent
de	de
trechier	trechier
ne	ne
de	de
boisier	boisier
ainz	ainz
me	me
trus	trus
damours	damours
alume	alume
si	si
freschement	freschement
ꝯ	com
fui	fui
au	au
ꝯmencier	commencier
encore	encore
mait	mait
guerredons	guerredons
demoure	demoure
	
ie	je
me	me
soulaz	soulaz
en	en
ce	ce
qui	qui
puet	puet
aidier	aidier
en	en
loiaute	loiaute
uueill	vueill
perdre	perdre
u	u
gaaignier	gaargnier
Par	par
maintes	maintes
foiz	foiz
ma	ma
on	on
blasme	blasme
de	de
ce	ce
que	que
tant	tant
me	me
sui	sui
mis	mis
en	en
dangier	dangier
marz	marz
foloier	foloier
uoi	voi
touz	touz
ceuz	ceuz
qui	qui
le	le
mont	mont
moustre	moustre
que	que
ie	je
ne	ne
pus	pus
mieuz	mieuz
ma	ma
peinne	peinne
emploier	emploier
tost	tost
a	a
amours	amours
le	le
pluz	pluz
haut	haut
don	don
doune	doune
si	si
ne	ne
sen	sen
doit	doit
nus	nus
hom	hom
trop	trop
esmaier	esmaier
pour	pour
tel	tel
ioie	joie
se	se
doit	doit
len	len
traueillier	traveillier
A	a
uous	vous
le	le
di	di
compainz	compainz
Gasse	gasse
brulle	brulle
pensez	pensez
damours	damours
de	de
son	son
nom	nom
enforcier	enforcier
