token	lemma	POS	morph	treated
Se	soi1	PROper	MORPH=empty	Se
sauoient	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	sauoient
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mon
tourment	torment	NOMcom	NOMB.=s|GENRE=m|CAS=n	tourment
et	et	CONcoo	MORPH=empty	et
auques	auques	ADVgen	DEGRE=-	auques
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
afaire	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=r	afaire
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
demandent	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	demandent
conment	coment1	ADVsub	MORPH=empty	conment
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
puis	pöoir	VERcjg	MODE=ind|PERS.=1	puis
tant	tant	ADVgen	DEGRE=-	tant
de	de	PRE	MORPH=empty	de
chancons	chançon	NOMcom	NOMB.=p|GENRE=m|CAS=r	chancons
faire	faire	VERinf	MORPH=empty	faire
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
diroient	dire	VERcjg	MODE=con|PERS.=3|NOMB.=p	diroient
uraiement	voirement	ADVgen	DEGRE=p	uraiement
que	que4	CONsub	MORPH=empty	que
nus	nul	PROind	PERS.=1|NOMB.=p|GENRE=m|CAS=n	nus
achanter	achanter	VERinf	MORPH=empty	achanter
nentent	nentier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	nentent
		PONfbl	MORPH=empty	
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
mieuz	mieus	ADVgen	DEGRE=c	mieuz
sen	sen2	NOMcom	PERS.=3|NOMB.=s	sen
deust	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	deust
retraire	retraire	VERinf	MORPH=empty	retraire
