token	lemma	POS	morph	treated
ut	vos	ADVgen	MODE=ind|PERS.=3|NOMB.=s	ut
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
este	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r	este
longement	longement2	ADVgen	DEGRE=-	longement
esbahiz	esbäir	VERppe	NOMB.=s|GENRE=m|CAS=n	esbahiz
conques	conquerre	ADVgen	NOMB.=s	conques
nosai	noser	VERcjg	TEMPS=psp|PERS.=1|NOMB.=s	nosai
faire	faire	VERinf	MORPH=empty	faire
entendre	entendre	VERinf	MORPH=empty	entendre
quar	car	CONcoo	MORPH=empty	quar
de	de	PRE	MORPH=empty	de
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
ioie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	ioie
estoie	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	estoie
departis	departir	VERppe	NOMB.=s|GENRE=m|CAS=n	departis
or	or4	ADVgen	MORPH=empty	or
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
refait	refaire2	VERcjg	MODE=ind|PERS.=3|NOMB.=s	refait
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
ali	aler	VERppe	NOMB.=s|CAS=n	ali
entendre	entendre	VERinf	MORPH=empty	entendre
cune	conte1	CONsub	NOMB.=s|GENRE=f	cune
biautez	biauté	NOMcom	NOMB.=s|GENRE=f|CAS=n	biautez
mest	maistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mest
uenue	venüe	VERppe	NOMB.=s|GENRE=f|CAS=r	uenue
deuant	devant	PRE	MORPH=empty	deuant
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
semont	semondre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	semont
et	et	CONcoo	MORPH=empty	et
proie	priier	VERcjg	MODE=imp|TEMPS=pst|PERS.=1|NOMB.=s	proie
que	que4	CONsub	MORPH=empty	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
chant	chant2	VERcjg	MODE=ind|PERS.=3|NOMB.=s	chant
et	et	CONcoo	MORPH=empty	et
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
si	si	ADVgen	DEGRE=-	si
suens	suen	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	suens
liges	lige	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	liges
cuitement	coitement	NOMcom	MORPH=empty	cuitement
		PONfbl	MORPH=empty	
que	que4	CONsub	MORPH=empty	que
tout	tot	PROind	NOMB.=s|GENRE=n|CAS=r	tout
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
ou	o3	CONcoo	MORPH=empty	ou
engagier	engagier	VERinf	MORPH=empty	engagier
		PONfbl	MORPH=empty	
u	o3	CONcoo	MORPH=empty	u
uendre	oindre	VERinf	MORPH=empty	uendre
Iamatz	Ymaire	NOMpro	NOMB.=s|GENRE=m|CAS=n	Iamatz
mes	mon1	DETpos	PERS.=1|NOMB.=p	mes
ieuz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=n	ieuz
ne	ne1	ADVneg	MORPH=empty	ne
uerrai	uer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	uerrai
raplenis	rapelin	VERppe	NOMB.=s|GENRE=m|CAS=r	raplenis
de	de	PRE	MORPH=empty	de
reguarder	regarder	VERinf	MORPH=empty	reguarder
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
face	face	NOMcom	MODE=sub|NOMB.=s|GENRE=f|CAS=r	face
tendre	tendre1	VERinf	MORPH=empty	tendre
