token	normalised
Cil	Cil
qui	qui
touz	touz
les	les
mauz	mauz
assaie	assaie
doit	doit
bien	bien
amer	amer
loiaument	loiaument
ie	je
sui	sui
cil	cil
cui	cui
ne	ne
sesmaie	sesmaie
ne	ne
de	de
nienz	nienz
ne	ne
se	se
repent	repent
se	se
iai	Kai
serui	serui
en	en
manaie	manaie
gent	gent
guerredon	guerredon
en	en
atent	atent
sen	sen
chant	chant
souuẽt	souvent
nus	nus
mauz	mauz
que	que
ien	ien
traie	traie
nel	nel
me	me
desfent	desfent
Cuidiez	cuidiez
qua	qua
deduit	deduit
matraie	matraie
li	li
soulaz	soulaz
delautre	delautre
gent	gent
mout	mout
petit	petut
de	de
bien	bien
mapaie	mapaie
quant	quant
autre	autre
merci	merci
natent	natent
de	de
ma	ma
dame	dame
simple	simple
et	et
gaie	gaie
acui	acui
trestouz	trestouz
biens	biens
satent	satent
au	au
douz	douz
couuent	couvent
qui	qui
si	si
me	me
delaie	delaie
ne	ne
sai	sai
ꝯment	comment
De	de
legier	legier
me	me
puet	puet
aprendre	aprendre
ma	ma
douce	douce
dame	dame
a	a
amer	amer
ainz	ainz
que	que
gi	gi
uausisse	vausisse
entendre	entendre
ni	ni
queisse	queisse
ia	ja
penser	penser
mes	mes
cuers	cuers
ni	ni
guarda	guarda
lemprendre	lemprendre
acoi	acoi
ce	ce
deust	deust
tourner	tourner
bien	bien
puiz	puiz
uirer	virer
cainc	cainc
nel	nel
ui	vi
datendre	datendre
desconforter	desconforter
