token	lemma	POS	morph	treated
Conment	coment1	ADVsub	DEGRE=-	Conment
que	que4	CONsub	MORPH=empty	que
damours	damoire	NOMcom	NOMB.=s|GENRE=f|CAS=n	damours
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
dueille	duel	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	dueille
bien	bien1	ADVgen	DEGRE=p	bien
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
drois	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	drois
que	que4	CONsub	MORPH=empty	que
de	de	PRE	MORPH=empty	de
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
chant	chant2	NOMcom	MODE=ind|NOMB.=s|GENRE=m|CAS=n	chant
		PONfbl	MORPH=empty	
que	que2	CONsub	MORPH=empty	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
doleur	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	doleur
uueille	voloir	VERcjg	MODE=sub|PERS.=1|NOMB.=s	uueille
quant	cant1	CONsub	MORPH=empty	quant
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=n	cele
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
samblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	samblant
qua	car	CONsub	MORPH=empty	qua
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	son
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	home
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
recueille	recoillir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	recueille
en	en1	PRE	MORPH=empty	en
doucemẽt	doucement	NOMcom	MODE=ind|NOMB.=s	doucemẽt
deceuant	decevoir	VERppa	NOMB.=s	deceuant
dex	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=r	dex
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
bouche	boche	NOMcom	NOMB.=s|GENRE=f|CAS=r	bouche
riant	rire	VERppa	NOMB.=s|GENRE=f|CAS=r	riant
		PONfbl	MORPH=empty	
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
uait	aler	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	uait
pluz	plus	ADVgen	DEGRE=c	pluz
quele	quel1	CONsub	NOMB.=s|GENRE=f|CAS=n	quele
ne	ne2	ADVneg	MORPH=empty	ne
sueille	soloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	sueille
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
estre	estre1	VERinf	MORPH=empty	estre
ioiant	joiant	VERppa	GENRE=m|CAS=n	ioiant
et	et	CONcoo	MORPH=empty	et
en	en1	PRE	MORPH=empty	en
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
ioie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	ioie
doutant	doter2	VERppa	NOMB.=s	doutant
Maiz	mais1	CONcoo	NOMB.=s|CAS=n	Maiz
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
criem	criembre	NOMcom	MODE=ind|PERS.=1|NOMB.=s	criem
quautres	catorze	NOMcom	NOMB.=s|GENRE=m|CAS=r	quautres
ne	ne2	ADVneg	MORPH=empty	ne
cueille	coillir	NOMcom	MODE=sub|NOMB.=s|CAS=r	cueille
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
donc	donc	PROrel	NOMB.=s|DEGRE=-	donc
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
uois	aler	VERcjg	MODE=ind|PERS.=1|NOMB.=s	uois
hastant	haster	VERppa	NOMB.=s	hastant
mest	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mest
nest	naistre	VERcjg	PERS.=3|NOMB.=s	nest
droiz	droit	NOMcom	GENRE=m|CAS=n|DEGRE=-	droiz
quautrui	cartiu	CONsub	NOMB.=s|GENRE=m|CAS=n	quautrui
acueille	acoillir	NOMcom	NOMB.=s|GENRE=f	acueille
quar	car	CONcoo	MORPH=empty	quar
nus	nul	DETind	NOMB.=s|GENRE=m|CAS=n	nus
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	hom
