token	lemma	POS	morph	treated
Quant	cant1	CONsub	MORPH=empty	Quant
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
tanz	tant	NOMcom	NOMB.=s|GENRE=m|CAS=n	tanz
rauerdoie	raler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	rauerdoie
cõtre	coter	PRE	MORPH=empty	cõtre
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
tanz	tant	ADJqua	NOMB.=s|GENRE=m|CAS=r	tanz
pascour	pastor	ADJqua	NOMB.=s|GENRE=m|CAS=r	pascour
uis	uis	ADJqua	NOMB.=s|GENRE=m|CAS=r	uis
mest	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mest
que	que4	CONsub	MORPH=empty	que
chanter	chanter	VERinf	MORPH=empty	chanter
doie	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doie
apres	après	PRE	MORPH=empty	apres
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r	ire
et	et	CONcoo	MORPH=empty	et
dolour	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolour
donc	donc	ADVgen	DEGRE=-	donc
tant	tant	ADVgen	DEGRE=-	tant
auoir	avoir	VERinf	MORPH=empty	auoir
soloie	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	soloie
pour	por2	PRE	MORPH=empty	pour
furnir	fornir	VERinf	MORPH=empty	furnir
fine	fin2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	fine
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
mes	mais1	CONcoo	MORPH=empty	mes
se	se	CONsub	MORPH=empty	se
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
auoie	avoir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	auoie
		PONfbl	MORPH=empty	
assez	assez	ADVgen	DEGRE=-	assez
auroie	avoir	VERcjg	MODE=con|NOMB.=s|GENRE=f	auroie
honour	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	honour
Que	que4	CONsub	MORPH=empty	Que
mes	mon1	DETpos	PERS.=1|GENRE=m|CAS=n	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
ne	ne1	ADVneg	MORPH=empty	ne
ueut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ueut
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
auoir	avoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	auoir
		PONfbl	MORPH=empty	
fors	fors1	PRE	DEGRE=-	fors
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	li
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i	cui
nen	ne1	ADVneg	MORPH=empty	nen
daigne	deignier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	daigne
chaloir	chëoir	VERinf	MORPH=empty	chaloir
Grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	Grant
painne	peine	NOMcom	NOMB.=s|GENRE=f|CAS=r	painne
a	a3	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
et	et	CONcoo	MORPH=empty	et
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r	ire
en	en1	PRE	MORPH=empty	en
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
maintenir	maintenir	VERinf	MORPH=empty	maintenir
pluz	plus	ADVgen	DEGRE=c	pluz
que	que1	CONsub	MORPH=empty	que
ne	ne2	ADVneg	MORPH=empty	ne
pous	pöoir	VERcjg	PERS.=1|NOMB.=s	pous
puis	pöoir	ADVgen	MODE=ind|TEMPS=pst	puis
dire	dire	VERinf	MORPH=empty	dire
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
tant	tant	ADVgen	DEGRE=-	tant
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r|DEGRE=-	la
ueut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ueut
seruir	servir	VERinf	MORPH=empty	seruir
pour	por2	PRE	MORPH=empty	pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
muir	muire1	NOMcom	NOMB.=s	muir
amartire	amertre	VERinf	GENRE=m|CAS=r	amartire
que	que4	CONsub	MORPH=empty	que
ne	ne1	ADVneg	MORPH=empty	ne
men	je	DETpos	PERS.=1|NOMB.=s|GENRE=m	men
puis	puis	ADVgen	MODE=ind|TEMPS=pst|NOMB.=s	puis
partir	partir	VERinf	MORPH=empty	partir
fouz	fouc	NOMcom	NOMB.=s|GENRE=m|CAS=n	fouz
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
desirre	desirrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	desirre
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i	dont
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
cuide	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	cuide
morir	morir	VERinf	MORPH=empty	morir
Que	que4	CONsub	MORPH=empty	Que
mes	mon1	DETpos	PERS.=1|GENRE=m|CAS=n	mes
