token	lemma	POS	morph	treated
Quant	cant1	CONsub	MORPH=empty	Quant
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
tans	tens	NOMcom	NOMB.=s|GENRE=m|CAS=n	tans
pert	perdre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	pert
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
chalour	chalor	NOMcom	NOMB.=s|GENRE=f|CAS=r	chalour
que	que4	PROrel	MORPH=empty	que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
flours	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=n	flours
blanche	blanc	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	blanche
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
palie	paliier	VERppe	NOMB.=s|GENRE=f|CAS=n	palie
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
oizel	oisel	NOMcom	NOMB.=s|GENRE=m|CAS=n	oizel
pour	por2	PRE	MORPH=empty	pour
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
froidour	froidor	NOMcom	NOMB.=s|GENRE=f|CAS=r	froidour
nen	ne1	ADVneg	MORPH=empty	nen
chante	chanter	VERcjg	MODE=ind|NOMB.=s|GENRE=f|CAS=r	chante
ne	ne2	CONcoo	MORPH=empty	ne
ne	ne1	ADVneg	MORPH=empty	ne
crie	crïer2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	crie
desque	desque	PRE	MORPH=empty	desque
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
uient	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	uient
en	en1	PRE	MORPH=empty	en
pascour	pastor	NOMcom	NOMB.=s|GENRE=m|CAS=r	pascour
lors	lors	ADVgen	DEGRE=-	lors
chantent	chanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	chantent
et	et	CONcoo	MORPH=empty	et
nuit	nuit	NOMcom	TEMPS=pst|NOMB.=s|GENRE=f|CAS=r	nuit
et	et	CONcoo	MORPH=empty	et
iour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	iour
he	en1	VERcjg	MORPH=empty	he
		PONfbl	MORPH=empty	
las	las	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	las
chaitis	chaitif	NOMcom	NOMB.=s|GENRE=m|CAS=n	chaitis
einsinc	ainsi	ADVgen	DEGRE=-	einsinc
ne	ne1	ADVneg	MORPH=empty	ne
mest	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mest
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
mie	mie	ADVneg	MORPH=empty	mie
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	touz
iours	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	iours
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r	duel
ainc	ainz	ADVgen	DEGRE=-	ainc
neu	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	neu
ioie	voie	NOMcom	NOMB.=s|CAS=r	ioie
en	en1	PRE	MORPH=empty	en
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
uie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	uie
Se	se	CONsub	MORPH=empty	Se
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
uif	ui	VERcjg	MODE=ind|PERS.=1|NOMB.=s|GENRE=m	uif
en	en1	PRE	MORPH=empty	en
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
poour	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r	poour
ne	ne2	ADVneg	MORPH=empty	ne
uous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	uous
en	en2	PROadv	MORPH=empty	en
merueilliez	merveillier	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p	merueilliez
mie	mie	ADVneg	MORPH=empty	mie
puis	puis	ADVgen	DEGRE=-	puis
que	que4	CONsub	MORPH=empty	que
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
faus	faus	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	faus
trahitour	träitor	NOMcom	NOMB.=s|GENRE=m|CAS=n	trahitour
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tout
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
en	en1	PRE	MORPH=empty	en
baillie	baillie	NOMcom	NOMB.=s|GENRE=f|CAS=r	baillie
sour	sor2	PRE	MORPH=empty	sour
toute	tot	DETind	NOMB.=s|GENRE=f|CAS=r	toute
rienz	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	rienz
et	et	CONcoo	MORPH=empty	et
ualour	voloir	NOMcom	NOMB.=s|GENRE=f|CAS=r	ualour
largece	largece	NOMcom	NOMB.=s|GENRE=f|CAS=r	largece
pris	pris1	VERppe	NOMB.=s|GENRE=m|CAS=r	pris
et	et	CONcoo	MORPH=empty	et
hounour	hontor	NOMcom	NOMB.=p|GENRE=f|CAS=r	hounour
		PONfbl	MORPH=empty	
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r	nous
