token	lemma	POS	morph	treated
Desor	desor	ADVgen	MORPH=empty	Desor
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
uueill	voloir	VERcjg	MODE=ind|PERS.=2|NOMB.=s	uueill
esioir	estre1	VERinf	MORPH=empty	esioir
en	en1	PRE	MORPH=empty	en
chantant	chanter	VERppa	MORPH=empty	chantant
		PONfbl	MORPH=empty	
en	en1	PRE	MORPH=empty	en
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r	tel
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r	maniere
que	que4	CONsub	MORPH=empty	que
iamaiz	amer1	VERcjg	NOMB.=s|GENRE=m|DEGRE=-	iamaiz
ne	ne1	ADVneg	MORPH=empty	ne
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	quier
issir	issir	VERinf	MORPH=empty	issir
de	de	PRE	MORPH=empty	de
riẽz	rien	NOMcom	NOMB.=s|GENRE=m|CAS=r	riẽz
qumours	custor	NOMcom	NOMB.=p|GENRE=m|CAS=r	qumours
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
requiere	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	requiere
que	que4	CONsub	MORPH=empty	que
si	si	ADVgen	DEGRE=-	si
bel	bel1	ADJqua	NOMB.=s|DEGRE=p	bel
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
fait	faire	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	fait
choisir	choisir	VERinf	GENRE=m	choisir
qual	quel1	CONsub	GENRE=m	qual
un	un	PROind	NOMB.=s|GENRE=m|CAS=n	un
ne	ne1	ADVneg	MORPH=empty	ne
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
maiz	mais1	ADVgen	NOMB.=s|CAS=r|DEGRE=c	maiz
faillir	falir	VERinf	MORPH=empty	faillir
u	o3	CONcoo	MORPH=empty	u
bel	bel1	ADJqua	NOMB.=s|GENRE=m|DEGRE=p	bel
uiure	vivre1	VERinf	NOMB.=s	uiure
u	o3	CONcoo	MORPH=empty	u
bel	bel1	ADVgen	NOMB.=s|GENRE=m|DEGRE=p	bel
morir	morir	VERinf	NOMB.=s	morir
		PONfbl	MORPH=empty	
en	en1	PRE	MORPH=empty	en
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
et	et	CONcoo	MORPH=empty	et
en	en1	PRE	MORPH=empty	en
proiere	priiere	NOMcom	NOMB.=s|GENRE=f|CAS=r	proiere
Et	et	CONcoo	MORPH=empty	Et
puiz	puis	ADVgen	NOMB.=s|DEGRE=-	puiz
quil	qui+il	PROrel	NOMB.=s|CAS=n	quil
uient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	uient
aplaisir	apaliier	VERinf	MORPH=empty	aplaisir
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ala
debonaire	debonaire	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	debonaire
fiere	fier	ADJqua	NOMB.=s|GENRE=f	fiere
quele	quel1	CONsub	NOMB.=s|GENRE=f|CAS=r	quele
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
chant	chant2	NOMcom	NOMB.=s|GENRE=m|CAS=r	chant
deigne	deignier	VERcjg	MODE=sub|NOMB.=s	deigne
oir	öir	NOMcom	MORPH=empty	oir
toute	tot	DETind	NOMB.=s|GENRE=f|CAS=r	toute
autre	autre	ADJind	NOMB.=s|GENRE=f|CAS=r	autre
rienz	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	rienz
mete	metre2	VERcjg	MODE=sub|PERS.=3|NOMB.=s|GENRE=f	mete
arriere	ariere	ADVgen	DEGRE=-	arriere
queinsi	conoistre	VERcjg	NOMB.=s	queinsi
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
puist	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	puist
biens	bien1	NOMcom	GENRE=m|CAS=r|DEGRE=p	biens
uenir	venir	VERinf	MORPH=empty	uenir
ꝯ	﻿	CONcoo	GENRE=m	ꝯ
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
pl᷒	plus	NOMcom	NOMB.=s|DEGRE=-	pl᷒
laim	laim	ADVgen	NOMB.=s|CAS=r|DEGRE=p	laim
et	et	CONcoo	MORPH=empty	et
desir	desirrer	ADVgen	MORPH=empty	desir
que	que4	CONsub	MORPH=empty	que
ne	ne1	ADVneg	MORPH=empty	ne
sauroie	savoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	sauroie
iehir	aivre1	VERinf	CAS=n	iehir
ꝯ	:	CONcoo	NOMB.=s|GENRE=m	ꝯ
pluz	plus	ADVgen	DEGRE=-	pluz
ipens	pene	NOMcom	NOMB.=p|GENRE=m|CAS=n	ipens
pluz	plus	ADVgen	DEGRE=-	pluz
lai	lait1	ADVgen	NOMB.=s|DEGRE=-	lai
chiere	chiere	NOMcom	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	chiere
Et	et	CONcoo	MORPH=empty	Et
saucune	saunt	ADJqua	TEMPS=pst|NOMB.=p|GENRE=f|CAS=r|DEGRE=p	saucune
foiz	foiz	NOMcom	NOMB.=p|GENRE=f|CAS=r	foiz
mair	mais1	VERinf	MORPH=empty	mair
pour	por2	PRE	MORPH=empty	pour
fole	fol3	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	fole
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r	gent
nouueliere	novoillier	ADJqua	NOMB.=s|GENRE=f|CAS=r	nouueliere
tost	tost1	ADVgen	DEGRE=-	tost
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
conuient	conoistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	conuient
reuenir	revenir	VERinf	MORPH=empty	reuenir
ama	amer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ama
matere	matiere	NOMcom	NOMB.=s|GENRE=f|CAS=r	matere
premiere	premier	ADJord	NOMB.=s|GENRE=f|CAS=r	premiere
dont	dont	PROrel	NOMB.=s|GENRE=f	dont
nẽ	ne1	ADVneg.PROper	NOMB.=s	nẽ
querroie	querre	VERcjg	MODE=con|PERS.=3|NOMB.=s	querroie
partir	partir	VERinf	MORPH=empty	partir
maiz	mais1	CONcoo	GENRE=m|CAS=r|DEGRE=-	maiz
tant	tant	ADVgen	DEGRE=-	tant
redout	redoter1	VERcjg	PERS.=3|NOMB.=s	redout
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mentir	mentir	NOMcom	NOMB.=s|GENRE=m|CAS=r	mentir
que	que2	PROrel	NOMB.=s|CAS=n	que
souent	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	souent
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	font
fremir	fremir	VERinf	MORPH=empty	fremir
		PONfbl	MORPH=empty	
de	de	PRE	MORPH=empty	de
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	lor
maudire	maudire	VERinf	NOMB.=s|GENRE=f|CAS=r	maudire
en	en1	PRE	MORPH=empty	en
derriere	derrier(e)	ADVgen	DEGRE=-	derriere
Quant	cant1	CONsub	MORPH=empty	Quant
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n	sa
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
biaute	biauté	NOMcom	NOMB.=s|GENRE=f|CAS=r	biaute
remir	remetre	VERinf	CAS=r	remir
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
tant	tant	ADVgen	DEGRE=-	tant
fiere	fier	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	fiere
et	et	CONcoo	MORPH=empty	et
entiere	entier	ADJqua	NOMB.=s|GENRE=f|CAS=r	entiere
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n	le
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	biau
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
qua	cast1	PROrel	MORPH=empty	qua
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	grant
loisir	loisir2	NOMcom	NOMB.=s|GENRE=m|CAS=n	loisir
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
diex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	diex
en	en1	PRE	MORPH=empty	en
ioie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	ioie
pleniere	plenier2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	pleniere
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
biaux	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	biaux
ieux	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=n	ieux
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
pour	por2	PRE	MORPH=empty	pour
trahir	traire	VERinf	CAS=r	trahir
ne	ne1	ADVneg	MORPH=empty	ne
seuent	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	seuent
clorre	clore	VERinf	NOMB.=s|CAS=n	clorre
