token	lemma	POS	morph	treated
ur	or1	NOMcom	GENRE=m|DEGRE=-	ur
dont	dont	PROrel	CAS=i	dont
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
ess	estre1	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	ess
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
semont	semondre	VERcjg	MODE=ind|NOMB.=s	semont
de	de	PRE	MORPH=empty	de
ant	en2	NOMcom	NOMB.=s	ant
ꝯ	'	CONcoo	GENRE=m	ꝯ
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	hom
soupris	sorprendre	VERppe	NOMB.=s|GENRE=m|CAS=n	soupris
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
amender	amender	VERinf	MORPH=empty	amender
petit	petit	ADVgen	DEGRE=-	petit
i	i2	PROadv	MORPH=empty	i
couquis	conquerre	VERppe	MODE=ind|PERS.=2|NOMB.=s	couquis
mais	mais1	CONcoo	DEGRE=-	mais
bien	bien1	ADVgen	DEGRE=p	bien
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
puis	pöoir	VERcjg	MODE=ind|PERS.=1|NOMB.=s	puis
uanter	hanter	VERinf	MORPH=empty	uanter
		PONfbl	MORPH=empty	
se	se	CONsub	MORPH=empty	se
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
plaist	plaire	NOMcom	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plaist
iai	avoir	VERcjg	TEMPS=pst	iai
apris	aprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	apris
a	a3	PRE	MORPH=empty	a
loiaument	lëaument	ADVgen	DEGRE=-	loiaument
amer	amer1	VERinf	MORPH=empty	amer
a	a3	PRE	MORPH=empty	a
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sunt
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n	mi
penser	penser	VERinf	NOMB.=p	penser
et	et	CONcoo	MORPH=empty	et
seront	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p	seront
atouz	atot	NOMcom	NOMB.=p|GENRE=m|CAS=n	atouz
dis	dis1	PROcar	NOMB.=s|GENRE=m	dis
		PONfbl	MORPH=empty	
ia	ja	ADVgen	DEGRE=-	ia
nes	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r	nes
en	en2	PROadv	MORPH=empty	en
quier	querre	VERcjg	MODE=ind|PERS.=1|NOMB.=s	quier
oster	oster2	VERinf	MORPH=empty	oster
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r	La
membrance	membrance	NOMcom	NOMB.=s|GENRE=f|CAS=r	membrance
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	del
uis	uis	NOMcom	NOMB.=s|GENRE=m|CAS=r	uis
fres	frois1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	fres
et	et	CONcoo	MORPH=empty	et
uermeill	Ourel1	NOMpro	NOMB.=s|GENRE=m|CAS=r	uermeill
et	et	CONcoo	MORPH=empty	et
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	cler
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
en	en1	PRE	MORPH=empty	en
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r	tel
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
que	que4	CONsub	MORPH=empty	que
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	nel
en	en2	PROadv	MORPH=empty	en
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
tourner	torner	VERinf	MORPH=empty	tourner
et	et	CONcoo	MORPH=empty	et
se	se	CONsub	GENRE=m|CAS=r	se
iai	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	iai
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
mauz	mal1	NOMcom	NOMB.=p|GENRE=m|CAS=r	mauz
quis	querre	PROrel	NOMB.=p|GENRE=m|CAS=r	quis
