token	lemma	POS	morph	treated
LAutrier	Latiere	NOMpro	NOMB.=s|GENRE=m|CAS=n	LAutrier
par	par	PRE	MORPH=empty	par
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
matinee	matinee	NOMcom	NOMB.=s|GENRE=f|CAS=r	matinee
entrai	entrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	entrai
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
bois	bois	NOMcom	NOMB.=s|GENRE=m|CAS=r	bois
		PONfbl	MORPH=empty	
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
uergier	orgeier1	NOMcom	NOMB.=s|GENRE=m	uergier
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
pa	pais	NOMcom	NOMB.=s|CAS=r	pa
sture	sortu	NOMcom	GENRE=f|CAS=r	sture
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
trouuee	trover	VERppe	NOMB.=s|GENRE=f|CAS=r	trouuee
chantant	chanter	VERppa	MORPH=empty	chantant
por	por2	PRE	MORPH=empty	por
soi	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	soi
enuoi	enui	NOMcom	NOMB.=s|CAS=r	enuoi
sier	soir	ADVgen	NOMB.=s|GENRE=m	sier
		PONfbl	MORPH=empty	
disoit	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	disoit
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
son	son4	ADJpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
premier	premier	ADJord	NOMB.=s|GENRE=m|CAS=r	premier
		PONfbl	MORPH=empty	
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	tient
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
max	mal1	ADJqua	NOMB.=p|GENRE=m|CAS=n	max
damors	damor	NOMcom	NOMB.=s|GENRE=m|CAS=n	damors
tantost	tantost	ADVgen	DEGRE=-	tantost
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r	part
men	mon1	ADJpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	men
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r	tor
