token	normalised
TOt	Oot
autressi	autressi
com	com
fraint	fraint
nois	nois
et	et
y	y
uers	vers
que	que
uient	vient
estez	estez
que	que
li	li
douz	douz
tans	tans
repaire	repaire
deust	deust
fraindre	fraindre
li	li
fauz	fauz
proier	proier
res	res
sers	sers
	E
fins	fins
amis	amis
amender	amender
son	son
afai	afai
re	re
	E
ie	je
dout	dout
ml̃t	mout
que	que
ne	ne
me	me
soit	soit
diuers	divers
se	se
il	il
toz	toz
est	est
aus	aus
autres	autres
debonaires	debonaires
mes	mes
tant	tant
me	me
fi	fi
la	la
ou	ou
biaute	biaute
repaire	repaire
quaymãs	quämans
Par	par
dieu	dieu
amors	amors
aĩs	aiesa
sui	sui
se	se
toz	toz
nest	nest
uers	vers
moi	moi
fers	fers
serai	serai
uais	vais
	e
pers	pers
	E
plus	plus
destrois	destrois
que	que
cil	cil
qui	qui
porte	porte
hai	hai
re	re
que	que
ne	ne
sache	sache
damors	damors
un	un
autre	autre
uers	vers
q̃	que
nest	nest
icil	icila
que	que
tant	tant
me	me
fait	fait
mal	mal
traire	traire
ne	ne
soi	soi
ez	ez
pas	pas
com	com
li	li
cynes	cynes
quades	quades
bat	bat
ses	ses
cynaz	cynaz
qnͣt	quaat
il	il
lor	lor
doit	doit
mielz	mielz
faire	faire
qnͣt	quaat
il	il
sont	sont
gnͣt	gnaat
	e
il	il
uient	vient
a	a
son	son
haire	haire
	E
apremiers	apremiers
les	les
a	a
norris	norris
	E
ters	ters
Nule	nule
pene	pene
qui	qui
guerredon	guerredon
atent	atent
cest	cest
a	a
aise	aise
qui	qui
bien	bien
le	le
ser	ser
entendre	entendre
car	car
qui	qui
ades	ades
ueut	veut
faire	faire
son	son
talent	talent
en	en
i	i
puet	puet
bien	bien
mainte	mainte
chose	chose
reprendre	reprendre
tel	tel
cheuau	chevau
chent	chent
ml̃t	mout
acesmeement	acesmeement
qui	qui
ne	ne
seuent	sevent
lor	lor
gnͣt	gnaat
honor	honor
atendre	atendre
en	en
amors	amors
a	a
maint	maint
guerredon	guerredon
aprendre	aprendre
dont	dont
el	el
puet	puet
bien	bien
son	son
dru	dru
faire	faire
ioiant	joiant
Certes	Certes
dame	dame
bñ	bie
cui	cui
a	a
escient	escient
ni	ni
doi	doi
perdre	perdre
se	se
ne	ne
mi	mi
puis	puis
desfendre	desfendre
de	de
uos	vos
amer	amer
se	se
ua	va
amors	amors
has	has
tant	tant
que	que
me	me
claim	claim
uaincuz	vaincuz
sanz	sanz
plus	plus
cop	cop
rendre	rendre
	E
uos	vos
tenez	tenez
le	le
baston	baston
en	en
estant	estant
si	si
faites	faites
tant	tant
quen	quen
ne	ne
uos	vos
puist	puist
reprendre	reprendre
se	se
mociez	mociez
ni	ni
gaaignerez	gaaignerez
neant	neant
Enuis	envis
prent	prent
nus	nus
nul	nul
oiselet	oiselet
au	au
broi	booi
qui	qui
nou	nou
mehaint	mehaint
ou	ou
ocie	ocie
ou	ou
afole	afole
	E
amors	amors
pnͣt	pnaat
tot	tot
autre	autre
tel	tel
contoi	contoi
de	de
ml̃t	mout
de	de
caus	caus
quele	quele
tient	tient
en	en
sescole	sescole
ient	ient
les	les
atrait	atrait
si	si
lor	lor
mo	mo
stre	stre
por	por
quoi	quoi
a	a
premiers	premiers
est	est
chascuns	chascuns
si	si
liez	liez
quil	quil
uole	vole
ml̃t	mout
matrait	matrait
bel	bel
mes	mes
	e
me	me
faut	faut
parole	parole
car	car
uos	vos
dirai	dirai
de	de
cui	cui
ce	ce
poise	poise
moi	moi
Chancon	chancon
uaten	vaten
cele	cele
part	part
ou	ou
ie	je
uoi	voi
dou	dou
cuer	cuer
au	au
mains	mains
que	que
que	que
die	die
en	en
parole	parole
	E
se	se
mi	mi
oeill	oeill
sont	sont
loing	loing
ice	ice
ma	ma
fole	fole
mes	mes
ie	je
me	me
fi	fi
tot	tot
ades	ades
en	en
ma	ma
foi	foi
