token	lemma	POS	morph	treated
UNe	un	DETndf	NOMB.=s|GENRE=f|CAS=r	UNe
chancon	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=r	chancon
en	en1	PRE	MORPH=empty	en
cor	corir	NOMcom	NOMB.=s|GENRE=m|CAS=r	cor
uueil	voloir	VERppe	PERS.=1|NOMB.=s	uueil
faire	faire	VERinf	MORPH=empty	faire
por	por2	PRE	MORPH=empty	por
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
conforter	conforter	VERinf	MORPH=empty	conforter
por	por2	PRE	MORPH=empty	por
celi	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	celi
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i	dont
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
dueil	duel	VERcjg	TEMPS=pst|PERS.=1|NOMB.=s	dueil
uueil	voloir	NOMcom	PERS.=1|NOMB.=s|CAS=r	uueil
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
chant	chant2	NOMcom	NOMB.=s|GENRE=m|CAS=r	chant
re	restre	NOMcom	GENRE=m	re
noueler	noveler	VERinf	MORPH=empty	noueler
por	por2	PRE	MORPH=empty	por
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talent
de	de	PRE	MORPH=empty	de
chanter	chanter	VERinf	MORPH=empty	chanter
q̃	que4	CONsub	NOMB.=s	q̃
qnͣt	cant1	CONsub	MORPH=empty	qnͣt
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ne	ne1	ADVneg	MORPH=empty	ne
chant	chant2	VERcjg	MODE=ind|PERS.=1|NOMB.=s	chant
mi	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mi
oeil	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=n	oeil
tornent	torner	VERcjg	MODE=ind|TEMPS=pst|NOMB.=p	tornent
souuent	soser	VERcjg	MODE=ind|TEMPS=pst|NOMB.=p	souuent
Simple	simple	NOMpro	NOMB.=s|GENRE=m|CAS=n	Simple
franche	franc1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	franche
sanz	sans	PRE	MORPH=empty	sanz
orgueil	orgueil	NOMcom	NOMB.=s|GENRE=m|CAS=r	orgueil
cuidai	cuidier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	cuidai
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
trouer	trover	VERinf	MORPH=empty	trouer
ml̃t	mal1	ADVgen	CAS=r|DEGRE=-	ml̃t
me	mon1	OUT	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
en	en1	PRE	MORPH=empty	en
plorer	plorer	VERinf	MORPH=empty	plorer
