token	normalised
Mes	mes
cuers	cuers
me	me
fait	fait
conmencier	conmencier
quant	quant
ie	je
deusse	deusse
fenir	fenir
pour	pour
ma	ma
grant	grant
doleur	doleur
noncier	noncier
cele	cele
qui	qui
me	me
fait	fait
languir	languir
maiz	maiz
ainc	ainc
ne	ne
sot	sot
mon	mon
desir	desir
si	si
ne	ne
men	men
doi	doi
merueillier	meruelllier
	
se	se
ieu	ieu
ai	ai
angoisse	angoisse
et	et
ire	ire
uns	uns
autres	autres
deust	deust
morir	morir
sil	sil
fust	fust
en	en
tel	tel
desirrier	desirrier
maiz	maiz
esperance	esperance
et	et
desir	desir
me	me
sont	sont
assez	assez
mains	mains
gregier	gregier
et	et
mes	mes
douleurs	douleurs
alegier	alegier
dont	dont
ia	ja
ne	ne
me	me
quier	quier
partir	partir
chancounete	chancounete
ua	va
li	li
dire	dire
pour	pour
dieu	dieu
trop	trop
me	me
puẽt	puent
targier	targier
Biauz	biauz
sire	sire
auostre	avostre
plaisir	plaisir
uolez	volez
me	me
uous	vous
pluz	pluz
chargier	chargier
ainc	ainc
maiz	maiz
nel	nel
osai	osai
gehir	gehir
quar	quar
li	li
felon	felon
losengier	losengier
qui	qui
tout	tout
uuelent	vuelent
encerchier	encerchier
me	me
fõnt	fonnt
maint	maint
anui	anui
sentir	sentir
ne	ne
ne	ne
men	men
sai	sai
ꝯseillier	conseillier
	
maiz	maiz
guarde	guarde
toi	toi
de	de
mesdire	mesdire
Qui	qui
bien	bien
aime	aime
sanz	sanz
trichier	trichier
et	et
bien	bien
ueut	veut
amours	amours
seruir	seruir
ne	ne
sen	sen
doit	doit
mie	mie
esmaier	esmaier
ne	ne
pour	pour
painne	painne
repentir	repentir
bien	bien
a	a
pooir	pooir
de	de
merir	merrr
la	la
dolour	dolour
et	et
lencombrier	lencombrier
	
amours	amours
quele	quele
est	est
mauz	mauz
et	et
mire	mire
