token	lemma	POS	morph	treated
et	et	CONcoo	MORPH=empty	et
ioi	aler	PROper	TEMPS=pst|NOMB.=s|CAS=r	ioi
laloe	lëal	ADJqua	PERS.=3|NOMB.=s|GENRE=f	laloe
chanter	chanter	VERinf	MORPH=empty	chanter
douz	douz	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	douz
chant	chant2	VERppa	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	chant
rassouage	Rassague	NOMcom	NOMB.=s|GENRE=m|CAS=r	rassouage
las	las	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	las
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
conforter	conforter	VERinf	MORPH=empty	conforter
quamours	cantor	NOMcom	NOMB.=p|GENRE=m|CAS=r	quamours
ueut	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ueut
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
damage	damage	NOMcom	NOMB.=s|GENRE=m|CAS=r	damage
aceli	acelir	VERppe	NOMB.=s|GENRE=m|CAS=r	aceli
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
penser	penser	VERinf	MORPH=empty	penser
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	tient
a	a3	PRE	MORPH=empty	a
outrage	outrage	NOMcom	NOMB.=s|GENRE=m|CAS=r	outrage
Ha	avoir	ADVgen	NOMB.=s|GENRE=m|CAS=r	Ha
		PONfbl	MORPH=empty	
fins	fin2	ADJqua	NOMB.=s|GENRE=m|CAS=n	fins
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	amis
morrai	morir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	morrai
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
mest	maistre	NOMcom	MODE=ind|PERS.=3|NOMB.=s	mest
uis	uis	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=-	uis
ia	ja	DETpos	DEGRE=-	ia
uooir	voir	NOMcom	NOMB.=s	uooir
nen	ne1	ADVneg	MORPH=empty	nen
partirai	partir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	partirai
uis	vif	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=-	uis
		PONfbl	MORPH=empty	
trop	trop	ADVgen	DEGRE=-	trop
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
