token	normalised
Tant	Tant
ai	ai
en	en
chantant	chantant
proie	proie
que	que
bien	bien
peust	peust
maiz	maiz
remanoir	remanoir
puiz	puiz
que	que
de	de
moi	moi
na	na
pitie	pitie
cele	cele
qui	qui
bien	bien
set	set
mon	mon
uoloir	voloir
maiz	maiz
nen	nen
puis	puis
auoir	avoir
congie	congie
quar	quar
iai	Kai
fine	fine
amour	amour
otroie	otroie
tant	tant
ꝯ	com
iaie	Kaie
sens	sens
et	et
force	force
et	et
pooir	pooir
	
ne	ne
laisserai	laisserai
mon	mon
chant	chant
ne	ne
samistie	samistie
Coument	Coument
quele	quele
mait	mait
laissie	laissie
en	en
ire	ire
et	et
en	en
doleur	doleur
manoir	manoir
doucement	doucement
ma	ma
engignie	engrgnie
se	se
ie	je
pluz	pluz
nen	nen
pooie	pooie
auoir	avoir
qui	qui
que	que
men	men
tieigne	tiefgne
atrichie	atrichie
ie	je
di	di
que	que
bien	bien
lai	lai
emploie	emploie
se	se
ma	ma
dame	dame
le	le
fait	fait
pout	pout
moi	moi
doloir	doloir
les	les
malz	malz
qui	qui
pour	pour
samout	samout
mont	mont
traueillie	traveillie
Ia	ma
ne	ne
quier	quier
que	que
nus	nus
mensat	mensat
aissir	aissir
de	de
sa	sa
prison	prison
ainz	ainz
uueill	vueill
bien	bien
que	que
sele	sele
mataint	mataint
enuers	envers
li	li
faisant	faisant
trahison	trahison
que	que
ia	ja
de	de
moi	moi
ne	ne
se	se
clamt	clamt
marz	marz
einsinc	einsinc
ꝯ	com
or	or
me	me
destraint	destraint
me	me
destraigne	destraigne
sanz	sanz
auoir	avoir
guerredon	guerredon
	
ne	ne
diex	diex
uoloir	voloir
ne	ne
li	li
doint	doint
quele	quele
maint	maint
Douce	douce
dame	dame
en	en
uostre	vostre
cuer	cuer
maĩt	maint
et	et
en	en
postre	postre
clere	clere
facon	facon
la	la
ioie	joie
qui	qui
me	me
destraint	destraint
et	et
li	li
bien	bien
dont	dont
iatent	jatent
le	le
don	don
qua	qua
uostre	vostre
franchise	franchise
mamaint	mamaint
et	et
sil	sil
en	en
postre	postre
cuer	cuer
remaĩt	remaint
que	que
ie	je
naie	naie
de	de
uous	vous
se	se
doleur	doleur
non	non
	
dont	dont
ne	ne
sai	sai
ie	je
qui	qui
aioie	aooie
me	me
maint	maint
A	a
mon	mon
cors	cors
ont	ont
assailli	assailli
li	li
mal	mal
damours	damours
si	si
mont	mont
greue	greve
conques	conques
ne	ne
mi	mi
desfendi	desfendi
ne	ne
li	li
cuers	cuers
quil	quil
ont	ont
trouue	trouve
dame	dame
or	or
en	en
aiez	aiez
merci	merci
se	se
iai	Kai
fait	fait
de	de
moi	moi
uostre	vostre
ami	ami
alaide	alaide
de	de
uostre	vostre
grant	grant
biaute	biaute
	
ne	ne
men	men
deuez	devez
tenir	tenir
a	a
anemi	anemi
Conques	conques
ne	ne
le	le
desserui	desserui
samours	samours
me	me
doint	doint
ma	ma
uolente	volente
	
de	de
uous	vous
qui	qui
ie	je
serf	serf
et	et
pri	pri
sil	sil
uous	vous
deuoit	devoit
uenir	venir
a	a
gre	gre
ainz	ainz
ai	ai
tout	tout
cest	cest
mout	mout
guerpi	guerpi
pour	pour
uostre	vostre
cors	cors
que	que
ie	je
mar	mar
ui	vi
se	se
par	par
amours	amours
ne	ne
me	me
sunt	sunt
amende	amende
	
li	li
mal	mal
qui	qui
mout	mout
de	de
ioie	joie
departi	departi
Chanconete	chanconete
a	a
Quennon	quennon
di	di
que	que
blõdiaus	blondfaus
a	a
de	de
sa	sa
dame	dame
chante	chante
	
et	et
si	si
te	te
die	die
pour	pour
lamout	lamout
de	de
li	li
