token	lemma	POS	morph	treated
De	de	PRE	MORPH=empty	De
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
loial	lëal	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	loial
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
uient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	uient
souuent	sou	VERcjg	MODE=ind|TEMPS=pst|NOMB.=p	souuent
pitiez	pitié	NOMcom	NOMB.=p|GENRE=f|CAS=n	pitiez
et	et	CONcoo	MORPH=empty	et
remembrance	remembrance	NOMcom	NOMB.=s|CAS=n	remembrance
si	si	ADVgen	DEGRE=-	si
que	que4	CONsub	MORPH=empty	que
iamarz	amarim	NOMcom	NOMB.=s|GENRE=m|CAS=n	iamarz
anul	anul	ADJqua	NOMB.=s|GENRE=m|CAS=r	anul
iour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	iour
de	de	PRE	MORPH=empty	de
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
uie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	uie
noublierai	noble1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	noublierai
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
uis	uis	NOMcom	NOMB.=s|GENRE=m|CAS=r	uis
ne	ne2	CONcoo	MORPH=empty	ne
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
samblance	semblance	NOMcom	NOMB.=s|GENRE=f|CAS=r	samblance
porquant	porcant	ADVgen	NOMB.=s|DEGRE=p	porquant
samours	semor	NOMcom	NOMB.=s	samours
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
ueut	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ueut
pluz	plus	ADVgen	DEGRE=c	pluz
soufrir	sofrir	VERinf	MORPH=empty	soufrir
quele	quel1	CONsub	NOMB.=s|GENRE=f|CAS=r	quele
de	de	PRE	MORPH=empty	de
touz	tot	PROind	NOMB.=p|GENRE=m|CAS=r	touz
ne	ne1	ADVneg	MORPH=empty	ne
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	face
ason	assez	VERcjg	NOMB.=s|CAS=r	ason
pleisir	plaisir	NOMcom	NOMB.=s	pleisir
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
toutes	tot	DETind	NOMB.=p|GENRE=f|CAS=r	toutes
maiz	mais1	NOMcom	NOMB.=p|GENRE=f|CAS=r	maiz
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
auenir	avenir	VERinf	MORPH=empty	auenir
que	que4	CONsub	MORPH=empty	que
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
moie	mien	PROpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	moie
aie	avoir	VERcjg	MODE=sub|PERS.=3|NOMB.=s	aie
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
esperance	esperance	NOMcom	NOMB.=s|GENRE=f|CAS=r	esperance
Conment	coment1	ADVint	DEGRE=-	Conment
porroie	pöoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	porroie
auoir	avoir	VERinf	MORPH=empty	auoir
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
esperance	esperance	NOMcom	NOMB.=s|GENRE=f|CAS=r	esperance
de	de	PRE	MORPH=empty	de
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
et	et	CONcoo	MORPH=empty	et
deloial	delaille	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	deloial
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	as
ieuz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	ieuz
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
uis	uis	NOMcom	NOMB.=s|GENRE=m|CAS=r	uis
ala	aler	VERcjg	MODE=ind|PERS.=3|NOMB.=s	ala
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
samblance	semblance	NOMcom	NOMB.=s|GENRE=f|CAS=n	samblance
