token	normalised
Merci	merci
amours	amours
quiert	quiert
il	il
de	de
mõ	mon
martire	martire
que	que
iai	Kai
soufert	soufert
et	et
encor	encor
uueill	vueill
soufrir	soufrir
dusqua	dusqua
un	un
iour	jour
que	que
uous	vous
plaira	plarra
adire	adire
que	que
me	me
uoudroiz	voudroiz
mon	mon
seruice	seruice
merir	merrr
et	et
tant	tant
et	et
pluz	pluz
serai	serai
ie	je
uostre	vostre
amis	amis
ie	je
uous	vous
aim	aim
tant	tant
nule	nule
rienz	rienz
ne	ne
desirre	desirre
	
fors	fors
uostre	vostre
cors	cors
simen	simen
doinst	doinst
diex	diex
ioir	joira
Or	Or
sui	sui
en	en
laim	laim
de	de
morir	morir
et	et
de	de
uiure	viure
se	se
nai	nai
secours	secours
de	de
ce	ce
que	que
pluz	pluz
desir	desir
les	les
maes	maes
gens	gens
me	me
uuelent	vuelent
desconfire	desconfire
cui	cui
touz	touz
cis	cis
mons	mons
doit	doit
blasmer	blasmer
et	et
hair	haiva
u	u
uueille	vueille
u	u
non	non
si	si
me	me
conuient	conuient
blandir	blandir
et	et
sachiez	sachiez
bien	bien
que	que
le	le
faiz	faiz
par	par
grant	grant
ire	ire
maiz	maiz
autrement	autrement
ne	ne
men	men
puis	puis
departir	departir
Douce	douce
dame	dame
quiert	quiert
il	il
de	de
uo	vo
pensee	pensee
portai	portai
la	la
ie	je
sauoir	savoir
par	par
uostre	vostre
gre	gre
teuz	teuz
sert	sert
lonc	lonc
tanz	tanz
quin	quin
apoure	apoure
soudee	soudee
et	et
teus	teus
mout	mout
pou	pou
quin	quin
a	a
auolente	avolente
iel	iel
di	di
pour	pour
moi	moi
qui	qui
tant	tant
bien	bien
ai	ai
ame	ame
que	que
ma	ma
doleurs	doleurs
seroit	seroit
tost	tost
oubliee	oubliee
	
se	se
guerredon	guerredon
fuissent	fuissent
adroit	adroit
done	done
