token	lemma	POS	morph	treated
En	en1	PRE	MORPH=empty	En
tous	tot	DETind	NOMB.=p|GENRE=m|CAS=r	tous
tans	tens	NOMcom	NOMB.=p|CAS=r|DEGRE=-	tans
que	que4	CONsub	MORPH=empty	que
uente	vente	ADJqua	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=f	uente
bise	bis	VERcjg	NOMB.=s|CAS=r	bise
pour	por2	PRE	MORPH=empty	pour
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
dont	dont	PROrel	NOMB.=s|GENRE=f|CAS=i	dont
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
soupris	sorprendre	VERppe	NOMB.=s|GENRE=m|CAS=n	soupris
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
nest	naistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	nest
pas	pas	ADVneg	MORPH=empty	pas
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
souprise	sorprendre	VERcjg	NOMB.=s	souprise
		PONfbl	MORPH=empty	
deuers	devers	PRE	MORPH=empty	deuers
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r	mes
cuers	cuer2	NOMcom	NOMB.=p|GENRE=m|CAS=r	cuers
noirs	noir	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	noirs
et	et	CONcoo	MORPH=empty	et
bis	bis	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	bis
de	de	PRE	MORPH=empty	de
fine	fin2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	fine
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
lai	lait1	ADVgen	DEGRE=-	lai
requise	requerre	VERppe	MODE=ind|NOMB.=s	requise
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
et	et	CONcoo	MORPH=empty	et
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n	cors
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
espris	esprendre2	NOMcom	NOMB.=s|GENRE=f|CAS=n	espris
et	et	CONcoo	MORPH=empty	et
sele	sele	NOMcom	NOMB.=s|GENRE=f|CAS=n	sele
nen	ne1	ADVneg	MORPH=empty	nen
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
esprise	esprendre2	VERppe	NOMB.=s|GENRE=f|CAS=n	esprise
		PONfbl	MORPH=empty	
pour	por2	PRE	MORPH=empty	pour
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mal
la	il	ADVgen	NOMB.=s|GENRE=f|CAS=r	la
requis	requerre	VERppe	NOMB.=s|GENRE=f|CAS=r	requis
Mais	mais1	CONcoo	MORPH=empty	Mais
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
douleurs	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=n	douleurs
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
deuise	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	deuise
qua	cant1	CONsub	MORPH=empty	qua
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
meilleur	meillor	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=s	meilleur
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=n	pris
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ainc	ainz	ADVgen	DEGRE=-	ainc
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
en	en1	PRE	MORPH=empty	en
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	cest
mout	mout	ADVgen	DEGRE=p	mout
prise	prisier	VERppe	NOMB.=s|GENRE=f|CAS=n	prise
se	se	CONsub	GENRE=m	se
iestore	estorer	NOMcom	PERS.=2|NOMB.=s	iestore
ason	asseon	VERcjg	MODE=ind|NOMB.=s|CAS=r	ason
deuis	deus	VERppe	NOMB.=s|GENRE=m	deuis
tort	tort2	NOMcom	NOMB.=s|GENRE=m|CAS=r	tort
a	a3	PRE	MORPH=empty	a
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
sen	sen2	VERcjg	PERS.=3|NOMB.=s	sen
prise	prisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|CAS=r	prise
quar	car	CONcoo	MORPH=empty	quar
