token	lemma	POS	morph	treated
SEignor	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n	SEignor
saichies	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p|GENRE=f	saichies
qͥ	que4	CONsub	MORPH=empty	qͥ
or	or4	ADVgen	NOMB.=s|DEGRE=-	or
ne	ne1	ADVneg	MORPH=empty	ne
senira	seignier	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	senira
encele	ancele	ADJqua	NOMB.=s|CAS=r	encele
t̃re	terre	NOMcom	GENRE=f	t̃re
ou	en1+le	PROrel	NOMB.=s|GENRE=m	ou
dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	dex
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
mors	morir	VERppe	NOMB.=s|GENRE=m|CAS=n	mors
		PONfbl	MORPH=empty	
uis	uis	ADJqua	NOMB.=s|GENRE=m|CAS=n	uis
		PONfbl	MORPH=empty	
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
crois	croiz	NOMcom	NOMB.=s|GENRE=f|CAS=r	crois
doutremer	dorter	ADJqua	MORPH=empty	doutremer
ne	ne1	ADVneg	MORPH=empty	ne
penra	prendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	penra
apaines	apaindre	NOMcom	NOMB.=p|CAS=r	apaines
mais	mais1	CONcoo	DEGRE=-	mais
ira	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	ira
en	en1	PRE	MORPH=empty	en
paradis	paradis	NOMcom	NOMB.=s|GENRE=m|CAS=r	paradis
quia	querre	OUT	TEMPS=psp|NOMB.=s	quia
en	en1	PRE	MORPH=empty	en
sor	sor2	PRE	MORPH=empty	sor
pitie	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r	pitie
ne	ne2	CONcoo	MORPH=empty	ne
rameinbrance	ramencembrance	NOMcom	NOMB.=s|GENRE=f|CAS=n	rameinbrance
auhaut	aucal	ADJqua	NOMB.=s	auhaut
seignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r	seignor
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
quer	car	CONcoo	MORPH=empty	quer
re	restre	ADVneg	MORPH=empty	re
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
ueniance	oianïe	NOMcom	NOMB.=s|GENRE=f|CAS=r	ueniance
		PONfbl	MORPH=empty	
deliurer	delivrer	VERinf	MORPH=empty	deliurer
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
		PONfbl	MORPH=empty	
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
Tuit	tot	DETind	NOMB.=s|GENRE=m|CAS=n	Tuit
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
mauues	mauvais	NOMcom	NOMB.=s|GENRE=m|CAS=n	mauues
demorront	demorer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p	demorront
par	par	PRE	MORPH=empty	par
de	de	PRE	MORPH=empty	de
ca	ça	ADVgen	NOMB.=s|GENRE=m	ca
qui	que2	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
naiment	Naimes	VERcjg	NOMB.=s|DEGRE=-	naiment
dieu	dieu	ADJqua	NOMB.=s|GENRE=m|CAS=r	dieu
bñ	bien1	NOMcom	NOMB.=s|GENRE=m|DEGRE=p	bñ
ne	ne2	ADVneg	MORPH=empty	ne
pais	pais	VERcjg	TEMPS=pst|NOMB.=s|CAS=r	pais
honor	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r	honor
ne	ne2	ADVneg	MORPH=empty	ne
pris	prisier	NOMcom	NOMB.=s|GENRE=m	pris
		PONfbl	MORPH=empty	
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	chascuns
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
feme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r	feme
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r	que
fera	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	fera
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ne	ne1	ADVneg	MORPH=empty	ne
lairoie	laissier	VERcjg	MODE=con|PERS.=1|NOMB.=s	lairoie
anul	anul	ADVgen	NOMB.=s|GENRE=m|CAS=r	anul
fuer	fuerre2	VERinf	NOMB.=s|GENRE=m|CAS=r	fuer
mes	mon1	DETpos	CAS=n	mes
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=n	amis
